date,version,scenario,entry_case,position_before,fraction_before,position,holding_fraction,pending_entry_target,pending_entry_since,pending_entry_days,trade_target,trade_fraction,staged_initial,fill_on_down_day,best_candidate,best_candidate_score,current_score,buffer_blocked,asset_return,gross_return,asset_component,cash_return_component,cash_exposure_effective,turnover,cost,return,nav,trade_count,stop_count,stop_triggered,staged_initial_count,staged_fill_count,score_QQQ,score_GLD,score_CN_CYB_399006,score_VT,raw_score_QQQ,raw_score_GLD,raw_score_CN_CYB_399006,raw_score_VT,r2_QQQ,r2_GLD,r2_CN_CYB_399006,r2_VT,buffer_blocked_count,target_vol,realized_vol,target_vol_scale_effective,target_vol_scale_next,weight,return_before_nav_defense,nav_before_nav_defense,nav_defense_base_dd,nav_defense_scale_effective,nav_defense_scale_next,nav_defense_on_effective,nav_defense_on_next,nav_defense_triggered,nav_defense_recovered,base_return,base_nav,base_gross_return,base_turnover,base_cost,base_position_before,base_position_next,actual_position_before,actual_position_next,overheat_scale_effective,overheat_scale_next,overheat_scale,exposure_effective,final_exposure,final_exposure_after_overheat,drifted_exposure_before_trade,rebalance_delta,buy_delta,sell_delta,effective_trade_count,nav_defense_enabled,nav_enter_threshold,nav_exit_threshold,nav_defense_scale,overheat_enter,overheat_exit,overheat_derisk_scale,overheat_recovery_mode,nav_before_overheat,return_before_overheat,overheat_on_effective,overheat_on,overheat_triggered,overheat_recovered,overheat_bias,overheat_bias_mom,overheat_same_side,overheat_feature_missing,overheat_tc,base_position,base_fraction_before,base_holding_fraction,base_trade_target,base_trade_fraction,base_pending_entry_target,base_pending_entry_since,base_pending_entry_days,base_staged_initial,base_fill_on_down_day,actual_entry_state,actual_pending_target,actual_pending_since,actual_pending_days,actual_staged_initial,actual_fill_on_down_day,actual_staged_initial_count,actual_staged_fill_count,staged_entry_event_count,combined_overlay_scale_effective,combined_overlay_scale_next
2025-12-08,1.3,v1_3_three_asset_cash3_nav_overheat,entry_25_wait_down_no_timeout,GLD,1.0,GLD,1.0,,,0,,,False,False,GLD,0.6803874170115682,0.6803874170115682,False,-0.002639449868615862,-0.002639449868615862,-0.002639449868615862,0.0,0.0,0.0,0.0,-0.002639449868615862,15.99223552487026,633,0,False,301,272,0.30332795949090596,0.6803874170115682,,0.24846895324161733,0.30332795949090596,0.6803874170115682,-0.17843879343880598,0.24846895324161733,0.14611180927654188,0.6467333112230735,0.046426693886531645,0.1953548973818876,152,,,1.0,1.0,1.0,-0.002639449868615862,17.333780063929215,-0.06804624310958929,1.0,1.0,False,False,False,False,-0.002639449868615862,17.333780063929215,-0.002639449868615862,0.0,0.0,GLD,GLD,GLD,GLD,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,681,True,0.2,0.05,0.5,0.15,0.13,0.0,same_side_or_exit,13.999610283060218,-0.002639449868615862,False,False,False,False,0.04856601899255164,-16.067140655844117,False,False,0.0,GLD,1.0,1.0,,,,,0,False,False,FULL_POSITION,,,0,False,False,312,280,676,1.0,1.0
2025-12-09,1.3,v1_3_three_asset_cash3_nav_overheat,entry_25_wait_down_no_timeout,GLD,1.0,GLD,1.0,,,0,,,False,False,GLD,0.6473989695622633,0.6473989695622633,False,0.005137202012788666,0.005137202012788666,0.005137202012788666,0.0,0.0,0.0,0.0,0.005137202012788666,16.074390869397615,633,0,False,301,272,0.399444005130398,0.6473989695622633,0.019491847490201053,0.28269779699495445,0.399444005130398,0.6473989695622633,0.019491847490201053,0.28269779699495445,0.23732750280521686,0.6472494148440142,0.0004056141089900933,0.2530551044478785,152,,,1.0,1.0,1.0,0.005137202012788666,17.422827193762867,-0.06325860839386599,1.0,1.0,False,False,False,False,0.005137202012788666,17.422827193762867,0.005137202012788666,0.0,0.0,GLD,GLD,GLD,GLD,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,681,True,0.2,0.05,0.5,0.15,0.13,0.0,same_side_or_exit,14.071529109184612,0.005137202012788666,False,False,False,False,0.05144592603335707,-13.986320121364063,False,False,0.0,GLD,1.0,1.0,,,,,0,False,False,FULL_POSITION,,,0,False,False,312,280,676,1.0,1.0
2025-12-10,1.3,v1_3_three_asset_cash3_nav_overheat,entry_25_wait_down_no_timeout,GLD,1.0,GLD,1.0,,,0,,,False,False,GLD,0.627980520116979,0.627980520116979,False,0.004259147967166088,0.004259147967166088,0.004259147967166088,0.0,0.0,0.0,0.0,0.004259147967166088,16.142854078592443,633,0,False,301,272,0.5034448982018471,0.627980520116979,0.22648676290770653,0.34783484457349667,0.5034448982018471,0.627980520116979,0.22648676290770653,0.34783484457349667,0.3450893093222195,0.6594732443887843,0.041916653202456966,0.3476794143840003,152,,,1.0,1.0,1.0,0.004259147967166088,17.497033592787467,-0.05926888820004639,1.0,1.0,False,False,False,False,0.004259147967166088,17.497033592787467,0.004259147967166088,0.0,0.0,GLD,GLD,GLD,GLD,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,681,True,0.2,0.05,0.5,0.15,0.13,0.0,same_side_or_exit,14.131461833784913,0.004259147967166088,False,False,False,False,0.05330411611889119,-9.427590485009114,False,False,0.0,GLD,1.0,1.0,,,,,0,False,False,FULL_POSITION,,,0,False,False,312,280,676,1.0,1.0
2025-12-11,1.3,v1_3_three_asset_cash3_nav_overheat,entry_25_wait_down_no_timeout,GLD,1.0,GLD,1.0,,,0,,,False,False,GLD,0.6595784317028022,0.6595784317028022,False,0.010769830543307712,0.010769830543307712,0.010769830543307712,0.0,0.0,0.0,0.0,0.010769830543307712,16.316709881504227,633,0,False,301,272,0.5700453063409325,0.6595784317028022,0.37066228616490915,0.4134063565052608,0.5700453063409325,0.6595784317028022,0.37066228616490915,0.4134063565052608,0.43162951460040266,0.6927058749850499,0.10206214131412694,0.4422606305934548,152,,,1.0,1.0,1.0,0.010769830543307712,17.685473679592352,-0.04913737353914338,1.0,1.0,False,False,False,False,0.010769830543307712,17.685473679592352,0.010769830543307712,0.0,0.0,GLD,GLD,GLD,GLD,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,681,True,0.2,0.05,0.5,0.15,0.13,0.0,same_side_or_exit,14.283655283063997,0.010769830543307712,False,False,False,False,0.061869931669344735,-4.752099595224349,False,False,0.0,GLD,1.0,1.0,,,,,0,False,False,FULL_POSITION,,,0,False,False,312,280,676,1.0,1.0
2025-12-12,1.3,v1_3_three_asset_cash3_nav_overheat,entry_25_wait_down_no_timeout,GLD,1.0,GLD,1.0,,,0,,,False,False,GLD,0.7069996462721966,0.7069996462721966,False,0.005594579039939429,0.005594579039939429,0.005594579039939429,0.0,0.0,0.0,0.0,0.005594579039939429,16.407995004608065,633,0,False,301,272,0.5075769501460508,0.7069996462721966,0.5560730901355799,0.41586738655617084,0.5075769501460508,0.7069996462721966,0.5560730901355799,0.41586738655617084,0.38314819704526093,0.7254551173160769,0.195971586465707,0.470861998720829,152,,,1.0,1.0,1.0,0.005594579039939429,17.7844164599516,-0.04381769741928365,1.0,1.0,False,False,False,False,0.005594579039939429,17.7844164599516,0.005594579039939429,0.0,0.0,GLD,GLD,GLD,GLD,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,681,True,0.2,0.05,0.5,0.15,0.13,0.0,same_side_or_exit,14.363566321524347,0.005594579039939429,False,False,False,False,0.064902490534539,-2.4279538960138747,False,False,0.0,GLD,1.0,1.0,,,,,0,False,False,FULL_POSITION,,,0,False,False,312,280,676,1.0,1.0
2025-12-15,1.3,v1_3_three_asset_cash3_nav_overheat,entry_25_wait_down_no_timeout,GLD,1.0,GLD,1.0,,,0,,,False,False,GLD,0.7498125062035375,0.7498125062035375,False,0.0009103412637567754,0.0009103412637567754,0.0009103412637567754,0.0,0.0,0.0,0.0,0.0009103412637567754,16.422931879516273,633,0,False,301,272,0.41980448021321926,0.7498125062035375,0.6315256330550247,0.41209577691380517,0.41980448021321926,0.7498125062035375,0.6315256330550247,0.41209577691380517,0.29641876828296565,0.7583846730923041,0.25482891884027725,0.4933564969013975,152,,,1.0,1.0,1.0,0.0009103412637567754,17.80060634810693,-0.04294724521357052,1.0,1.0,False,False,False,False,0.0009103412637567754,17.80060634810693,0.0009103412637567754,0.0,0.0,GLD,GLD,GLD,GLD,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,681,True,0.2,0.05,0.5,0.15,0.13,0.0,same_side_or_exit,14.376642068641537,0.0009103412637567754,False,False,False,False,0.0629911982831135,-2.4626737500748774,False,False,0.0,GLD,1.0,1.0,,,,,0,False,False,FULL_POSITION,,,0,False,False,312,280,676,1.0,1.0
2025-12-16,1.3,v1_3_three_asset_cash3_nav_overheat,entry_25_wait_down_no_timeout,GLD,1.0,GLD,1.0,,,0,,,False,False,GLD,0.7812134993508772,0.7812134993508772,False,0.00022745542760316262,0.00022745542760316262,0.00022745542760316262,0.0,0.0,0.0,0.0,0.00022745542760316262,16.426667364509427,633,0,False,301,272,0.34444430990514663,0.7812134993508772,0.5715849276649883,0.382120387171335,0.34444430990514663,0.7812134993508772,0.5715849276649883,0.382120387171335,0.22687395233456464,0.7901406256360991,0.23192163722005688,0.4731773738992602,152,,,1.0,1.0,1.0,0.00022745542760316262,17.804655192635433,-0.042729558369991816,1.0,1.0,False,False,False,False,0.00022745542760316262,17.804655192635433,0.00022745542760316262,0.0,0.0,GLD,GLD,GLD,GLD,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,681,True,0.2,0.05,0.5,0.15,0.13,0.0,same_side_or_exit,14.379912113910757,0.00022745542760316262,False,False,False,False,0.060528105449078495,-2.2594819619019715,False,False,0.0,GLD,1.0,1.0,,,,,0,False,False,FULL_POSITION,,,0,False,False,312,280,676,1.0,1.0
2025-12-17,1.3,v1_3_three_asset_cash3_nav_overheat,entry_25_wait_down_no_timeout,GLD,1.0,GLD,1.0,,,0,,,False,False,GLD,0.8577550867481942,0.8577550867481942,False,0.008588228474273762,0.008588228474273762,0.008588228474273762,0.0,0.0,0.0,0.0,0.008588228474273762,16.56774333690673,633,0,False,301,272,0.19554654290566376,0.8577550867481942,0.6904121785306199,0.30910017287721403,0.19554654290566376,0.8577550867481942,0.6904121785306199,0.30910017287721403,0.07728161390506139,0.8232867673412697,0.31752652538184534,0.35235706993462856,152,,,1.0,1.0,1.0,0.008588228474273762,17.957565639335453,-0.03450830110560421,1.0,1.0,False,False,False,False,0.008588228474273762,17.957565639335453,0.008588228474273762,0.0,0.0,GLD,GLD,GLD,GLD,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,681,True,0.2,0.05,0.5,0.15,0.13,0.0,same_side_or_exit,14.503410084585,0.008588228474273762,False,False,False,False,0.06679267884856088,-1.4364669401492614,False,False,0.0,GLD,1.0,1.0,,,,,0,False,False,FULL_POSITION,,,0,False,False,312,280,676,1.0,1.0
2025-12-18,1.3,v1_3_three_asset_cash3_nav_overheat,entry_25_wait_down_no_timeout,GLD,1.0,GLD,1.0,,,0,,,False,False,GLD,0.9078257791471687,0.9078257791471687,False,-0.0018032036998043566,-0.0018032036998043566,-0.0018032036998043566,0.0,0.0,0.0,0.0,-0.0018032036998043566,16.53786832082421,633,0,False,301,272,0.13155794015278643,0.9078257791471687,0.648102294200605,0.2772282070550651,0.13155794015278643,0.9078257791471687,0.648102294200605,0.2772282070550651,0.03940440865947359,0.8573193133526569,0.3100092298709378,0.321840911694513,152,,,1.0,1.0,1.0,-0.0018032036998043566,17.925184490535123,-0.03624927930918098,1.0,1.0,False,False,False,False,-0.0018032036998043566,17.925184490535123,-0.0018032036998043566,0.0,0.0,GLD,GLD,GLD,GLD,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,681,True,0.2,0.05,0.5,0.15,0.13,0.0,same_side_or_exit,14.477257481860695,-0.0018032036998043566,False,False,False,False,0.06195612035782738,-1.8825912239282137,False,False,0.0,GLD,1.0,1.0,,,,,0,False,False,FULL_POSITION,,,0,False,False,312,280,676,1.0,1.0
2025-12-19,1.3,v1_3_three_asset_cash3_nav_overheat,entry_25_wait_down_no_timeout,GLD,1.0,GLD,1.0,,,0,,,False,False,GLD,0.9405269740776852,0.9405269740776852,False,0.0011289903434381632,0.0011289903434381632,0.0011289903434381632,0.0,0.0,0.0,0.0,0.0011289903434381632,16.556539414459472,633,0,False,301,272,0.11891883540758119,0.9405269740776852,0.6197759999879167,0.27805287221930497,0.11891883540758119,0.9405269740776852,0.6197759999879167,0.27805287221930497,0.03546713473467511,0.8854791769315953,0.3118796797222735,0.34882154356948336,152,,,1.0,1.0,1.0,0.0011289903434381632,17.945421850729286,-0.035161214052039425,1.0,1.0,False,False,False,False,0.0011289903434381632,17.945421850729286,0.0011289903434381632,0.0,0.0,GLD,GLD,GLD,GLD,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,681,True,0.2,0.05,0.5,0.15,0.13,0.0,same_side_or_exit,14.493602165757183,0.0011289903434381632,False,False,False,False,0.06017025648039831,-3.3218120198815937,False,False,0.0,GLD,1.0,1.0,,,,,0,False,False,FULL_POSITION,,,0,False,False,312,280,676,1.0,1.0
2025-12-22,1.3,v1_3_three_asset_cash3_nav_overheat,entry_25_wait_down_no_timeout,GLD,1.0,GLD,1.0,,,0,,,False,False,GLD,1.107576983390822,1.107576983390822,False,0.02308160549906857,0.02308160549906857,0.02308160549906857,0.0,0.0,0.0,0.0,0.02308160549906857,16.938690925653805,633,0,False,301,272,0.11648357915444718,1.107576983390822,0.7051668381491265,0.2941134066484874,0.11648357915444718,1.107576983390822,0.7051668381491265,0.2941134066484874,0.03693066408216117,0.8801567688379393,0.3825283060481961,0.3952012893941751,152,,,1.0,1.0,1.0,0.02308160549906857,18.359630998402185,-0.01289118582458837,1.0,1.0,False,False,False,False,0.02308160549906857,18.359630998402185,0.02308160549906857,0.0,0.0,GLD,GLD,GLD,GLD,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,681,True,0.2,0.05,0.5,0.15,0.13,0.0,same_side_or_exit,14.828137773207636,0.02308160549906857,False,False,False,False,0.08133430257560925,-0.09415852336718687,False,False,0.0,GLD,1.0,1.0,,,,,0,False,False,FULL_POSITION,,,0,False,False,312,280,676,1.0,1.0
2025-12-23,1.3,v1_3_three_asset_cash3_nav_overheat,entry_25_wait_down_no_timeout,GLD,1.0,GLD,1.0,,,0,,,False,False,GLD,1.3297557273562615,1.3297557273562615,False,0.013252341857567629,0.013252341857567629,0.013252341857567629,0.0,0.0,0.0,0.0,0.013252341857567629,17.16316824842025,633,0,False,301,272,0.12111011342340317,1.3297557273562615,0.7880405053375865,0.31566828367908895,0.12111011342340317,1.3297557273562615,0.7880405053375865,0.31566828367908895,0.042498064055930485,0.8571325211896648,0.4519162348633303,0.439263601885577,152,,,1.0,1.0,1.0,0.013252341857567629,18.602939104771806,0.0,1.0,1.0,False,False,False,False,0.013252341857567629,18.602939104771806,0.013252341857567629,0.0,0.0,GLD,GLD,GLD,GLD,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,681,True,0.2,0.05,0.5,0.15,0.13,0.0,same_side_or_exit,15.024645324089295,0.013252341857567629,False,False,False,False,0.09235679024653054,3.827882984998155,True,False,0.0,GLD,1.0,1.0,,,,,0,False,False,FULL_POSITION,,,0,False,False,312,280,676,1.0,1.0
2025-12-24,1.3,v1_3_three_asset_cash3_nav_overheat,entry_25_wait_down_no_timeout,GLD,1.0,GLD,1.0,,,0,,,False,False,GLD,1.4613746018371958,1.4613746018371958,False,-0.004134082564786756,-0.004134082564786756,-0.004134082564786756,0.0,0.0,0.0,0.0,-0.004134082564786756,17.092214293807952,633,0,False,301,272,0.12975941101986854,1.4613746018371958,0.8751294848033151,0.33532904032338307,0.12975941101986854,1.4613746018371958,0.8751294848033151,0.33532904032338307,0.05148719573106253,0.8665035681477327,0.5108094691236378,0.4788309033890249,152,,,1.0,1.0,1.0,-0.004134082564786645,18.52603301856498,-0.004134082564786645,1.0,1.0,False,False,False,False,-0.004134082564786645,18.52603301856498,-0.004134082564786756,0.0,0.0,GLD,GLD,GLD,GLD,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,681,True,0.2,0.05,0.5,0.15,0.13,0.0,same_side_or_exit,14.962532199812873,-0.004134082564786756,False,False,False,False,0.08471518633166641,7.062747151310079,True,False,0.0,GLD,1.0,1.0,,,,,0,False,False,FULL_POSITION,,,0,False,False,312,280,676,1.0,1.0
2025-12-25,1.3,v1_3_three_asset_cash3_nav_overheat,entry_25_wait_down_no_timeout,GLD,1.0,GLD,1.0,,,0,,,False,False,GLD,1.5447223743085536,1.5447223743085536,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.092214293807952,633,0,False,301,272,0.12984142788420638,1.5447223743085536,0.9433503010052107,0.34097775899737903,0.12984142788420638,1.5447223743085536,0.9433503010052107,0.34097775899737903,0.05600200876167727,0.8783769639439974,0.5580392513284973,0.5066053223580393,152,,,1.0,1.0,1.0,0.0,18.52603301856498,-0.004134082564786645,1.0,1.0,False,False,False,False,0.0,18.52603301856498,0.0,0.0,0.0,GLD,GLD,GLD,GLD,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,681,True,0.2,0.05,0.5,0.15,0.13,0.0,same_side_or_exit,14.962532199812873,0.0,False,False,False,False,0.08145878177247678,9.005689113854478,True,False,0.0,GLD,1.0,1.0,,,,,0,False,False,FULL_POSITION,,,0,False,False,312,280,676,1.0,1.0
2025-12-26,1.3,v1_3_three_asset_cash3_nav_overheat,entry_25_wait_down_no_timeout,GLD,1.0,GLD,1.0,,,0,,,False,False,GLD,1.695870278575557,1.695870278575557,False,0.011676735474757116,0.011676735474757116,0.011676735474757116,0.0,0.0,0.0,0.0,0.011676735474757116,17.29179555879461,633,0,False,301,272,0.12455873273071716,1.695870278575557,0.9793743725759707,0.3421926107201323,0.12455873273071716,1.695870278575557,0.9793743725759707,0.3421926107201323,0.05735208635189126,0.8869557097363406,0.591352374311991,0.532820012199219,152,,,1.0,1.0,1.0,0.011676735474757116,18.74235660551938,0.0,1.0,1.0,False,False,False,False,0.011676735474757116,18.74235660551938,0.011676735474757116,0.0,0.0,GLD,GLD,GLD,GLD,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,681,True,0.2,0.05,0.5,0.15,0.13,0.0,same_side_or_exit,15.137245730342624,0.011676735474757116,False,False,False,False,0.09065116350572966,13.381056726421628,True,False,0.0,GLD,1.0,1.0,,,,,0,False,False,FULL_POSITION,,,0,False,False,312,280,676,1.0,1.0
2025-12-29,1.3,v1_3_three_asset_cash3_nav_overheat,entry_25_wait_down_no_timeout,GLD,1.0,GLD,1.0,,,0,,,False,False,GLD,1.3961281287662746,1.3961281287662746,False,-0.0435283019531133,-0.0435283019531133,-0.0435283019531133,0.0,0.0,0.0,0.0,-0.0435283019531133,16.539113060399895,633,0,False,301,272,0.10038372307274535,1.3961281287662746,0.9343013936707496,0.32210337819768053,0.10038372307274535,1.3961281287662746,0.9343013936707496,0.32210337819768053,0.04380046208987376,0.7661734101582722,0.5951654346133446,0.5386297294642586,152,,,1.0,1.0,1.0,-0.04352830195311341,17.926533647881403,-0.04352830195311341,1.0,1.0,False,False,False,False,-0.04352830195311341,17.926533647881403,-0.0435283019531133,0.0,0.0,GLD,GLD,GLD,GLD,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,681,True,0.2,0.05,0.5,0.15,0.13,0.0,same_side_or_exit,14.478347127453794,-0.0435283019531133,False,False,False,False,0.04082257824837088,11.25555345278078,True,False,0.0,GLD,1.0,1.0,,,,,0,False,False,FULL_POSITION,,,0,False,False,312,280,676,1.0,1.0
2025-12-30,1.3,v1_3_three_asset_cash3_nav_overheat,entry_25_wait_down_no_timeout,GLD,1.0,GLD,1.0,,,0,,,False,False,GLD,1.143087381385513,1.143087381385513,False,0.0007275678386380324,0.0007275678386380324,0.0007275678386380324,0.0,0.0,0.0,0.0,0.0007275678386380324,16.55114638714224,633,0,False,301,272,0.07007362208325718,1.143087381385513,0.90426983808676,0.29977789814446565,0.07007362208325718,1.143087381385513,0.90426983808676,0.29977789814446565,0.025717983156062663,0.6499489025074711,0.6061235140512381,0.5421015058379086,152,,,1.0,1.0,1.0,0.0007275678386380324,17.939576417221865,-0.0428324039070469,1.0,1.0,False,False,False,False,0.0007275678386380324,17.939576417221865,0.0007275678386380324,0.0,0.0,GLD,GLD,GLD,GLD,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,681,True,0.2,0.05,0.5,0.15,0.13,0.0,same_side_or_exit,14.488881107180367,0.0007275678386380324,False,False,False,False,0.03947944269145487,7.805272051964125,True,False,0.0,GLD,1.0,1.0,,,,,0,False,False,FULL_POSITION,,,0,False,False,312,280,676,1.0,1.0
2025-12-31,1.3,v1_3_three_asset_cash3_nav_overheat,entry_25_wait_down_no_timeout,GLD,1.0,GLD,1.0,,,0,,,False,False,GLD,0.8836748804869785,0.8836748804869785,False,-0.006467991163222386,-0.006467991163222386,-0.006467991163222386,0.0,0.0,0.0,0.0,-0.006467991163222386,16.444093718569004,633,0,False,301,272,0.02179852312114905,0.8836748804869785,0.7725839481401076,0.25476704536526906,0.02179852312114905,0.8836748804869785,0.7725839481401076,0.25476704536526906,0.0028678793469698594,0.49665053454548713,0.5598989259409968,0.47012730039621176,152,,,1.0,1.0,1.0,-0.006467991163222497,17.82354339548332,-0.04902335546029901,1.0,1.0,False,False,False,False,-0.006467991163222497,17.82354339548332,-0.006467991163222386,0.0,0.0,GLD,GLD,GLD,GLD,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,681,True,0.2,0.05,0.5,0.15,0.13,0.0,same_side_or_exit,14.395167152214144,-0.006467991163222386,False,False,False,False,0.03092747113149108,2.93582037878035,True,False,0.0,GLD,1.0,1.0,,,,,0,False,False,FULL_POSITION,,,0,False,False,312,280,676,1.0,1.0
2026-01-05,1.3,v1_3_three_asset_cash3_nav_overheat,entry_25_wait_down_no_timeout,GLD,1.0,GLD,1.0,,,0,,,False,False,GLD,0.86305563220225,0.86305563220225,False,0.03141483253949584,0.03141483253949584,0.03141483253949584,0.0,0.0,0.0,0.0,0.03141483253949584,16.960682169001625,633,0,False,301,272,0.010471623605042835,0.86305563220225,0.8304895279689315,0.2876945631511363,0.010471623605042835,0.86305563220225,0.8304895279689315,0.2876945631511363,0.0007246470828762286,0.4992547545760966,0.5928995602280225,0.5185889606479328,152,,,1.0,1.0,1.0,0.03141483253949584,18.383467026512864,-0.019148583423112653,1.0,1.0,False,False,False,False,0.03141483253949584,18.383467026512864,0.03141483253949584,0.0,0.0,GLD,GLD,GLD,GLD,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,681,True,0.2,0.05,0.5,0.15,0.13,0.0,same_side_or_exit,14.847388917679003,0.03141483253949584,False,False,False,False,0.06132010568367696,2.26343157774558,True,False,0.0,GLD,1.0,1.0,,,,,0,False,False,FULL_POSITION,,,0,False,False,312,280,676,1.0,1.0
2026-01-06,1.3,v1_3_three_asset_cash3_nav_overheat,entry_25_wait_down_no_timeout,GLD,1.0,GLD,1.0,,,0,,,False,False,CN_CYB_399006,0.9280489911071759,0.8983405029126577,True,0.010813149047262716,0.010813149047262716,0.010813149047262716,0.0,0.0,0.0,0.0,0.010813149047262716,17.14408055323829,633,0,False,301,272,0.035773116523795334,0.8983405029126577,0.9280489911071759,0.3438089371549713,0.035773116523795334,0.8983405029126577,0.9280489911071759,0.3438089371549713,0.008502565355148706,0.5232060185670219,0.6273555190048972,0.5699202079169763,153,,,1.0,1.0,1.0,0.010813149047262716,18.582250195475986,-0.008542490862448182,1.0,1.0,False,False,False,False,0.010813149047262716,18.582250195475986,0.010813149047262716,0.0,0.0,GLD,GLD,GLD,GLD,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,681,True,0.2,0.05,0.5,0.15,0.13,0.0,same_side_or_exit,15.007935947008542,0.010813149047262716,False,False,False,False,0.07075476251788082,2.1172856169608956,True,False,0.0,GLD,1.0,1.0,,,,,0,False,False,FULL_POSITION,,,0,False,False,312,280,676,1.0,1.0
2026-01-07,1.3,v1_3_three_asset_cash3_nav_overheat,entry_25_wait_down_no_timeout,GLD,1.0,CN_CYB_399006,0.25,CN_CYB_399006,2026-01-07,0,CN_CYB_399006,0.25,True,False,CN_CYB_399006,1.0294563589614172,0.8505511563803936,False,-0.009559953917111952,-0.009559953917111952,-0.009559953917111952,0.0,0.0,1.25,0.00125,-0.010798003974715531,16.958958703281578,634,0,False,302,272,0.0653130659118435,0.8505511563803936,1.0294563589614172,0.37155530476362797,0.0653130659118435,0.8505511563803936,1.0294563589614172,0.37155530476362797,0.02816253078768638,0.513370140362631,0.6628270108727197,0.6144205226641994,153,,,1.0,1.0,1.0,-0.01079800397471542,18.38159898400608,-0.019248252986876935,1.0,1.0,False,False,False,False,-0.01079800397471542,18.38159898400608,-0.009559953917111952,1.25,0.00125,GLD,CN_CYB_399006,GLD,CN_CYB_399006,1.0,1.0,1.0,1.0,0.25,0.25,1.0,-0.75,0.25,1.0,682,True,0.2,0.05,0.5,0.15,0.13,0.0,same_side_or_exit,14.845880195000468,-0.010798003974715531,False,False,False,False,0.06167774398547832,20.093924319991196,True,False,0.0,CN_CYB_399006,1.0,0.25,CN_CYB_399006,0.25,CN_CYB_399006,2026-01-07,0,True,False,HALF_POSITION_WAIT_DOWN,CN_CYB_399006,2026-01-07,0,True,False,313,280,677,1.0,1.0
2026-01-08,1.3,v1_3_three_asset_cash3_nav_overheat,entry_25_wait_down_no_timeout,CN_CYB_399006,0.25,CN_CYB_399006,1.0,,,0,CN_CYB_399006,1.0,False,True,CN_CYB_399006,1.0428676312626437,1.0428676312626437,False,-0.008224782284733334,-0.0019682177858074967,-0.0020561955711833335,8.797778537583678e-05,0.75,0.7515672257663593,0.0007515672257663592,-0.0027183057635928876,16.912859068093915,635,0,False,302,273,0.0718498845882829,0.8278411248634392,1.0428676312626437,0.39390774996442324,0.0718498845882829,0.8278411248634392,1.0428676312626437,0.39390774996442324,0.036278912855617684,0.5162893601039927,0.6840880773628017,0.6533528741707948,153,,,1.0,1.0,1.0,-0.002716741622468155,18.331660928958712,-0.021912702079295743,1.0,1.0,False,False,False,False,-0.002716741622468155,18.331660928958712,-0.0019682177858074967,0.75,0.00075,CN_CYB_399006,CN_CYB_399006,CN_CYB_399006,CN_CYB_399006,1.0,1.0,1.0,0.25,1.0,1.0,0.2484327742336408,0.7515672257663593,0.7515672257663593,0.0,683,True,0.2,0.05,0.5,0.15,0.13,0.0,same_side_or_exit,14.805524553300788,-0.0027183057635928876,False,False,False,False,0.05101136037552556,24.636392448333794,True,False,0.0,CN_CYB_399006,0.25,1.0,CN_CYB_399006,1.0,,,0,False,True,FULL_POSITION,,,0,False,True,313,281,678,1.0,1.0
