date,strategy_return,buy_hold_return,strategy_nav,buy_hold_nav,strategy_scale,strategy_vs_cost,annual_rebalance_cost
2010-07-30,0.0037287720,0.0034593374,1.2745718408,1.2267207552,1.0841691725,0.0000000000,0.0000000000
2010-08-02,0.0162086390,0.0149364034,1.2952309156,1.2450435512,1.0841691725,0.0000000000,0.0000000000
2010-08-03,-0.0021968206,-0.0020231903,1.2923855256,1.2425245911,1.0841691725,0.0000000000,0.0000000000
2010-08-04,0.0060906883,0.0056209202,1.3002570430,1.2495087227,1.0841691725,0.0000000000,0.0000000000
2010-08-05,-0.0005618580,-0.0005151576,1.2995264832,1.2488650288,1.0841691725,0.0000000000,0.0000000000
2010-08-06,-0.0006254056,-0.0005737717,1.2987137520,1.2481484654,1.0841691725,0.0000000000,0.0000000000
2010-08-09,0.0037776515,0.0029274916,1.3036198400,1.2518024096,1.3495301963,0.0001592166,0.0000000000
2010-08-10,-0.0056766080,-0.0041394766,1.2962197011,1.2466206028,1.3495301963,0.0000000000,0.0000000000
2010-08-11,-0.0272713212,-0.0201413019,1.2608700773,1.2215120410,1.3495301963,0.0000000000,0.0000000000
2010-08-12,-0.0024809179,-0.0021257734,1.2577419621,1.2189153831,1.0928971461,0.0001539798,0.0000000000
2010-08-13,-0.0031983540,-0.0023980241,1.2537192580,1.2159923947,1.2818139800,0.0001133501,0.0000000000
2010-08-16,0.0038364336,0.0029538047,1.2585290687,1.2195841987,1.2818139800,0.0000000000,0.0000000000
2010-08-17,0.0107942477,0.0084776986,1.2721139432,1.2299234660,1.2818139800,0.0000000000,0.0000000000
2010-08-18,0.0023378525,0.0017846951,1.2750879580,1.2321185044,1.2818139800,0.0000000000,0.0000000000
2010-08-19,-0.0121965192,-0.0095063217,1.2595363232,1.2204055895,1.2818139800,0.0000000000,0.0000000000
2010-08-20,-0.0036380771,-0.0027815987,1.2549540330,1.2170109109,1.2818139800,0.0000000000,0.0000000000
2010-08-23,-0.0051314359,-0.0040424284,1.2485143168,1.2120912314,1.2818139800,0.0000000000,0.0000000000
2010-08-24,-0.0127330255,-0.0089694992,1.2326169522,1.2012193800,1.4092559364,0.0000764652,0.0000000000
2010-08-25,0.0061007978,0.0044038893,1.2401368990,1.2065094172,1.4092559364,0.0000000000,0.0000000000
2010-08-26,-0.0062998505,-0.0045220741,1.2323242219,1.2010534922,1.4092559364,0.0000000000,0.0000000000
2010-08-27,0.0133900472,0.0095130254,1.2488251015,1.2124791446,1.4092559364,0.0000000000,0.0000000000
2010-08-30,-0.0090838582,-0.0071232651,1.2374809513,1.2038423343,1.2529247874,0.0000937987,0.0000000000
2010-08-31,0.0009946436,0.0007578946,1.2387118039,1.2047547198,1.2529247874,0.0000000000,0.0000000000
2010-09-01,0.0231170789,0.0184585027,1.2673472023,1.2269926881,1.2529247874,0.0000000000,0.0000000000
2010-09-02,0.0080244207,0.0064565446,1.2775169294,1.2349148211,1.2529247874,0.0000000000,0.0000000000
2010-09-03,0.0094861448,0.0075792111,1.2896356399,1.2442745013,1.2529247874,0.0000000000,0.0000000000
2010-09-07,-0.0050996919,-0.0041061927,1.2830588956,1.2391652704,1.2529247874,0.0000000000,0.0000000000
2010-09-08,0.0068499457,0.0054751749,1.2918477793,1.2459499170,1.2529247874,0.0000000000,0.0000000000
2010-09-09,0.0004604826,0.0003755368,1.2924426528,1.2464178170,1.2529247874,0.0000000000,0.0000000000
2010-09-10,0.0037956032,0.0030374049,1.2973482522,1.2502036926,1.2529247874,0.0000000000,0.0000000000
2010-09-13,0.0111462259,0.0089041758,1.3118087889,1.2613357261,1.2529247874,0.0000000000,0.0000000000
2010-09-14,0.0067934977,0.0054741050,1.3207205589,1.2682404103,1.2529247874,0.0000000000,0.0000000000
2010-09-15,0.0022389310,0.0017949742,1.3236775611,1.2705168691,1.2529247874,0.0000000000,0.0000000000
2010-09-16,0.0009137529,0.0007228228,1.3248870752,1.2714352276,1.4711946434,0.0001309619,0.0000000000
2010-09-17,0.0007867460,0.0004777086,1.3259294248,1.2720426031,1.4711946434,0.0000000000,0.0000000000
2010-09-20,0.0159238440,0.0108364602,1.3470433181,1.2858270422,1.4711946434,0.0000000000,0.0000000000
2010-09-21,0.0016806956,0.0011551115,1.3493072879,1.2873123157,1.4711946434,0.0000000000,0.0000000000
2010-09-22,-0.0018041298,-0.0012135930,1.3468729625,1.2857500425,1.4711946434,0.0000000000,0.0000000000
2010-09-23,-0.0051650329,-0.0034980652,1.3399163192,1.2812524050,1.4711946434,0.0000000000,0.0000000000
2010-09-24,0.0204408315,0.0139765285,1.3673053229,1.2991598658,1.4711946434,0.0000000000,0.0000000000
2010-09-27,-0.0039209392,-0.0026524301,1.3619442018,1.2957139350,1.4711946434,0.0000000000,0.0000000000
2010-09-28,0.0057205805,0.0038313331,1.3697353132,1.3006782468,1.4711946434,0.0000000000,0.0000000000
2010-09-29,-0.0003802538,-0.0002457565,1.3692144661,1.3003585967,1.4711946434,0.0000000000,0.0000000000
2010-09-30,-0.0028597630,-0.0019311277,1.3652988373,1.2978474381,1.4711946434,0.0000000000,0.0000000000
2010-10-01,0.0052246203,0.0035639869,1.3724320053,1.3024729494,1.4711946434,0.0000000000,0.0000000000
2010-10-04,-0.0092009879,-0.0061716004,1.3598042750,1.2944346068,1.4711946434,0.0000000000,0.0000000000
2010-10-05,0.0271955110,0.0184282668,1.3967848472,1.3182887931,1.4711946434,0.0000000000,0.0000000000
2010-10-06,-0.0001847663,-0.0001128797,1.3965267685,1.3181399850,1.4711946434,0.0000000000,0.0000000000
2010-10-07,-0.0034495477,-0.0023320160,1.3917093828,1.3150660614,1.4711946434,0.0000000000,0.0000000000
2010-10-08,0.0100849116,0.0074510874,1.4057446489,1.3248647335,1.3640486404,0.0000642876,0.0000000000
2010-10-11,0.0008360266,0.0006234917,1.4069198888,1.3256907756,1.3640486404,0.0000000000,0.0000000000
2010-10-12,0.0026655022,0.0019647017,1.4106700369,1.3282953625,1.3640486404,0.0000000000,0.0000000000
2010-10-13,0.0116803486,0.0085735909,1.4271471547,1.3396836235,1.3640486404,0.0000000000,0.0000000000
2010-10-14,-0.0012748716,-0.0008658827,1.4253277253,1.3385236147,1.3640486404,0.0000000000,0.0000000000
2010-10-15,0.0033938765,0.0024405442,1.4301651116,1.3417903407,1.3640486404,0.0000000000,0.0000000000
2010-10-18,0.0035448410,0.0025034623,1.4352348195,1.3451494623,1.5000000000,0.0000815708,0.0000000000
2010-10-19,-0.0236171098,-0.0158041234,1.4013387212,1.3238905541,1.5000000000,0.0000000000,0.0000000000
2010-10-20,0.0124125871,0.0098829786,1.4187329602,1.3369745361,1.2709497600,0.0001374301,0.0000000000
2010-10-21,-0.0034345157,-0.0026938624,1.4138602995,1.3333729107,1.2709497600,0.0000000000,0.0000000000
2010-10-22,0.0038918564,0.0031170729,1.4193628408,1.3375291313,1.2709497600,0.0000000000,0.0000000000
2010-10-25,0.0055516336,0.0043301190,1.4272426232,1.3433207916,1.2709497600,0.0000000000,0.0000000000
2010-10-26,-0.0004259150,-0.0002802064,1.4266347392,1.3429443845,1.2709497600,0.0000000000,0.0000000000
2010-10-27,-0.0057812768,-0.0037493369,1.4183869689,1.3379092336,1.5000000000,0.0001374301,0.0000000000
2010-10-28,0.0071907059,0.0047344203,1.4285861725,1.3442434583,1.5000000000,0.0000000000,0.0000000000
2010-10-29,0.0027329570,0.0019078258,1.4324904371,1.3468080406,1.5000000000,0.0000000000,0.0000000000
2010-11-01,-0.0008828026,-0.0005753076,1.4312258308,1.3460332117,1.5000000000,0.0000000000,0.0000000000
2010-11-02,0.0119877585,0.0078596378,1.4483830204,1.3566125453,1.5000000000,0.0000000000,0.0000000000
2010-11-03,0.0027078234,0.0018912925,1.4523049858,1.3591782964,1.5000000000,0.0000000000,0.0000000000
2010-11-04,0.0279746316,0.0186629819,1.4929326828,1.3845446164,1.5000000000,0.0000000000,0.0000000000
2010-11-05,0.0010853304,0.0009681923,1.4945530080,1.3858851217,1.2729051372,0.0001362569,0.0000000000
2010-11-08,0.0013562580,0.0010739901,1.4965800074,1.3873735487,1.2729051372,0.0000000000,0.0000000000
2010-11-09,-0.0106152810,-0.0083309048,1.4806933901,1.3758154717,1.2729051372,0.0000000000,0.0000000000
2010-11-10,0.0072137013,0.0049253283,1.4913746699,1.3825918146,1.4957549136,0.0001337099,0.0000000000
2010-11-11,-0.0042888163,-0.0029265932,1.4849784379,1.3785455309,1.4957549136,0.0000000000,0.0000000000
2010-11-12,-0.0247851855,-0.0164125333,1.4481729719,1.3559201065,1.4957549136,0.0000000000,0.0000000000
2010-11-15,-0.0047087023,-0.0037047249,1.4413539566,1.3508967954,1.2246923709,0.0001626375,0.0000000000
2010-11-16,-0.0170162613,-0.0138870343,1.4168275011,1.3321368454,1.2246923709,0.0000000000,0.0000000000
2010-11-17,0.0001399705,0.0001979462,1.4170258151,1.3324005369,1.1013363401,0.0000740136,0.0000000000
2010-11-18,0.0156398893,0.0141844372,1.4391879420,1.3512998886,1.1013363401,0.0000000000,0.0000000000
2010-11-19,0.0003886450,0.0003565362,1.4397472753,1.3517816760,1.1013363401,0.0000000000,0.0000000000
2010-11-22,0.0034199633,0.0031089364,1.4446711582,1.3559842792,1.1013363401,0.0000000000,0.0000000000
2010-11-23,-0.0110236194,-0.0100056610,1.4287456532,1.3424167602,1.1013363401,0.0000000000,0.0000000000
2010-11-24,0.0113799617,0.0103565657,1.4450047240,1.3563195876,1.1013363401,0.0000000000,0.0000000000
2010-11-26,-0.0067862303,-0.0069582689,1.4351985892,1.3468819512,0.9633798989,0.0000827739,0.0000000000
2010-11-29,-0.0000093958,0.0000792614,1.4351851044,1.3469887070,1.1189911266,0.0000933667,0.0000000000
2010-11-30,-0.0041320394,-0.0036884274,1.4292548629,1.3420204369,1.1189911266,0.0000000000,0.0000000000
2010-12-01,0.0163661641,0.0146068770,1.4526462826,1.3616231643,1.1189911266,0.0000000000,0.0000000000
2010-12-02,0.0094200977,0.0084226044,1.4663303525,1.3730915776,1.1189911266,0.0000000000,0.0000000000
2010-12-03,0.0066785910,0.0067403935,1.4761233733,1.3823467551,1.0013542920,0.0000705821,0.0000000000
2010-12-06,0.0009678844,0.0009663345,1.4775520901,1.3836825644,1.0013542920,0.0000000000,0.0000000000
2010-12-07,-0.0054842047,-0.0048079191,1.4694488919,1.3770299306,1.1242928959,0.0000737632,0.0000000000
2010-12-08,-0.0007103688,-0.0006274491,1.4684050412,1.3761659143,1.1242928959,0.0000000000,0.0000000000
2010-12-09,0.0029699288,0.0024489253,1.4727660997,1.3795360419,1.2805318768,0.0000937434,0.0000000000
2010-12-10,0.0041154293,0.0032225371,1.4788271644,1.3839816480,1.2805318768,0.0000000000,0.0000000000
2010-12-13,0.0028828342,0.0020898595,1.4830903779,1.3868739751,1.4307443862,0.0000901275,0.0000000000
2010-12-14,0.0000762636,0.0000652504,1.4832034838,1.3869644693,1.4307443862,0.0000000000,0.0000000000
2010-12-15,-0.0087214757,-0.0061493955,1.4702677607,1.3784354762,1.4307443862,0.0000000000,0.0000000000
2010-12-16,0.0043191133,0.0030307345,1.4766180137,1.3826131481,1.4307443862,0.0000000000,0.0000000000
2010-12-17,0.0020115793,0.0014835098,1.4795883480,1.3846642682,1.4307443862,0.0000000000,0.0000000000
2010-12-20,0.0037500062,0.0026329646,1.4851368136,1.3883100402,1.4307443862,0.0000000000,0.0000000000
2010-12-21,0.0075060698,0.0052582159,1.4962843542,1.3956100741,1.4307443862,0.0000000000,0.0000000000
2010-12-22,0.0013817124,0.0009120951,1.4983517889,1.3968830032,1.4307443862,0.0000000000,0.0000000000
2010-12-23,-0.0026412000,-0.0018340851,1.4943943422,1.3943210009,1.4307443862,0.0000000000,0.0000000000
2010-12-27,0.0015724015,0.0011109564,1.4967441301,1.3958700307,1.4307443862,0.0000000000,0.0000000000
2010-12-28,0.0031206099,0.0022586521,1.5014148847,1.3990228155,1.4307443862,0.0000000000,0.0000000000
2010-12-29,0.0053763419,0.0037040890,1.5094870045,1.4042049205,1.4307443862,0.0000000000,0.0000000000
2010-12-30,-0.0038276853,-0.0025977675,1.5037091633,1.4005571225,1.4307443862,0.0000000000,0.0000000000
2010-12-31,0.0051079813,0.0035165218,1.5113900816,1.4054822122,1.4307443862,0.0000000000,0.0000485151
2011-01-03,0.0093130102,0.0065867490,1.5254656728,1.4147397708,1.4307443862,0.0000000000,0.0000000000
2011-01-04,-0.0071033567,-0.0049528509,1.5146297460,1.4077327756,1.4307443862,0.0000000000,0.0000000000
2011-01-05,0.0033681245,0.0023660534,1.5197312077,1.4110635465,1.4307443862,0.0000000000,0.0000000000
2011-01-06,-0.0035963602,-0.0025016818,1.5142657069,1.4075335145,1.4307443862,0.0000000000,0.0000000000
2011-01-07,-0.0017584550,-0.0012826837,1.5116029387,1.4057280943,1.4307443862,0.0000000000,0.0000000000
2011-01-10,0.0017589481,0.0013069365,1.5142617698,1.4075652916,1.4307443862,0.0000000000,0.0000000000
2011-01-11,0.0058264975,0.0040843008,1.5230846122,1.4133142117,1.4307443862,0.0000000000,0.0000000000
2011-01-12,0.0109493730,0.0075992858,1.5397614336,1.4240543903,1.4307443862,0.0000000000,0.0000000000
2011-01-13,-0.0021638606,-0.0015004550,1.5364296046,1.4219176608,1.4307443862,0.0000000000,0.0000000000
2011-01-14,0.0039847347,0.0027970250,1.5425518690,1.4258948000,1.4307443862,0.0000000000,0.0000000000
2011-01-18,0.0032657752,0.0022945176,1.5475894966,1.4291665408,1.4307443862,0.0000000000,0.0000000000
2011-01-19,-0.0088769391,-0.0061268772,1.5338516389,1.4204102129,1.4307443862,0.0000000000,0.0000000000
2011-01-20,-0.0098936926,-0.0069031196,1.5186761822,1.4106049513,1.4307443862,0.0000000000,0.0000000000
2011-01-21,0.0003415524,0.0001850889,1.5191948898,1.4108660387,1.4307443862,0.0000000000,0.0000000000
2011-01-24,0.0061082467,0.0042812258,1.5284745069,1.4169062747,1.4307443862,0.0000000000,0.0000000000
2011-01-25,-0.0010505163,-0.0006567017,1.5268688196,1.4159757899,1.4307443862,0.0000000000,0.0000000000
2011-01-26,0.0074151117,0.0051290603,1.5381907225,1.4232384152,1.4307443862,0.0000000000,0.0000000000
2011-01-27,-0.0019714324,-0.0013003640,1.5351582835,1.4213876872,1.4307443862,0.0000000000,0.0000000000
2011-01-28,-0.0148501152,-0.0104329277,1.5123610060,1.4065584523,1.4307443862,0.0000000000,0.0000000000
2011-01-31,0.0067139412,0.0047045680,1.5225149090,1.4131757022,1.4307443862,0.0000000000,0.0000000000
2011-02-01,0.0181571092,0.0127026200,1.5501593784,1.4311267361,1.4307443862,0.0000000000,0.0000000000
2011-02-02,-0.0018353619,-0.0012708552,1.5473142749,1.4293079813,1.4307443862,0.0000000000,0.0000000000
2011-02-03,0.0030516106,0.0021448301,1.5520360755,1.4323736041,1.4307443862,0.0000000000,0.0000000000
2011-02-04,0.0008384953,0.0006635981,1.5533374504,1.4333241245,1.4307443862,0.0000000000,0.0000000000
2011-02-07,0.0041718287,0.0028622103,1.5598177082,1.4374265995,1.4307443862,0.0000000000,0.0000000000
2011-02-08,0.0071875600,0.0050355976,1.5710289915,1.4446649014,1.4307443862,0.0000000000,0.0000000000
2011-02-09,-0.0026522908,-0.0017762410,1.5668621658,1.4420988284,1.4307443862,0.0000000000,0.0000000000
2011-02-10,-0.0024081451,-0.0017367761,1.5630889343,1.4395942257,1.4307443862,0.0000000000,0.0000000000
2011-02-11,0.0056303387,0.0039471982,1.5718896544,1.4452765895,1.4307443862,0.0000000000,0.0000000000
2011-02-14,0.0036907976,0.0025915814,1.5776911809,1.4490221414,1.4307443862,0.0000000000,0.0000000000
2011-02-15,-0.0012877259,-0.0008224963,1.5756595470,1.4478303261,1.4307443862,0.0000000000,0.0000000000
2011-02-16,0.0070023453,0.0049061442,1.5866928592,1.4549335904,1.4307443862,0.0000000000,0.0000000000
2011-02-17,0.0047400867,0.0033249683,1.5942139209,1.4597711985,1.4307443862,0.0000000000,0.0000000000
2011-02-18,0.0014195755,0.0009385590,1.5964770279,1.4611412799,1.4307443862,0.0000000000,0.0000000000
2011-02-22,-0.0209846208,-0.0146549782,1.5629755628,1.4397282863,1.4307443862,0.0000000000,0.0000000000
2011-02-23,-0.0015894083,-0.0010333533,1.5604913564,1.4382405384,1.4307443862,0.0000000000,0.0000000000
2011-02-24,-0.0004668692,-0.0003143652,1.5597628110,1.4377884057,1.4307443862,0.0000000000,0.0000000000
2011-02-25,0.0144646795,0.0101218447,1.5823242802,1.4523414767,1.4307443862,0.0000000000,0.0000000000
2011-02-28,0.0060471200,0.0041729205,1.5918927849,1.4584019821,1.4307443862,0.0000000000,0.0000000000
2011-03-01,-0.0094387374,-0.0065851346,1.5768673270,1.4487982088,1.4307443862,0.0000000000,0.0000000000
2011-03-02,0.0035901278,0.0025868155,1.5825284822,1.4525459824,1.4307443862,0.0000000000,0.0000000000
2011-03-03,0.0122555986,0.0085122550,1.6019233160,1.4649104243,1.4307443862,0.0000000000,0.0000000000
2011-03-04,-0.0033588782,-0.0022701010,1.5965426508,1.4615849297,1.4307443862,0.0000000000,0.0000000000
2011-03-07,-0.0082735588,-0.0058363299,1.5833335612,1.4530546379,1.4307443862,0.0000000000,0.0000000000
2011-03-08,0.0041025936,0.0028794009,1.5898293353,1.4572385647,1.4307443862,0.0000000000,0.0000000000
2011-03-09,-0.0021097880,-0.0014626617,1.5864751325,1.4551071177,1.4307443862,0.0000000000,0.0000000000
2011-03-10,-0.0204230107,-0.0142624482,1.5540745338,1.4343537278,1.4307443862,0.0000000000,0.0000000000
2011-03-11,0.0048829479,0.0037918508,1.5616629988,1.4397925831,1.3264271488,0.0000625903,0.0000000000
2011-03-14,-0.0038635714,-0.0029029999,1.5556294023,1.4356128654,1.3264271488,0.0000000000,0.0000000000
2011-03-15,-0.0188019312,-0.0141115212,1.5263805653,1.4153541840,1.3264271488,0.0000000000,0.0000000000
2011-03-16,-0.0174897247,-0.0131758245,1.4996845893,1.3967057258,1.3264271488,0.0000000000,0.0000000000
2011-03-17,0.0143185480,0.0117646653,1.5211578952,1.4131375011,1.2231028704,0.0000619946,0.0000000000
2011-03-18,0.0041701748,0.0038135524,1.5275013895,1.4185265751,1.1121396310,0.0000665779,0.0000000000
2011-03-21,0.0136001815,0.0122328447,1.5482756856,1.4358791904,1.1121396310,0.0000000000,0.0000000000
2011-03-22,-0.0013175853,-0.0012246381,1.5462357003,1.4341207580,1.1121396310,0.0000000000,0.0000000000
2011-03-23,0.0039365182,0.0035655606,1.5523224853,1.4392342025,1.1121396310,0.0000000000,0.0000000000
2011-03-24,0.0078100818,0.0070046097,1.5644462509,1.4493154764,1.1121396310,0.0000000000,0.0000000000
2011-03-25,0.0009461040,0.0008547075,1.5659263798,1.4505542171,1.1121396310,0.0000000000,0.0000000000
2011-03-28,-0.0043741269,-0.0039071028,1.5590768191,1.4448867527,1.1121396310,0.0000000000,0.0000000000
2011-03-29,0.0053254251,0.0047704867,1.5673795660,1.4517795657,1.1121396310,0.0000000000,0.0000000000
2011-03-30,0.0058399386,0.0052770547,1.5765329664,1.4594406859,1.1121396310,0.0000000000,0.0000000000
2011-03-31,0.0019637720,0.0017477969,1.5796289177,1.4619914918,1.1121396310,0.0000000000,0.0000000000
2011-04-01,0.0031779755,0.0026235399,1.5846489396,1.4658270849,1.2455578778,0.0000800509,0.0000000000
2011-04-04,0.0015678960,0.0012666134,1.5871335043,1.4676837211,1.2455578778,0.0000000000,0.0000000000
2011-04-05,0.0019311298,0.0015582368,1.5901984651,1.4699707199,1.2455578778,0.0000000000,0.0000000000
2011-04-06,0.0033125539,0.0023233736,1.5954660833,1.4733860112,1.5000000000,0.0001526653,0.0000000000
2011-04-07,-0.0015191527,-0.0009269141,1.5930423266,1.4720203090,1.5000000000,0.0000000000,0.0000000000
2011-04-08,0.0012675151,0.0007856265,1.5950615318,1.4731767671,1.5000000000,0.0000000000,0.0000000000
2011-04-11,-0.0060391921,-0.0040129005,1.5854286489,1.4672650553,1.5000000000,0.0000000000,0.0000000000
2011-04-12,-0.0104929412,-0.0069094397,1.5687928392,1.4571270758,1.5000000000,0.0000000000,0.0000000000
2011-04-13,0.0045348244,0.0030364438,1.5759070392,1.4615515602,1.5000000000,0.0000000000,0.0000000000
2011-04-14,0.0039923015,0.0026021507,1.5821985352,1.4653547377,1.5000000000,0.0000000000,0.0000000000
2011-04-15,0.0038960861,0.0026832452,1.5883629169,1.4692866437,1.5000000000,0.0000000000,0.0000000000
2011-04-18,-0.0098965003,-0.0066570505,1.5726436828,1.4595055284,1.5000000000,0.0000000000,0.0000000000
2011-04-19,0.0070427400,0.0047083875,1.5837194034,1.4663774459,1.5000000000,0.0000000000,0.0000000000
2011-04-20,0.0194007914,0.0129470884,1.6144448131,1.4853627644,1.5000000000,0.0000000000,0.0000000000
2011-04-21,0.0074793520,0.0049994622,1.6265198142,1.4927887794,1.5000000000,0.0000000000,0.0000000000
2011-04-25,0.0002506182,0.0001803063,1.6269274496,1.4930579386,1.5000000000,0.0000000000,0.0000000000
2011-04-26,0.0067056260,0.0044836449,1.6378370166,1.4997522801,1.5000000000,0.0000000000,0.0000000000
2011-04-27,0.0117308288,0.0078337800,1.6570502022,1.5115010096,1.5000000000,0.0000000000,0.0000000000
2011-04-28,0.0021600203,0.0014532410,1.6606294642,1.5136975849,1.5000000000,0.0000000000,0.0000000000
2011-04-29,0.0069186868,0.0046256854,1.6721188394,1.5206994737,1.5000000000,0.0000000000,0.0000000000
2011-05-02,-0.0058385075,-0.0038791108,1.6623561610,1.5148005119,1.5000000000,0.0000000000,0.0000000000
2011-05-03,-0.0067196247,-0.0044665223,1.6511857515,1.5080346216,1.5000000000,0.0000000000,0.0000000000
2011-05-04,-0.0102532378,-0.0066770449,1.6342557513,1.4979654067,1.5000000000,0.0000000000,0.0000000000
