candidate,segment,start,end,rows,ann_return,ann_vol,max_dd,sharpe_repo,total,trades,cost_sum,turnover_sum,cash_days,half_position_days,overheat_days,avg_final_exposure,max_final_exposure,scan_family,cap_159915.SZ,cap_159941.SZ,cap_513030.SH,cap_513520.SH,cap_159985.SZ,cap_518880.SH
single_159941_SZ_cap_7,full,2011-12-09,2026-05-15,3501,0.3266793745980321,0.24284768323846323,-0.32083992478277656,1.285378002674928,49.76567740048464,1992,0.735173532570371,735.1735325703709,740,580,30,0.8922446013856201,1.5,single_159941.SZ,5.0,7.0,5.0,5.0,5.0,5.0
single_159941_SZ_cap_7,from_2020,2020-01-02,2026-05-15,1540,0.5769492247655834,0.26102961664271324,-0.18539051373435123,1.8758077202735595,15.17655375928316,1274,0.40265571124074045,402.65571124074046,113,344,18,0.9523633931660398,1.5,single_159941.SZ,5.0,7.0,5.0,5.0,5.0,5.0
single_159941_SZ_cap_7,last_10y,2016-05-16,2026-05-15,2427,0.37224583378632636,0.24726947170722757,-0.2020435007977579,1.4034555074910364,20.066883128011394,1583,0.5837889460164336,583.7889460164336,224,474,20,1.0293081256978174,1.5,single_159941.SZ,5.0,7.0,5.0,5.0,5.0,5.0
single_159941_SZ_cap_7,last_5y,2021-05-17,2026-05-15,1211,0.6535119695035989,0.2555448814384929,-0.18539051373435134,2.0955652403097234,10.209045208167188,960,0.3157372798668864,315.7372798668864,96,243,18,0.9881943485979088,1.5,single_159941.SZ,5.0,7.0,5.0,5.0,5.0,5.0
single_159941_SZ_cap_7,last_3y,2023-05-15,2026-05-15,727,0.9941982073868907,0.266430929567633,-0.1655059970021454,2.724624828499435,6.325003161464891,614,0.18809712882004936,188.09712882004936,53,164,8,0.9272233626524268,1.5,single_159941.SZ,5.0,7.0,5.0,5.0,5.0,5.0
single_159941_SZ_cap_7,last_1y,2025-05-15,2026-05-15,243,0.9304005145226715,0.24749180566126983,-0.1275132196434352,2.7833292391136437,0.8855833338245456,214,0.07045736663380558,70.45736663380559,18,64,4,0.9483452443423077,1.5,single_159941.SZ,5.0,7.0,5.0,5.0,5.0,5.0
single_159941_SZ_cap_8,full,2011-12-09,2026-05-15,3501,0.3238009962344146,0.24264877172577434,-0.32083992478277656,1.2772733530917024,48.25671192445178,1992,0.7317448848738196,731.7448848738196,740,582,31,0.8917757312352848,1.5,single_159941.SZ,5.0,8.0,5.0,5.0,5.0,5.0
single_159941_SZ_cap_8,from_2020,2020-01-02,2026-05-15,1540,0.5691819120852595,0.260622291294844,-0.18539051373435156,1.8593549091492905,14.695719810168658,1274,0.39922706354418924,399.22706354418915,113,346,19,0.9512974747268683,1.5,single_159941.SZ,5.0,8.0,5.0,5.0,5.0,5.0
single_159941_SZ_cap_8,last_10y,2016-05-16,2026-05-15,2427,0.36795316340162,0.2469893945797011,-0.2020435007977579,1.3920680469992173,19.44068840441878,1583,0.5803602983198822,580.3602983198822,224,476,21,1.0286317703635266,1.5,single_159941.SZ,5.0,8.0,5.0,5.0,5.0,5.0
single_159941_SZ_cap_8,last_5y,2021-05-17,2026-05-15,1211,0.6535119695035969,0.2555448814384927,-0.18539051373435145,2.0955652403097185,10.209045208167128,960,0.31573727986688616,315.7372798668861,96,243,18,0.988194348597908,1.5,single_159941.SZ,5.0,8.0,5.0,5.0,5.0,5.0
single_159941_SZ_cap_8,last_3y,2023-05-15,2026-05-15,727,0.9941982073868889,0.2664309295676327,-0.16550599700214563,2.724624828499435,6.325003161464871,614,0.18809712882004925,188.09712882004925,53,164,8,0.927223362652426,1.5,single_159941.SZ,5.0,8.0,5.0,5.0,5.0,5.0
single_159941_SZ_cap_8,last_1y,2025-05-15,2026-05-15,243,0.9304005145226668,0.24749180566126966,-0.1275132196434351,2.783329239113637,0.8855833338245411,214,0.07045736663380553,70.45736663380553,18,64,4,0.9483452443423067,1.5,single_159941.SZ,5.0,8.0,5.0,5.0,5.0,5.0
single_159941_SZ_cap_10,full,2011-12-09,2026-05-15,3501,0.31661883361038945,0.24244764831325408,-0.32083992478277656,1.255668074767413,44.671112638478505,1992,0.727452013043427,727.452013043427,740,574,32,0.8914194477281732,1.5,single_159941.SZ,5.0,10.0,5.0,5.0,5.0,5.0
single_159941_SZ_cap_10,from_2020,2020-01-02,2026-05-15,1540,0.5498944457508146,0.26022903050384866,-0.18539051373435056,1.8141597952255195,13.553163607259796,1274,0.3949341917137965,394.9341917137965,113,338,20,0.9504875081305062,1.5,single_159941.SZ,5.0,10.0,5.0,5.0,5.0,5.0
single_159941_SZ_cap_10,last_10y,2016-05-16,2026-05-15,2427,0.35726005640229674,0.24670848890472813,-0.2020435007977579,1.3615232039059055,17.95272636058404,1583,0.5760674264894896,576.0674264894895,224,468,22,1.0281178236975201,1.5,single_159941.SZ,5.0,10.0,5.0,5.0,5.0,5.0
single_159941_SZ_cap_10,last_5y,2021-05-17,2026-05-15,1211,0.6535119695035974,0.25554488143849247,-0.18539051373435067,2.0955652403097207,10.209045208167142,960,0.31573727986688593,315.73727986688596,96,243,18,0.9881943485979074,1.5,single_159941.SZ,5.0,10.0,5.0,5.0,5.0,5.0
single_159941_SZ_cap_10,last_3y,2023-05-15,2026-05-15,727,0.9941982073868885,0.26643092956763254,-0.1655059970021453,2.724624828499434,6.325003161464867,614,0.1880971288200492,188.0971288200492,53,164,8,0.9272233626524257,1.5,single_159941.SZ,5.0,10.0,5.0,5.0,5.0,5.0
single_159941_SZ_cap_10,last_1y,2025-05-15,2026-05-15,243,0.9304005145226701,0.24749180566126933,-0.12751321964343443,2.78332923911364,0.8855833338245442,214,0.07045736663380553,70.45736663380552,18,64,4,0.9483452443423066,1.5,single_159941.SZ,5.0,10.0,5.0,5.0,5.0,5.0
single_159941_SZ_cap_12,full,2011-12-09,2026-05-15,3501,0.3146436155587107,0.2424703488390528,-0.32083992478277656,1.2493761840052082,43.72837090239855,1992,0.7270914798323018,727.0914798323017,740,572,32,0.8911122576576286,1.5,single_159941.SZ,5.0,12.0,5.0,5.0,5.0,5.0
single_159941_SZ_cap_12,from_2020,2020-01-02,2026-05-15,1540,0.5446134778588123,0.26028575931619,-0.18539051373435134,1.8006885607227756,13.252757640950918,1274,0.39457365850267134,394.5736585026714,113,336,20,0.9497891494051967,1.5,single_159941.SZ,5.0,12.0,5.0,5.0,5.0,5.0
single_159941_SZ_cap_12,last_10y,2016-05-16,2026-05-15,2427,0.35432378522819796,0.24674175011850505,-0.2020435007977579,1.3525872439164128,17.56150475199175,1583,0.5757068932783644,575.7068932783644,224,466,22,1.0276746953757334,1.5,single_159941.SZ,5.0,12.0,5.0,5.0,5.0,5.0
single_159941_SZ_cap_12,last_5y,2021-05-17,2026-05-15,1211,0.6535119695035969,0.2555448814384928,-0.18539051373435134,2.0955652403097194,10.209045208167122,960,0.3157372798668863,315.7372798668863,96,243,18,0.9881943485979083,1.5,single_159941.SZ,5.0,12.0,5.0,5.0,5.0,5.0
single_159941_SZ_cap_12,last_3y,2023-05-15,2026-05-15,727,0.9941982073868885,0.2664309295676328,-0.1655059970021453,2.724624828499433,6.325003161464868,614,0.18809712882004934,188.09712882004933,53,164,8,0.9272233626524264,1.5,single_159941.SZ,5.0,12.0,5.0,5.0,5.0,5.0
single_159941_SZ_cap_12,last_1y,2025-05-15,2026-05-15,243,0.9304005145226701,0.2474918056612698,-0.12751321964343487,2.783329239113644,0.8855833338245442,214,0.07045736663380558,70.45736663380558,18,64,4,0.9483452443423074,1.5,single_159941.SZ,5.0,12.0,5.0,5.0,5.0,5.0
single_159941_SZ_cap_15,full,2011-12-09,2026-05-15,3501,0.315980362930971,0.2423627402391262,-0.32083992478277656,1.2540231266636308,44.36438217867328,1991,0.7257109270147001,725.7109270147,740,571,33,0.8900511022099917,1.5,single_159941.SZ,5.0,15.0,5.0,5.0,5.0,5.0
single_159941_SZ_cap_15,from_2020,2020-01-02,2026-05-15,1540,0.5481863181782656,0.26005209466615087,-0.18539051373435078,1.81097687258338,13.455423519335715,1273,0.3931931056850696,393.19310568506955,113,335,21,0.9473767434167701,1.5,single_159941.SZ,5.0,15.0,5.0,5.0,5.0,5.0
single_159941_SZ_cap_15,last_10y,2016-05-16,2026-05-15,2427,0.3563107209658598,0.24658848200578223,-0.2020435007977579,1.3592299083026502,17.82543849446259,1582,0.5743263404607626,574.3263404607626,224,465,23,1.0261439556879801,1.5,single_159941.SZ,5.0,15.0,5.0,5.0,5.0,5.0
single_159941_SZ_cap_15,last_5y,2021-05-17,2026-05-15,1211,0.6535119695035958,0.2555448814384924,-0.18539051373435078,2.0955652403097194,10.20904520816709,960,0.3157372798668858,315.73727986688584,96,243,18,0.9881943485979069,1.5,single_159941.SZ,5.0,15.0,5.0,5.0,5.0,5.0
single_159941_SZ_cap_15,last_3y,2023-05-15,2026-05-15,727,0.9941982073868871,0.2664309295676324,-0.1655059970021452,2.724624828499432,6.325003161464852,614,0.1880971288200491,188.09712882004908,53,164,8,0.9272233626524252,1.5,single_159941.SZ,5.0,15.0,5.0,5.0,5.0,5.0
single_159941_SZ_cap_15,last_1y,2025-05-15,2026-05-15,243,0.9304005145226655,0.24749180566126908,-0.12751321964343454,2.783329239113635,0.8855833338245398,214,0.07045736663380546,70.45736663380546,18,64,4,0.9483452443423055,1.5,single_159941.SZ,5.0,15.0,5.0,5.0,5.0,5.0
single_159941_SZ_cap_inf,full,2011-12-09,2026-05-15,3501,0.3142695943725353,0.24204538561676772,-0.32083992478277656,1.249973607929148,43.5519026948818,1989,0.7221815584207361,722.1815584207361,740,567,35,0.8864652945390222,1.5,single_159941.SZ,5.0,inf,5.0,5.0,5.0,5.0
single_159941_SZ_cap_inf,from_2020,2020-01-02,2026-05-15,1540,0.5436146268714899,0.2593872372415997,-0.18539051373435123,1.8035401773248079,13.196525801017431,1271,0.38966373709110563,389.66373709110565,113,331,23,0.9392248520816633,1.5,single_159941.SZ,5.0,inf,5.0,5.0,5.0,5.0
single_159941_SZ_cap_inf,last_10y,2016-05-16,2026-05-15,2427,0.35376800170711875,0.2461394115906068,-0.2020435007977579,1.3536330678607718,17.488273480512063,1580,0.5707969718667988,570.7969718667987,224,461,25,1.0209713505556917,1.5,single_159941.SZ,5.0,inf,5.0,5.0,5.0,5.0
single_159941_SZ_cap_inf,last_5y,2021-05-17,2026-05-15,1211,0.6535119695035962,0.2555448814384925,-0.18539051373435123,2.0955652403097176,10.209045208167103,960,0.31573727986688604,315.73727986688607,96,243,18,0.9881943485979078,1.5,single_159941.SZ,5.0,inf,5.0,5.0,5.0,5.0
single_159941_SZ_cap_inf,last_3y,2023-05-15,2026-05-15,727,0.9941982073868876,0.2664309295676326,-0.1655059970021452,2.724624828499431,6.325003161464858,614,0.18809712882004923,188.0971288200492,53,164,8,0.9272233626524258,1.5,single_159941.SZ,5.0,inf,5.0,5.0,5.0,5.0
single_159941_SZ_cap_inf,last_1y,2025-05-15,2026-05-15,243,0.9304005145226666,0.24749180566126938,-0.12751321964343476,2.7833292391136357,0.8855833338245409,214,0.07045736663380552,70.45736663380552,18,64,4,0.9483452443423064,1.5,single_159941.SZ,5.0,inf,5.0,5.0,5.0,5.0
single_513030_SH_cap_3,full,2011-12-09,2026-05-15,3501,0.33027681070809467,0.24263736937224217,-0.2813236162531625,1.297484958033694,51.71191395265021,1967,0.7493792942700366,749.3792942700366,740,583,30,0.8952435970334328,1.5,single_513030.SH,5.0,5.0,3.0,5.0,5.0,5.0
single_513030_SH_cap_3,from_2020,2020-01-02,2026-05-15,1540,0.5652874651398647,0.26159231389211896,-0.18054057908721088,1.8439806920546653,14.459171387082636,1246,0.40522102630128426,405.2210263012842,113,342,18,0.9605719060659375,1.5,single_513030.SH,5.0,5.0,3.0,5.0,5.0,5.0
single_513030_SH_cap_3,last_10y,2016-05-16,2026-05-15,2427,0.3776166677095847,0.2469692711945024,-0.18054057908721066,1.4207406877941557,20.87453782865653,1558,0.5979947077160993,597.9947077160992,224,477,20,1.0336342417929933,1.5,single_513030.SH,5.0,5.0,3.0,5.0,5.0,5.0
single_513030_SH_cap_3,last_5y,2021-05-17,2026-05-15,1211,0.6207734109095533,0.2556485613177983,-0.18054057908721088,2.016491181305634,9.181978606315532,932,0.31883582689017886,318.83582689017885,96,242,18,0.9964579023549731,1.5,single_513030.SH,5.0,5.0,3.0,5.0,5.0,5.0
single_513030_SH_cap_3,last_3y,2023-05-15,2026-05-15,727,0.9892365735801225,0.2674205194270802,-0.1655059970021454,2.706186882059153,6.272549083106769,613,0.18721697247400157,187.21697247400158,53,165,8,0.9277369506027445,1.5,single_513030.SH,5.0,5.0,3.0,5.0,5.0,5.0
single_513030_SH_cap_3,last_1y,2025-05-15,2026-05-15,243,0.9354151180470556,0.25078852488356224,-0.12751321964343487,2.7603665549177765,0.8903063617388984,213,0.06942332955848507,69.42332955848507,18,62,4,0.9538829705258386,1.5,single_513030.SH,5.0,5.0,3.0,5.0,5.0,5.0
single_513030_SH_cap_4,full,2011-12-09,2026-05-15,3501,0.33836631572003584,0.24307930428682137,-0.2813236162531625,1.3205371639990509,56.344049773700256,1967,0.7477989556335478,747.7989556335478,740,582,30,0.8949405816807842,1.5,single_513030.SH,5.0,5.0,4.0,5.0,5.0,5.0
single_513030_SH_cap_4,from_2020,2020-01-02,2026-05-15,1540,0.5879973050233469,0.26177117598784333,-0.18054057908721055,1.898019737546908,15.881662223385145,1250,0.40964068766479556,409.64068766479545,113,344,18,0.958421999085663,1.5,single_513030.SH,5.0,5.0,4.0,5.0,5.0,5.0
single_513030_SH_cap_4,last_10y,2016-05-16,2026-05-15,2427,0.38971746384934947,0.24759002170969246,-0.18054057908721055,1.4531669236977176,22.79679453775749,1558,0.5964143690796105,596.4143690796105,224,476,20,1.0331971355920777,1.5,single_513030.SH,5.0,5.0,4.0,5.0,5.0,5.0
single_513030_SH_cap_4,last_5y,2021-05-17,2026-05-15,1211,0.6501037500749351,0.25588721945696374,-0.18054057908721055,2.0850677157054873,10.098451844692985,936,0.3230400471247611,323.04004712476103,96,245,18,0.9933054829124375,1.5,single_513030.SH,5.0,5.0,4.0,5.0,5.0,5.0
single_513030_SH_cap_4,last_3y,2023-05-15,2026-05-15,727,0.9958369441296773,0.26741790614343175,-0.16550599700214574,2.7186327892331392,6.342381924245491,614,0.18835370661240894,188.35370661240893,53,167,8,0.9259961565830256,1.5,single_513030.SH,5.0,5.0,4.0,5.0,5.0,5.0
single_513030_SH_cap_4,last_1y,2025-05-15,2026-05-15,243,0.9645894541943041,0.25064681165594915,-0.1275132196434352,2.821641409346319,0.9177757171237091,214,0.07164816861677689,71.64816861677687,18,64,4,0.9486975100119168,1.5,single_513030.SH,5.0,5.0,4.0,5.0,5.0,5.0
single_513030_SH_cap_5,full,2011-12-09,2026-05-15,3501,0.3403007411137349,0.2431575568051414,-0.2813236162531625,1.3261168063078992,57.50632171310665,1991,0.7476849803630458,747.6849803630457,740,584,30,0.8926791720421778,1.5,single_513030.SH,5.0,5.0,5.0,5.0,5.0,5.0
single_513030_SH_cap_5,from_2020,2020-01-02,2026-05-15,1540,0.5932200361031534,0.26192745528956507,-0.18054057908721044,1.9095598116288215,16.223826447401574,1274,0.40952671239429345,409.52671239429344,113,346,18,0.9532809632773771,1.5,single_513030.SH,5.0,5.0,5.0,5.0,5.0,5.0
single_513030_SH_cap_5,last_10y,2016-05-16,2026-05-15,2427,0.3926159061906629,0.24769951928438352,-0.18054057908721055,1.4610274991917909,23.279117405573842,1582,0.5963003938091085,596.3003938091084,224,478,20,1.0299350032703798,1.5,single_513030.SH,5.0,5.0,5.0,5.0,5.0,5.0
single_513030_SH_cap_5,last_5y,2021-05-17,2026-05-15,1211,0.6615785770724687,0.2561475759488577,-0.18054057908721055,2.1102687392951776,10.47427779269982,960,0.3205100108849252,320.5100108849252,96,245,18,0.9876341916167911,1.5,single_513030.SH,5.0,5.0,5.0,5.0,5.0,5.0
single_513030_SH_cap_5,last_3y,2023-05-15,2026-05-15,727,1.0056575562621899,0.2673731639518687,-0.16550599700214552,2.7374492597054023,6.447093960006493,614,0.18925830495525067,189.2583049552507,53,164,8,0.9270633264631413,1.5,single_513030.SH,5.0,5.0,5.0,5.0,5.0,5.0
single_513030_SH_cap_5,last_1y,2025-05-15,2026-05-15,243,0.9637777319201237,0.25052223051899525,-0.12751321964343498,2.8212676317378276,0.9170116308325889,214,0.071618542769007,71.61854276900701,18,64,4,0.9478664529447356,1.5,single_513030.SH,5.0,5.0,5.0,5.0,5.0,5.0
single_513030_SH_cap_6,full,2011-12-09,2026-05-15,3501,0.3432302881328795,0.2431280083989765,-0.2813236162531625,1.3352435492473997,59.3081847018487,1995,0.7344546342623063,734.4546342623063,740,568,30,0.8934553259001746,1.5,single_513030.SH,5.0,5.0,6.0,5.0,5.0,5.0
single_513030_SH_cap_6,from_2020,2020-01-02,2026-05-15,1540,0.6011477769243401,0.2618516411650619,-0.18054057908721066,1.929037396230285,16.75428152458577,1278,0.3962963662935539,396.29636629355394,113,330,18,0.9550454533142901,1.5,single_513030.SH,5.0,5.0,6.0,5.0,5.0,5.0
single_513030_SH_cap_6,last_10y,2016-05-16,2026-05-15,2427,0.39700891220253975,0.2476556642260881,-0.18054057908721077,1.473982811262797,24.026859560121665,1586,0.5830700477083689,583.070047708369,224,462,20,1.0310546220000238,1.5,single_513030.SH,5.0,5.0,6.0,5.0,5.0,5.0
single_513030_SH_cap_6,last_5y,2021-05-17,2026-05-15,1211,0.6700431319451616,0.25610082311331545,-0.18054057908721066,2.13049529694969,10.757913943109699,964,0.3106469052476083,310.6469052476083,96,231,18,0.9893077515904081,1.5,single_513030.SH,5.0,5.0,6.0,5.0,5.0,5.0
single_513030_SH_cap_6,last_3y,2023-05-15,2026-05-15,727,1.0099156525986746,0.2672913754352373,-0.16550599700214574,2.7461662627685723,6.492797311605352,619,0.18912268109966063,189.1226810996606,53,162,8,0.9259497470957516,1.5,single_513030.SH,5.0,5.0,6.0,5.0,5.0,5.0
single_513030_SH_cap_6,last_1y,2025-05-15,2026-05-15,243,0.9782966053666435,0.249847419590721,-0.12751321964343543,2.857788388104151,0.9306767641831604,219,0.0714709474444401,71.4709474444401,18,63,4,0.9423379231560061,1.5,single_513030.SH,5.0,5.0,6.0,5.0,5.0,5.0
single_513030_SH_cap_7,full,2011-12-09,2026-05-15,3501,0.3361118493769244,0.2431834680257536,-0.2813236162531625,1.3131685376970081,55.0165373166179,2002,0.7313906772383152,731.3906772383152,740,566,30,0.8927525269132376,1.5,single_513030.SH,5.0,5.0,7.0,5.0,5.0,5.0
single_513030_SH_cap_7,from_2020,2020-01-02,2026-05-15,1540,0.581922617375443,0.26200098258906385,-0.18054057908721077,1.881999960935442,15.49085241859737,1285,0.39323240926956293,393.23240926956294,113,328,18,0.9534477265264549,1.5,single_513030.SH,5.0,5.0,7.0,5.0,5.0,5.0
single_513030_SH_cap_7,last_10y,2016-05-16,2026-05-15,2427,0.38634182745671275,0.24773899931512106,-0.18054057908721077,1.4426600494569657,22.245899696668136,1593,0.580006090684378,580.0060906843779,224,460,20,1.0300408192586696,1.5,single_513030.SH,5.0,5.0,7.0,5.0,5.0,5.0
single_513030_SH_cap_7,last_5y,2021-05-17,2026-05-15,1211,0.6490026449069095,0.25582993710727314,-0.18054057908721066,2.082844619482182,10.062907368484986,971,0.30680954857100706,306.8095485710071,96,228,18,0.9860431331931673,1.5,single_513030.SH,5.0,5.0,7.0,5.0,5.0,5.0
single_513030_SH_cap_7,last_3y,2023-05-15,2026-05-15,727,0.9679119178393965,0.2669171507547601,-0.16550599700214508,2.6703377617874797,6.049900432185026,626,0.18528532442305942,185.28532442305942,53,159,8,0.9205117101231818,1.5,single_513030.SH,5.0,5.0,7.0,5.0,5.0,5.0
single_513030_SH_cap_7,last_1y,2025-05-15,2026-05-15,243,0.9393397796418779,0.2452684957274031,-0.12751321964343432,2.8252960439093355,0.8940025177973854,226,0.07031905462052822,70.31905462052822,18,63,4,0.9195551369766325,1.440735155431269,single_513030.SH,5.0,5.0,7.0,5.0,5.0,5.0
single_513030_SH_cap_8,full,2011-12-09,2026-05-15,3501,0.3399588685526782,0.2431300953843681,-0.2813236162531625,1.3252354933383508,57.29933504342324,2002,0.7302686933496119,730.2686933496118,740,566,30,0.8913861332984454,1.5,single_513030.SH,5.0,5.0,8.0,5.0,5.0,5.0
single_513030_SH_cap_8,from_2020,2020-01-02,2026-05-15,1540,0.5922963198122537,0.26187102915325655,-0.18054057908721077,1.9077949526899698,16.162891109626717,1285,0.3921104253808594,392.1104253808594,113,328,18,0.9503413992242552,1.5,single_513030.SH,5.0,5.0,8.0,5.0,5.0,5.0
single_513030_SH_cap_8,last_10y,2016-05-16,2026-05-15,2427,0.3921035273801765,0.24766085932348905,-0.18054057908721077,1.4597953966461434,23.19322149710646,1593,0.5788841067956745,578.8841067956744,224,460,20,1.0280697669119918,1.5,single_513030.SH,5.0,5.0,8.0,5.0,5.0,5.0
single_513030_SH_cap_8,last_5y,2021-05-17,2026-05-15,1211,0.6627662611717255,0.2556554539738976,-0.18054057908721066,2.116649993507436,10.513745299610436,971,0.3056875646823036,305.6875646823036,96,228,18,0.9820928903811216,1.5,single_513030.SH,5.0,5.0,8.0,5.0,5.0,5.0
single_513030_SH_cap_8,last_3y,2023-05-15,2026-05-15,727,0.9953485271575662,0.2666010353232525,-0.16550599700214508,2.7252327271192796,6.3371994594317815,626,0.18416334053435596,184.16334053435597,53,159,8,0.9139315945174217,1.5,single_513030.SH,5.0,5.0,8.0,5.0,5.0,5.0
single_513030_SH_cap_8,last_1y,2025-05-15,2026-05-15,243,0.9350877238592978,0.2450068562753874,-0.12751321964343432,2.8190708221941354,0.889998017330881,226,0.07025128337554343,70.25128337554342,18,63,4,0.9172886049513029,1.4407351554312673,single_513030.SH,5.0,5.0,8.0,5.0,5.0,5.0
single_513030_SH_cap_10,full,2011-12-09,2026-05-15,3501,0.3409950012895817,0.24311318660235057,-0.2813236162531625,1.3284923881434814,57.92876177998821,2002,0.7302093581849581,730.2093581849581,740,566,30,0.8913457905921727,1.5,single_513030.SH,5.0,5.0,10.0,5.0,5.0,5.0
single_513030_SH_cap_10,from_2020,2020-01-02,2026-05-15,1540,0.5950968031002564,0.261830623481398,-0.18054057908721055,1.9147696516775856,16.348189664629203,1285,0.39205109021620577,392.05109021620575,113,328,18,0.9502496850588908,1.5,single_513030.SH,5.0,5.0,10.0,5.0,5.0,5.0
single_513030_SH_cap_10,last_10y,2016-05-16,2026-05-15,2427,0.39365660114522427,0.24763621143489586,-0.18054057908721055,1.4644224935997467,23.45442276882894,1593,0.5788247716310209,578.8247716310208,224,460,20,1.0280115716855143,1.5,single_513030.SH,5.0,5.0,10.0,5.0,5.0,5.0
single_513030_SH_cap_10,last_5y,2021-05-17,2026-05-15,1211,0.6627662611717258,0.25565545397389755,-0.18054057908721055,2.1166499935074374,10.513745299610443,971,0.3056875646823037,305.6875646823037,96,228,18,0.9820928903811216,1.5,single_513030.SH,5.0,5.0,10.0,5.0,5.0,5.0
