date,candidate,baseline_candidate,line_id,line_role,overheat_direction,overheat_parameter_label,overheat_enabled,lookback,r2_threshold,switch_buffer,entry_fraction,score_max,decay_label,nav_label,position_before,fraction_before,position,holding_fraction,actual_position_before,actual_position_next,score_decay_multiplier_effective,score_decay_multiplier_next,nav_defense_scale_effective,nav_defense_scale_next,overheat_rule_scale_effective,overheat_rule_scale_next,overheat_rule_on_effective,overheat_rule_on_next,overheat_triggered,overheat_recovered,overheat_bias,overheat_bias_mom,overheat_same_side,overheat_enter_threshold,overheat_exit_threshold,combined_overlay_scale_effective,combined_overlay_scale_next,asset_return,gross_return,turnover,cost,return,nav,exposure_effective,final_exposure_after_overheat,effect_vs_baseline
2019-11-20,A_clean_scoremax_5_overheat_off,A_clean_scoremax_5_overheat_off,A_clean,A_clean,baseline,overheat_off,False,28,0.5,1.0,0.75,5.0,decay_off,nav_off,QQQ,1.0,QQQ,1.0,QQQ,QQQ,1.0,1.0,1.0,1.0,1.0,1.0,False,False,False,False,,,False,,,1.0,1.0,-0.005999383877460351,-0.005999383877460351,0.0,0.0,-0.005999383877460351,1.0470898428490252,1.0,1.0,False
2019-11-21,A_clean_scoremax_5_overheat_off,A_clean_scoremax_5_overheat_off,A_clean,A_clean,baseline,overheat_off,False,28,0.5,1.0,0.75,5.0,decay_off,nav_off,QQQ,1.0,QQQ,1.0,QQQ,QQQ,1.0,1.0,1.0,1.0,1.0,1.0,False,False,False,False,,,False,,,1.0,1.0,-0.0022257862742263157,-0.0022257862742263157,0.0,0.0,-0.0022257862742263157,1.04475924464893,1.0,1.0,False
2019-11-22,A_clean_scoremax_5_overheat_off,A_clean_scoremax_5_overheat_off,A_clean,A_clean,baseline,overheat_off,False,28,0.5,1.0,0.75,5.0,decay_off,nav_off,QQQ,1.0,QQQ,1.0,QQQ,QQQ,1.0,1.0,1.0,1.0,1.0,1.0,False,False,False,False,,,False,,,1.0,1.0,0.0006446143202036847,0.0006446143202036847,0.0,0.0,0.0006446143202036847,1.045432711419196,1.0,1.0,False
2019-11-25,A_clean_scoremax_5_overheat_off,A_clean_scoremax_5_overheat_off,A_clean,A_clean,baseline,overheat_off,False,28,0.5,1.0,0.75,5.0,decay_off,nav_off,QQQ,1.0,QQQ,1.0,QQQ,QQQ,1.0,1.0,1.0,1.0,1.0,1.0,False,False,False,False,,,False,,,1.0,1.0,0.011841614393539812,0.011841614393539812,0.0,0.0,0.011841614393539812,1.057812322462215,1.0,1.0,False
2019-11-26,A_clean_scoremax_5_overheat_off,A_clean_scoremax_5_overheat_off,A_clean,A_clean,baseline,overheat_off,False,28,0.5,1.0,0.75,5.0,decay_off,nav_off,QQQ,1.0,QQQ,1.0,QQQ,QQQ,1.0,1.0,1.0,1.0,1.0,1.0,False,False,False,False,,,False,,,1.0,1.0,0.001909902151156162,0.001909902151156162,0.0,0.0,0.001909902151156162,1.059832640492405,1.0,1.0,False
2019-11-27,A_clean_scoremax_5_overheat_off,A_clean_scoremax_5_overheat_off,A_clean,A_clean,baseline,overheat_off,False,28,0.5,1.0,0.75,5.0,decay_off,nav_off,QQQ,1.0,QQQ,1.0,QQQ,QQQ,1.0,1.0,1.0,1.0,1.0,1.0,False,False,False,False,,,False,,,1.0,1.0,0.0069889780920462385,0.0069889780920462385,0.0,0.0,0.0069889780920462385,1.067239787598042,1.0,1.0,False
2019-11-28,A_clean_scoremax_5_overheat_off,A_clean_scoremax_5_overheat_off,A_clean,A_clean,baseline,overheat_off,False,28,0.5,1.0,0.75,5.0,decay_off,nav_off,QQQ,1.0,QQQ,1.0,QQQ,QQQ,1.0,1.0,1.0,1.0,1.0,1.0,False,False,False,False,,,False,,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.067239787598042,1.0,1.0,False
2019-11-29,A_clean_scoremax_5_overheat_off,A_clean_scoremax_5_overheat_off,A_clean,A_clean,baseline,overheat_off,False,28,0.5,1.0,0.75,5.0,decay_off,nav_off,QQQ,1.0,QQQ,1.0,QQQ,QQQ,1.0,1.0,1.0,1.0,1.0,1.0,False,False,False,False,,,False,,,1.0,1.0,-0.004562579462548455,-0.004562579462548455,0.0,0.0,-0.004562579462548455,1.0623704212615326,1.0,1.0,False
2019-12-02,A_clean_scoremax_5_overheat_off,A_clean_scoremax_5_overheat_off,A_clean,A_clean,baseline,overheat_off,False,28,0.5,1.0,0.75,5.0,decay_off,nav_off,QQQ,1.0,QQQ,1.0,QQQ,QQQ,1.0,1.0,1.0,1.0,1.0,1.0,False,False,False,False,,,False,,,1.0,1.0,-0.010238737354058003,-0.010238737354058003,0.0,0.0,-0.010238737354057892,1.051493089545516,1.0,1.0,False
2019-12-03,A_clean_scoremax_5_overheat_off,A_clean_scoremax_5_overheat_off,A_clean,A_clean,baseline,overheat_off,False,28,0.5,1.0,0.75,5.0,decay_off,nav_off,QQQ,1.0,QQQ,1.0,QQQ,QQQ,1.0,1.0,1.0,1.0,1.0,1.0,False,False,False,False,,,False,,,1.0,1.0,-0.007832476678204858,-0.007832476678204858,0.0,0.0,-0.00783247667820497,1.043257294444357,1.0,1.0,False
2019-12-04,A_clean_scoremax_5_overheat_off,A_clean_scoremax_5_overheat_off,A_clean,A_clean,baseline,overheat_off,False,28,0.5,1.0,0.75,5.0,decay_off,nav_off,QQQ,1.0,CASH,0.0,QQQ,CASH,1.0,1.0,1.0,1.0,1.0,1.0,False,False,False,False,,,False,,,1.0,1.0,0.005064333008051536,0.005064333008051536,1.0,0.001,0.004059268675043581,1.0474921560997057,1.0,0.0,False
2019-12-05,A_clean_scoremax_5_overheat_off,A_clean_scoremax_5_overheat_off,A_clean,A_clean,baseline,overheat_off,False,28,0.5,1.0,0.75,5.0,decay_off,nav_off,CASH,0.0,CASH,0.0,CASH,CASH,1.0,1.0,1.0,1.0,1.0,1.0,False,False,False,False,,,False,,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0474921560997057,0.0,0.0,False
2019-12-06,A_clean_scoremax_5_overheat_off,A_clean_scoremax_5_overheat_off,A_clean,A_clean,baseline,overheat_off,False,28,0.5,1.0,0.75,5.0,decay_off,nav_off,CASH,0.0,CASH,0.0,CASH,CASH,1.0,1.0,1.0,1.0,1.0,1.0,False,False,False,False,,,False,,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0474921560997057,0.0,0.0,False
2019-12-09,A_clean_scoremax_5_overheat_off,A_clean_scoremax_5_overheat_off,A_clean,A_clean,baseline,overheat_off,False,28,0.5,1.0,0.75,5.0,decay_off,nav_off,CASH,0.0,CASH,0.0,CASH,CASH,1.0,1.0,1.0,1.0,1.0,1.0,False,False,False,False,,,False,,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0474921560997057,0.0,0.0,False
2019-12-10,A_clean_scoremax_5_overheat_off,A_clean_scoremax_5_overheat_off,A_clean,A_clean,baseline,overheat_off,False,28,0.5,1.0,0.75,5.0,decay_off,nav_off,CASH,0.0,CASH,0.0,CASH,CASH,1.0,1.0,1.0,1.0,1.0,1.0,False,False,False,False,,,False,,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0474921560997057,0.0,0.0,False
2019-12-11,A_clean_scoremax_5_overheat_off,A_clean_scoremax_5_overheat_off,A_clean,A_clean,baseline,overheat_off,False,28,0.5,1.0,0.75,5.0,decay_off,nav_off,CASH,0.0,CASH,0.0,CASH,CASH,1.0,1.0,1.0,1.0,1.0,1.0,False,False,False,False,,,False,,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0474921560997057,0.0,0.0,False
2019-12-12,A_clean_scoremax_5_overheat_off,A_clean_scoremax_5_overheat_off,A_clean,A_clean,baseline,overheat_off,False,28,0.5,1.0,0.75,5.0,decay_off,nav_off,CASH,0.0,CASH,0.0,CASH,CASH,1.0,1.0,1.0,1.0,1.0,1.0,False,False,False,False,,,False,,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0474921560997057,0.0,0.0,False
2019-12-13,A_clean_scoremax_5_overheat_off,A_clean_scoremax_5_overheat_off,A_clean,A_clean,baseline,overheat_off,False,28,0.5,1.0,0.75,5.0,decay_off,nav_off,CASH,0.0,CASH,0.0,CASH,CASH,1.0,1.0,1.0,1.0,1.0,1.0,False,False,False,False,,,False,,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0474921560997057,0.0,0.0,False
2019-12-16,A_clean_scoremax_5_overheat_off,A_clean_scoremax_5_overheat_off,A_clean,A_clean,baseline,overheat_off,False,28,0.5,1.0,0.75,5.0,decay_off,nav_off,CASH,0.0,EWJ,0.75,CASH,EWJ,1.0,1.0,1.0,1.0,1.0,1.0,False,False,False,False,,,False,,,1.0,1.0,0.0,0.0,0.75,0.00075,-0.0007500000000000284,1.046706536982631,0.0,0.75,False
2019-12-17,A_clean_scoremax_5_overheat_off,A_clean_scoremax_5_overheat_off,A_clean,A_clean,baseline,overheat_off,False,28,0.5,1.0,0.75,5.0,decay_off,nav_off,EWJ,0.75,CN_CYB_399006,0.75,EWJ,CN_CYB_399006,1.0,1.0,1.0,1.0,1.0,1.0,False,False,False,False,,,False,,,1.0,1.0,-0.002156224865380363,-0.0016171686490352721,1.5,0.0015,-0.0031147428960616175,1.043446315232303,0.75,0.75,False
2019-12-18,A_clean_scoremax_5_overheat_off,A_clean_scoremax_5_overheat_off,A_clean,A_clean,baseline,overheat_off,False,28,0.5,1.0,0.75,5.0,decay_off,nav_off,CN_CYB_399006,0.75,CN_CYB_399006,1.0,CN_CYB_399006,CN_CYB_399006,1.0,1.0,1.0,1.0,1.0,1.0,False,False,False,False,,,False,,,1.0,1.0,-0.005106515247388366,-0.0038298864355412743,0.25,0.00025,-0.004078928963932249,1.0391901718347936,0.75,1.0,False
2019-12-19,A_clean_scoremax_5_overheat_off,A_clean_scoremax_5_overheat_off,A_clean,A_clean,baseline,overheat_off,False,28,0.5,1.0,0.75,5.0,decay_off,nav_off,CN_CYB_399006,1.0,CN_CYB_399006,1.0,CN_CYB_399006,CN_CYB_399006,1.0,1.0,1.0,1.0,1.0,1.0,False,False,False,False,,,False,,,1.0,1.0,-0.0011046518115174209,-0.0011046518115174209,0.0,0.0,-0.0011046518115174209,1.0380422285289652,1.0,1.0,False
2019-12-20,A_clean_scoremax_5_overheat_off,A_clean_scoremax_5_overheat_off,A_clean,A_clean,baseline,overheat_off,False,28,0.5,1.0,0.75,5.0,decay_off,nav_off,CN_CYB_399006,1.0,CN_CYB_399006,1.0,CN_CYB_399006,CN_CYB_399006,1.0,1.0,1.0,1.0,1.0,1.0,False,False,False,False,,,False,,,1.0,1.0,-0.01046111570340258,-0.01046111570340258,0.0,0.0,-0.01046111570340258,1.027183148671306,1.0,1.0,False
2019-12-23,A_clean_scoremax_5_overheat_off,A_clean_scoremax_5_overheat_off,A_clean,A_clean,baseline,overheat_off,False,28,0.5,1.0,0.75,5.0,decay_off,nav_off,CN_CYB_399006,1.0,CN_CYB_399006,1.0,CN_CYB_399006,CN_CYB_399006,1.0,1.0,1.0,1.0,1.0,1.0,False,False,False,False,,,False,,,1.0,1.0,-0.01980572441313766,-0.01980572441313766,0.0,0.0,-0.01980572441313777,1.006839042306903,1.0,1.0,False
2019-12-24,A_clean_scoremax_5_overheat_off,A_clean_scoremax_5_overheat_off,A_clean,A_clean,baseline,overheat_off,False,28,0.5,1.0,0.75,5.0,decay_off,nav_off,CN_CYB_399006,1.0,CN_CYB_399006,1.0,CN_CYB_399006,CN_CYB_399006,1.0,1.0,1.0,1.0,1.0,1.0,False,False,False,False,,,False,,,1.0,1.0,0.01914638781080491,0.01914638781080491,0.0,0.0,0.01914638781080491,1.0261163730739702,1.0,1.0,False
2019-12-25,A_clean_scoremax_5_overheat_off,A_clean_scoremax_5_overheat_off,A_clean,A_clean,baseline,overheat_off,False,28,0.5,1.0,0.75,5.0,decay_off,nav_off,CN_CYB_399006,1.0,CN_CYB_399006,1.0,CN_CYB_399006,CN_CYB_399006,1.0,1.0,1.0,1.0,1.0,1.0,False,False,False,False,,,False,,,1.0,1.0,0.008203992383621461,0.008203992383621461,0.0,0.0,0.008203992383621461,1.0345346239833784,1.0,1.0,False
2019-12-26,A_clean_scoremax_5_overheat_off,A_clean_scoremax_5_overheat_off,A_clean,A_clean,baseline,overheat_off,False,28,0.5,1.0,0.75,5.0,decay_off,nav_off,CN_CYB_399006,1.0,CN_CYB_399006,1.0,CN_CYB_399006,CN_CYB_399006,1.0,1.0,1.0,1.0,1.0,1.0,False,False,False,False,,,False,,,1.0,1.0,0.005183844338961796,0.005183844338961796,0.0,0.0,0.005183844338961796,1.0398974904373746,1.0,1.0,False
2019-12-27,A_clean_scoremax_5_overheat_off,A_clean_scoremax_5_overheat_off,A_clean,A_clean,baseline,overheat_off,False,28,0.5,1.0,0.75,5.0,decay_off,nav_off,CN_CYB_399006,1.0,CN_CYB_399006,1.0,CN_CYB_399006,CN_CYB_399006,1.0,1.0,1.0,1.0,1.0,1.0,False,False,False,False,,,False,,,1.0,1.0,-0.014529113980509045,-0.014529113980509045,0.0,0.0,-0.014529113980509045,1.0247887012707646,1.0,1.0,False
2019-12-30,A_clean_scoremax_5_overheat_off,A_clean_scoremax_5_overheat_off,A_clean,A_clean,baseline,overheat_off,False,28,0.5,1.0,0.75,5.0,decay_off,nav_off,CN_CYB_399006,1.0,CN_CYB_399006,1.0,CN_CYB_399006,CN_CYB_399006,1.0,1.0,1.0,1.0,1.0,1.0,False,False,False,False,,,False,,,1.0,1.0,0.012819787506081814,0.012819787506081814,0.0,0.0,0.012819787506081814,1.0379262746596893,1.0,1.0,False
2019-12-31,A_clean_scoremax_5_overheat_off,A_clean_scoremax_5_overheat_off,A_clean,A_clean,baseline,overheat_off,False,28,0.5,1.0,0.75,5.0,decay_off,nav_off,CN_CYB_399006,1.0,CN_CYB_399006,1.0,CN_CYB_399006,CN_CYB_399006,1.0,1.0,1.0,1.0,1.0,1.0,False,False,False,False,,,False,,,1.0,1.0,0.004401644472249444,0.004401644472249444,0.0,0.0,0.004401644472249444,1.0424948571091477,1.0,1.0,False
2020-01-02,A_clean_scoremax_5_overheat_off,A_clean_scoremax_5_overheat_off,A_clean,A_clean,baseline,overheat_off,False,28,0.5,1.0,0.75,5.0,decay_off,nav_off,CN_CYB_399006,1.0,CN_CYB_399006,1.0,CN_CYB_399006,CN_CYB_399006,1.0,1.0,1.0,1.0,1.0,1.0,False,False,False,False,,,False,,,1.0,1.0,0.019253442484372663,0.019253442484372663,0.0,0.0,0.019253442484372663,1.062566471880753,1.0,1.0,False
2020-01-03,A_clean_scoremax_5_overheat_off,A_clean_scoremax_5_overheat_off,A_clean,A_clean,baseline,overheat_off,False,28,0.5,1.0,0.75,5.0,decay_off,nav_off,CN_CYB_399006,1.0,CN_CYB_399006,1.0,CN_CYB_399006,CN_CYB_399006,1.0,1.0,1.0,1.0,1.0,1.0,False,False,False,False,,,False,,,1.0,1.0,0.0017842138001025187,0.0017842138001025187,0.0,0.0,0.0017842138001025187,1.064462317643409,1.0,1.0,False
2020-01-06,A_clean_scoremax_5_overheat_off,A_clean_scoremax_5_overheat_off,A_clean,A_clean,baseline,overheat_off,False,28,0.5,1.0,0.75,5.0,decay_off,nav_off,CN_CYB_399006,1.0,CN_CYB_399006,1.0,CN_CYB_399006,CN_CYB_399006,1.0,1.0,1.0,1.0,1.0,1.0,False,False,False,False,,,False,,,1.0,1.0,0.013022804886683614,0.013022804886683614,0.0,0.0,0.013022804886683614,1.0783246027153062,1.0,1.0,False
2020-01-07,A_clean_scoremax_5_overheat_off,A_clean_scoremax_5_overheat_off,A_clean,A_clean,baseline,overheat_off,False,28,0.5,1.0,0.75,5.0,decay_off,nav_off,CN_CYB_399006,1.0,CN_CYB_399006,1.0,CN_CYB_399006,CN_CYB_399006,1.0,1.0,1.0,1.0,1.0,1.0,False,False,False,False,,,False,,,1.0,1.0,0.017898619295453555,0.017898619295453555,0.0,0.0,0.017898619295453555,1.0976251242562287,1.0,1.0,False
2020-01-08,A_clean_scoremax_5_overheat_off,A_clean_scoremax_5_overheat_off,A_clean,A_clean,baseline,overheat_off,False,28,0.5,1.0,0.75,5.0,decay_off,nav_off,CN_CYB_399006,1.0,CN_CYB_399006,1.0,CN_CYB_399006,CN_CYB_399006,1.0,1.0,1.0,1.0,1.0,1.0,False,False,False,False,,,False,,,1.0,1.0,-0.016115486396120815,-0.016115486396120815,0.0,0.0,-0.016115486396120704,1.0799363614982371,1.0,1.0,False
2020-01-09,A_clean_scoremax_5_overheat_off,A_clean_scoremax_5_overheat_off,A_clean,A_clean,baseline,overheat_off,False,28,0.5,1.0,0.75,5.0,decay_off,nav_off,CN_CYB_399006,1.0,CN_CYB_399006,1.0,CN_CYB_399006,CN_CYB_399006,1.0,1.0,1.0,1.0,1.0,1.0,False,False,False,False,,,False,,,1.0,1.0,0.027078971385622985,0.027078971385622985,0.0,0.0,0.027078971385622985,1.1091799273295417,1.0,1.0,False
2020-01-10,A_clean_scoremax_5_overheat_off,A_clean_scoremax_5_overheat_off,A_clean,A_clean,baseline,overheat_off,False,28,0.5,1.0,0.75,5.0,decay_off,nav_off,CN_CYB_399006,1.0,CN_CYB_399006,1.0,CN_CYB_399006,CN_CYB_399006,1.0,1.0,1.0,1.0,1.0,1.0,False,False,False,False,,,False,,,1.0,1.0,-0.004678173055813972,-0.004678173055813972,0.0,0.0,-0.004678173055813972,1.103990991679459,1.0,1.0,False
2020-01-13,A_clean_scoremax_5_overheat_off,A_clean_scoremax_5_overheat_off,A_clean,A_clean,baseline,overheat_off,False,28,0.5,1.0,0.75,5.0,decay_off,nav_off,CN_CYB_399006,1.0,CN_CYB_399006,1.0,CN_CYB_399006,CN_CYB_399006,1.0,1.0,1.0,1.0,1.0,1.0,False,False,False,False,,,False,,,1.0,1.0,0.016216869114951793,0.016216869114951793,0.0,0.0,0.016216869114951793,1.1218942690956106,1.0,1.0,False
2020-01-14,A_clean_scoremax_5_overheat_off,A_clean_scoremax_5_overheat_off,A_clean,A_clean,baseline,overheat_off,False,28,0.5,1.0,0.75,5.0,decay_off,nav_off,CN_CYB_399006,1.0,CN_CYB_399006,1.0,CN_CYB_399006,CN_CYB_399006,1.0,1.0,1.0,1.0,1.0,1.0,False,False,False,False,,,False,,,1.0,1.0,-0.006464882407354766,-0.006464882407354766,0.0,0.0,-0.006464882407354766,1.1146413545724223,1.0,1.0,False
2020-01-15,A_clean_scoremax_5_overheat_off,A_clean_scoremax_5_overheat_off,A_clean,A_clean,baseline,overheat_off,False,28,0.5,1.0,0.75,5.0,decay_off,nav_off,CN_CYB_399006,1.0,CN_CYB_399006,1.0,CN_CYB_399006,CN_CYB_399006,1.0,1.0,1.0,1.0,1.0,1.0,False,False,False,False,,,False,,,1.0,1.0,0.0008738348868175816,0.0008738348868175816,0.0,0.0,0.0008738348868175816,1.1156153670743374,1.0,1.0,False
2020-01-16,A_clean_scoremax_5_overheat_off,A_clean_scoremax_5_overheat_off,A_clean,A_clean,baseline,overheat_off,False,28,0.5,1.0,0.75,5.0,decay_off,nav_off,CN_CYB_399006,1.0,CN_CYB_399006,1.0,CN_CYB_399006,CN_CYB_399006,1.0,1.0,1.0,1.0,1.0,1.0,False,False,False,False,,,False,,,1.0,1.0,0.00297260217020745,0.00297260217020745,0.0,0.0,0.00297260217020745,1.1189316477356193,1.0,1.0,False
2020-01-17,A_clean_scoremax_5_overheat_off,A_clean_scoremax_5_overheat_off,A_clean,A_clean,baseline,overheat_off,False,28,0.5,1.0,0.75,5.0,decay_off,nav_off,CN_CYB_399006,1.0,CN_CYB_399006,1.0,CN_CYB_399006,CN_CYB_399006,1.0,1.0,1.0,1.0,1.0,1.0,False,False,False,False,,,False,,,1.0,1.0,0.0013212709071690476,0.0013212709071690476,0.0,0.0,0.0013212709071690476,1.120410059568883,1.0,1.0,False
2020-01-20,A_clean_scoremax_5_overheat_off,A_clean_scoremax_5_overheat_off,A_clean,A_clean,baseline,overheat_off,False,28,0.5,1.0,0.75,5.0,decay_off,nav_off,CN_CYB_399006,1.0,CN_CYB_399006,1.0,CN_CYB_399006,CN_CYB_399006,1.0,1.0,1.0,1.0,1.0,1.0,False,False,False,False,,,False,,,1.0,1.0,0.02570232495562763,0.02570232495562763,0.0,0.0,0.02570232495562763,1.1492072030034766,1.0,1.0,False
2020-01-21,A_clean_scoremax_5_overheat_off,A_clean_scoremax_5_overheat_off,A_clean,A_clean,baseline,overheat_off,False,28,0.5,1.0,0.75,5.0,decay_off,nav_off,CN_CYB_399006,1.0,CN_CYB_399006,1.0,CN_CYB_399006,CN_CYB_399006,1.0,1.0,1.0,1.0,1.0,1.0,False,False,False,False,,,False,,,1.0,1.0,-0.007643100021188842,-0.007643100021188842,0.0,0.0,-0.007643100021188842,1.1404236974058504,1.0,1.0,False
2020-01-22,A_clean_scoremax_5_overheat_off,A_clean_scoremax_5_overheat_off,A_clean,A_clean,baseline,overheat_off,False,28,0.5,1.0,0.75,5.0,decay_off,nav_off,CN_CYB_399006,1.0,CN_CYB_399006,1.0,CN_CYB_399006,CN_CYB_399006,1.0,1.0,1.0,1.0,1.0,1.0,False,False,False,False,,,False,,,1.0,1.0,0.013660188202518686,0.013660188202518686,0.0,0.0,0.013660188202518686,1.1560020997430265,1.0,1.0,False
2020-01-23,A_clean_scoremax_5_overheat_off,A_clean_scoremax_5_overheat_off,A_clean,A_clean,baseline,overheat_off,False,28,0.5,1.0,0.75,5.0,decay_off,nav_off,CN_CYB_399006,1.0,CN_CYB_399006,1.0,CN_CYB_399006,CN_CYB_399006,1.0,1.0,1.0,1.0,1.0,1.0,False,False,False,False,,,False,,,1.0,1.0,-0.033181202668137844,-0.033181202668137844,0.0,0.0,-0.033181202668137844,1.1176445597866602,1.0,1.0,False
2020-02-03,A_clean_scoremax_5_overheat_off,A_clean_scoremax_5_overheat_off,A_clean,A_clean,baseline,overheat_off,False,28,0.5,1.0,0.75,5.0,decay_off,nav_off,CN_CYB_399006,1.0,QQQ,0.75,CN_CYB_399006,QQQ,1.0,1.0,1.0,1.0,1.0,1.0,False,False,False,False,,,False,,,1.0,1.0,-0.06845840206666876,-0.06845840206666876,1.75,0.00175,-0.07008859986305216,1.0393104174466559,1.0,0.75,False
2020-02-04,A_clean_scoremax_5_overheat_off,A_clean_scoremax_5_overheat_off,A_clean,A_clean,baseline,overheat_off,False,28,0.5,1.0,0.75,5.0,decay_off,nav_off,QQQ,0.75,QQQ,0.75,QQQ,QQQ,1.0,1.0,1.0,1.0,1.0,1.0,False,False,False,False,,,False,,,1.0,1.0,0.02288868323035209,0.01716651242276407,0.0,0.0,0.017166512422764013,1.0571517526388619,0.75,0.75,False
2020-02-05,A_clean_scoremax_5_overheat_off,A_clean_scoremax_5_overheat_off,A_clean,A_clean,baseline,overheat_off,False,28,0.5,1.0,0.75,5.0,decay_off,nav_off,QQQ,0.75,QQQ,0.75,QQQ,QQQ,1.0,1.0,1.0,1.0,1.0,1.0,False,False,False,False,,,False,,,1.0,1.0,0.003297086932132931,0.0024728151990996983,0.0,0.0,0.0024728151990998093,1.0597658935605423,0.75,0.75,False
2020-02-06,A_clean_scoremax_5_overheat_off,A_clean_scoremax_5_overheat_off,A_clean,A_clean,baseline,overheat_off,False,28,0.5,1.0,0.75,5.0,decay_off,nav_off,QQQ,0.75,QQQ,0.75,QQQ,QQQ,1.0,1.0,1.0,1.0,1.0,1.0,False,False,False,False,,,False,,,1.0,1.0,0.00863207161245394,0.006474053709340455,0.0,0.0,0.006474053709340399,1.0666268748747805,0.75,0.75,False
2020-02-07,A_clean_scoremax_5_overheat_off,A_clean_scoremax_5_overheat_off,A_clean,A_clean,baseline,overheat_off,False,28,0.5,1.0,0.75,5.0,decay_off,nav_off,QQQ,0.75,QQQ,1.0,QQQ,QQQ,1.0,1.0,1.0,1.0,1.0,1.0,False,False,False,False,,,False,,,1.0,1.0,-0.004300995451732237,-0.0032257465887991776,0.25,0.00025,-0.003474940152151773,1.062920410319914,0.75,1.0,False
2020-02-10,A_clean_scoremax_5_overheat_off,A_clean_scoremax_5_overheat_off,A_clean,A_clean,baseline,overheat_off,False,28,0.5,1.0,0.75,5.0,decay_off,nav_off,QQQ,1.0,QQQ,1.0,QQQ,QQQ,1.0,1.0,1.0,1.0,1.0,1.0,False,False,False,False,,,False,,,1.0,1.0,0.012085623013181612,0.012085623013181612,0.0,0.0,0.012085623013181612,1.0757664656920567,1.0,1.0,False
2020-02-11,A_clean_scoremax_5_overheat_off,A_clean_scoremax_5_overheat_off,A_clean,A_clean,baseline,overheat_off,False,28,0.5,1.0,0.75,5.0,decay_off,nav_off,QQQ,1.0,QQQ,1.0,QQQ,QQQ,1.0,1.0,1.0,1.0,1.0,1.0,False,False,False,False,,,False,,,1.0,1.0,0.00017246623088640334,0.00017246623088640334,0.0,0.0,0.00017246623088640334,1.0759519990797086,1.0,1.0,False
2020-02-12,A_clean_scoremax_5_overheat_off,A_clean_scoremax_5_overheat_off,A_clean,A_clean,baseline,overheat_off,False,28,0.5,1.0,0.75,5.0,decay_off,nav_off,QQQ,1.0,CN_CYB_399006,0.75,QQQ,CN_CYB_399006,1.0,1.0,1.0,1.0,1.0,1.0,False,False,False,False,,,False,,,1.0,1.0,0.009740953796516516,0.009740953796516516,1.75,0.00175,0.00797390712737256,1.084531540393881,1.0,0.75,False
2020-02-13,A_clean_scoremax_5_overheat_off,A_clean_scoremax_5_overheat_off,A_clean,A_clean,baseline,overheat_off,False,28,0.5,1.0,0.75,5.0,decay_off,nav_off,CN_CYB_399006,0.75,CN_CYB_399006,1.0,CN_CYB_399006,CN_CYB_399006,1.0,1.0,1.0,1.0,1.0,1.0,False,False,False,False,,,False,,,1.0,1.0,-0.009917133430522695,-0.007437850072892022,0.25,0.00025,-0.007685990610373894,1.0761958411577595,0.75,1.0,False
2020-02-14,A_clean_scoremax_5_overheat_off,A_clean_scoremax_5_overheat_off,A_clean,A_clean,baseline,overheat_off,False,28,0.5,1.0,0.75,5.0,decay_off,nav_off,CN_CYB_399006,1.0,CN_CYB_399006,1.0,CN_CYB_399006,CN_CYB_399006,1.0,1.0,1.0,1.0,1.0,1.0,False,False,False,False,,,False,,,1.0,1.0,0.0022377215925601934,0.0022377215925601934,0.0,0.0,0.0022377215925601934,1.0786040678293416,1.0,1.0,False
2020-02-17,A_clean_scoremax_5_overheat_off,A_clean_scoremax_5_overheat_off,A_clean,A_clean,baseline,overheat_off,False,28,0.5,1.0,0.75,5.0,decay_off,nav_off,CN_CYB_399006,1.0,CN_CYB_399006,1.0,CN_CYB_399006,CN_CYB_399006,1.0,1.0,1.0,1.0,1.0,1.0,False,False,False,False,,,False,,,1.0,1.0,0.037192758624022604,0.037192758624022604,0.0,0.0,0.037192758624022604,1.1187203285750071,1.0,1.0,False
2020-02-18,A_clean_scoremax_5_overheat_off,A_clean_scoremax_5_overheat_off,A_clean,A_clean,baseline,overheat_off,False,28,0.5,1.0,0.75,5.0,decay_off,nav_off,CN_CYB_399006,1.0,CN_CYB_399006,1.0,CN_CYB_399006,CN_CYB_399006,1.0,1.0,1.0,1.0,1.0,1.0,False,False,False,False,,,False,,,1.0,1.0,0.011541436412602746,0.011541436412602746,0.0,0.0,0.011541436412602746,1.1316319681107416,1.0,1.0,False
2020-02-19,A_clean_scoremax_5_overheat_off,A_clean_scoremax_5_overheat_off,A_clean,A_clean,baseline,overheat_off,False,28,0.5,1.0,0.75,5.0,decay_off,nav_off,CN_CYB_399006,1.0,CN_CYB_399006,1.0,CN_CYB_399006,CN_CYB_399006,1.0,1.0,1.0,1.0,1.0,1.0,False,False,False,False,,,False,,,1.0,1.0,-0.014514383104170858,-0.014514383104170858,0.0,0.0,-0.01451438310417097,1.1152070281926554,1.0,1.0,False
