date,variant,nav,return,gross_return,base_gross_return,position_before,fraction_before,position,holding_fraction,weight,turnover,cost,trade_count,stop_count,pending_entry_target,pending_entry_days,staged_initial,fill_on_down_day,staged_initial_count,staged_fill_count,buffer_blocked,buffer_blocked_count,best_candidate,best_score,current_score,max_lev,score_159941.SZ,raw_score_159941.SZ,r2_159941.SZ,score_518880.SH,raw_score_518880.SH,r2_518880.SH,target_vol_input_return,target_vol_input_nav,base_return,base_nav,base_turnover,base_cost,realized_vol,target_vol_scale_effective,target_vol_scale_next,overheat_scale_effective,overheat_scale_next,overheat_scale,exposure_effective,final_exposure,final_exposure_after_overheat,effective_trade_count,target_vol,vol_window,switch_buffer,r2_threshold
2015-10-08,v11_keep_half_no_overheat_no_score_gate,1.0009946156344762,0.0,0.0,0.0,CASH,0.0,CASH,0.0,1.0,0.0,0.0,11,0,,0,False,False,4,4,False,0,CASH,,,1.5,,-0.25238134733704165,0.09047312916137695,,0.18872642086334346,0.14889667294421838,0.0,1.0009946156344762,0.0,1.0009946156344762,0.0,0.0,,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,11,0.25,80,1.05,0.2
2015-10-09,v11_keep_half_no_overheat_no_score_gate,1.0004941183266591,-0.0004999999999999449,0.0,0.0,CASH,0.0,518880.SH,0.5,1.0,0.5,0.0005,12,0,518880.SH,0,True,False,5,4,False,0,518880.SH,0.24778945898942717,,1.5,,-0.22205537279984422,0.07152790635062523,0.24778945898942717,0.24778945898942717,0.24177491853120547,-0.0004999999999999449,1.0004941183266591,-0.0004999999999999449,1.0004941183266591,0.5,0.0005,,1.0,1.0,1.0,1.0,1.0,0.0,0.5,0.5,12,0.25,80,1.05,0.2
2015-10-12,v11_keep_half_no_overheat_no_score_gate,1.0058158955518008,0.005319148936170137,0.005319148936170248,0.005319148936170248,518880.SH,0.5,518880.SH,0.5,1.0,0.0,0.0,12,0,518880.SH,1,False,False,5,4,False,0,518880.SH,0.3531803547426251,0.3531803547426251,1.5,,-0.171064371795149,0.04127091197184807,0.3531803547426251,0.3531803547426251,0.3743645150410977,0.005319148936170137,1.0058158955518008,0.005319148936170137,1.0058158955518008,0.0,0.0,,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,12,0.25,80,1.05,0.2
2015-10-13,v11_keep_half_no_overheat_no_score_gate,1.002349959851087,-0.0034458947368419812,-0.0029473684210525875,-0.0029473684210525875,518880.SH,0.5,518880.SH,1.0,1.0,0.5,0.0005,13,0,,0,False,True,5,5,False,0,518880.SH,0.4081676236232483,0.4081676236232483,1.5,,-0.11352143263172099,0.017576009709821316,0.4081676236232483,0.4081676236232483,0.47087032275448215,-0.0034458947368419812,1.002349959851087,-0.0034458947368419812,1.002349959851087,0.5,0.0005,,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,13,0.25,80,1.05,0.2
2015-10-14,v11_keep_half_no_overheat_no_score_gate,1.0176335678793118,0.01524777636594643,0.01524777636594643,0.01524777636594643,518880.SH,1.0,518880.SH,1.0,1.0,0.0,0.0,13,0,,0,False,False,5,5,False,0,518880.SH,0.544558569520754,0.544558569520754,1.5,,-0.06548363899440557,0.005790265860239341,0.544558569520754,0.544558569520754,0.5850038381189551,0.01524777636594643,1.0176335678793118,0.01524777636594643,1.0176335678793118,0.0,0.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,13,0.25,80,1.05,0.2
2015-10-15,v11_keep_half_no_overheat_no_score_gate,1.0218790145538188,0.004171881518564957,0.004171881518564957,0.004171881518564957,518880.SH,1.0,518880.SH,1.0,1.0,0.0,0.0,13,0,,0,False,False,5,5,False,0,518880.SH,0.6847870999018546,0.6847870999018546,1.5,,-0.039967050780593594,0.0022228123843006653,0.6847870999018546,0.6847870999018546,0.674874146453166,0.004171881518564957,1.0218790145538188,0.004171881518564957,1.0218790145538188,0.0,0.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,13,0.25,80,1.05,0.2
2015-10-16,v11_keep_half_no_overheat_no_score_gate,1.0197562912165654,-0.002077274615704172,-0.002077274615704172,-0.002077274615704172,518880.SH,1.0,518880.SH,1.0,1.0,0.0,0.0,13,0,,0,False,False,5,5,False,0,518880.SH,0.7714678517574771,0.7714678517574771,1.5,,0.05562936999516266,0.003839208913113845,0.7714678517574771,0.7714678517574771,0.738107868970765,-0.002077274615704172,1.0197562912165654,-0.002077274615704172,1.0197562912165654,0.0,0.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,13,0.25,80,1.05,0.2
2015-10-19,v11_keep_half_no_overheat_no_score_gate,1.0180581125467627,-0.0016652789342215257,-0.0016652789342215257,-0.0016652789342215257,518880.SH,1.0,518880.SH,1.0,1.0,0.0,0.0,13,0,,0,False,False,5,5,False,0,518880.SH,0.8038275671481467,0.8038275671481467,1.5,,0.15817666791432017,0.027825706994605626,0.8038275671481467,0.8038275671481467,0.7700978937927782,-0.0016652789342215257,1.0180581125467627,-0.0016652789342215257,1.0180581125467627,0.0,0.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,13,0.25,80,1.05,0.2
2015-10-20,v11_keep_half_no_overheat_no_score_gate,1.015935389209509,-0.002085070892410501,-0.002085070892410501,-0.002085070892410501,518880.SH,1.0,518880.SH,1.0,1.0,0.0,0.0,13,0,,0,False,False,5,5,False,0,518880.SH,0.7905543541765137,0.7905543541765137,1.5,,0.2979612660603925,0.08292948111612441,0.7905543541765137,0.7905543541765137,0.7787519665681218,-0.002085070892410501,1.015935389209509,-0.002085070892410501,1.015935389209509,0.0,0.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,13,0.25,80,1.05,0.2
2015-10-21,v11_keep_half_no_overheat_no_score_gate,1.0184826572142134,0.002507312996239186,0.002507312996239186,0.002507312996239186,518880.SH,1.0,518880.SH,1.0,1.0,0.0,0.0,13,0,,0,False,False,5,5,False,0,518880.SH,0.7755375820365915,0.7755375820365915,1.5,,0.40516555730615655,0.14080617953128416,0.7755375820365915,0.7755375820365915,0.7866642971650706,0.002507312996239186,1.0184826572142134,0.002507312996239186,1.0184826572142134,0.0,0.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,13,0.25,80,1.05,0.2
2015-10-22,v11_keep_half_no_overheat_no_score_gate,1.0142372105397064,-0.004168403501459084,-0.004168403501459084,-0.004168403501459084,518880.SH,1.0,518880.SH,1.0,1.0,0.0,0.0,13,0,,0,False,False,5,5,False,0,518880.SH,0.7059283315024365,0.7059283315024365,1.5,,0.4661511443289639,0.18557963440568626,0.7059283315024365,0.7059283315024365,0.7559981179248885,-0.004168403501459084,1.0142372105397064,-0.004168403501459084,1.0142372105397064,0.0,0.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,13,0.25,80,1.05,0.2
2015-10-23,v11_keep_half_no_overheat_no_score_gate,1.0186505646301902,0.0043514022603601266,0.005860192549183907,0.005860192549183907,518880.SH,1.0,159941.SZ,0.5,1.0,1.5,0.0015,14,0,159941.SZ,0,True,False,6,5,False,0,159941.SZ,0.7398229932537799,0.6731559247528869,1.5,0.7398229932537799,0.7398229932537799,0.3141101383169007,0.6731559247528869,0.6731559247528869,0.7545660965884678,0.0043514022603601266,1.0186505646301902,0.0043514022603601266,1.0186505646301902,1.5,0.0015,,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,14,0.25,80,1.05,0.2
2015-10-26,v11_keep_half_no_overheat_no_score_gate,1.026526728789702,0.0077319587628865705,0.0077319587628865705,0.0077319587628865705,159941.SZ,0.5,159941.SZ,0.5,1.0,0.0,0.0,14,0,159941.SZ,1,False,False,6,5,False,0,159941.SZ,1.1412171341889201,1.1412171341889201,1.5,1.1412171341889201,1.1412171341889201,0.44671456094681283,0.5835405677184082,0.5835405677184082,0.6954097079779741,0.0077319587628865705,1.026526728789702,0.0077319587628865705,1.026526728789702,0.0,0.0,,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,14,0.25,80,1.05,0.2
2015-10-27,v11_keep_half_no_overheat_no_score_gate,1.0249718273893424,-0.001514720812182735,-0.0010152284263959532,-0.0010152284263959532,159941.SZ,0.5,159941.SZ,1.0,1.0,0.5,0.0005,15,0,,0,False,True,6,6,False,0,159941.SZ,1.5054872818665377,1.5054872818665377,1.5,1.5054872818665377,1.5054872818665377,0.559629664360482,0.5188304238562058,0.5188304238562058,0.6590835804557045,-0.001514720812182735,1.0249718273893424,-0.001514720812182735,1.0249718273893424,0.5,0.0005,,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,15,0.25,80,1.05,0.2
2015-10-28,v11_keep_half_no_overheat_no_score_gate,1.0312280135178635,0.006103763987792554,0.006103763987792554,0.006103763987792554,159941.SZ,1.0,159941.SZ,1.0,1.0,0.0,0.0,15,0,,0,False,False,6,6,False,0,159941.SZ,1.9187662564386838,1.9187662564386838,1.5,1.9187662564386838,1.9187662564386838,0.6659700533952704,0.48992787433560725,0.48992787433560725,0.6580633441297865,0.006103763987792554,1.0312280135178635,0.006103763987792554,1.0312280135178635,0.0,0.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,15,0.25,80,1.05,0.2
2015-10-29,v11_keep_half_no_overheat_no_score_gate,1.039569595022558,0.008088978766430666,0.008088978766430666,0.008088978766430666,159941.SZ,1.0,159941.SZ,1.0,1.0,0.0,0.0,15,0,,0,False,False,6,6,False,0,159941.SZ,2.3710043690161946,2.3710043690161946,1.5,2.3710043690161946,2.3710043690161946,0.75397985614026,0.4050631187838316,0.4050631187838316,0.5558708919574311,0.008088978766430666,1.039569595022558,0.008088978766430666,1.039569595022558,0.0,0.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,15,0.25,80,1.05,0.2
2015-10-30,v11_keep_half_no_overheat_no_score_gate,1.0385268973344712,-0.0010030090270812808,-0.0010030090270812808,-0.0010030090270812808,159941.SZ,1.0,159941.SZ,1.0,1.0,0.0,0.0,15,0,,0,False,False,6,6,False,0,159941.SZ,2.6981359146472053,2.6981359146472053,1.5,2.6981359146472053,2.6981359146472053,0.8203726193481887,0.2529438527636474,0.2529438527636474,0.2517670807004647,-0.0010030090270812808,1.0385268973344712,-0.0010030090270812808,1.0385268973344712,0.0,0.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,15,0.25,80,1.05,0.2
2015-11-02,v11_keep_half_no_overheat_no_score_gate,1.028099920453603,-0.010040160642570295,-0.010040160642570295,-0.010040160642570295,159941.SZ,1.0,159941.SZ,1.0,1.0,0.0,0.0,15,0,,0,False,False,6,6,False,0,159941.SZ,2.7068345382810195,2.7068345382810195,1.5,2.7068345382810195,2.7068345382810195,0.84607148650755,,0.10925596924612213,0.04985400006127705,-0.010040160642570295,1.028099920453603,-0.010040160642570295,1.028099920453603,0.0,0.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,15,0.25,80,1.05,0.2
2015-11-03,v11_keep_half_no_overheat_no_score_gate,1.0416549903987316,0.013184584178498993,0.013184584178498993,0.013184584178498993,159941.SZ,1.0,159941.SZ,1.0,1.0,0.0,0.0,15,0,,0,False,False,6,6,False,0,159941.SZ,2.8091935320311574,2.8091935320311574,1.5,2.8091935320311574,2.8091935320311574,0.8769439332479385,,-0.02966293285727939,0.003586796035088602,0.013184584178498993,1.0416549903987316,0.013184584178498993,1.0416549903987316,0.0,0.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,15,0.25,80,1.05,0.2
2015-11-04,v11_keep_half_no_overheat_no_score_gate,1.0426976880868184,0.0010010010010010895,0.0010010010010010895,0.0010010010010010895,159941.SZ,1.0,159941.SZ,1.0,1.0,0.0,0.0,15,0,,0,False,False,6,6,False,0,159941.SZ,2.7808710157519387,2.7808710157519387,1.5,2.7808710157519387,2.7808710157519387,0.8916309332485549,,-0.17657313269078956,0.10575540734245237,0.0010010010010010895,1.0426976880868184,0.0010010010010010895,1.0426976880868184,0.0,0.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,15,0.25,80,1.05,0.2
2015-11-05,v11_keep_half_no_overheat_no_score_gate,1.0364415019582975,-0.006000000000000005,-0.006000000000000005,-0.006000000000000005,159941.SZ,1.0,159941.SZ,1.0,1.0,0.0,0.0,15,0,,0,False,False,6,6,False,0,159941.SZ,2.5376672061669003,2.5376672061669003,1.5,2.5376672061669003,2.5376672061669003,0.8788380980135635,-0.30872843349688284,-0.30872843349688284,0.2645602594648969,-0.006000000000000005,1.0364415019582975,-0.006000000000000005,1.0364415019582975,0.0,0.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,15,0.25,80,1.05,0.2
2015-11-06,v11_keep_half_no_overheat_no_score_gate,1.0426976880868184,0.006036217303822866,0.006036217303822866,0.006036217303822866,159941.SZ,1.0,159941.SZ,1.0,1.0,0.0,0.0,15,0,,0,False,False,6,6,False,0,159941.SZ,2.326422777215424,2.326422777215424,1.5,2.326422777215424,2.326422777215424,0.87210475702864,-0.40123214568811727,-0.40123214568811727,0.41392408354868626,0.006036217303822866,1.0426976880868184,0.006036217303822866,1.0426976880868184,0.0,0.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,15,0.25,80,1.05,0.2
2015-11-09,v11_keep_half_no_overheat_no_score_gate,1.044783083462992,0.0020000000000000018,0.0020000000000000018,0.0020000000000000018,159941.SZ,1.0,159941.SZ,1.0,1.0,0.0,0.0,15,0,,0,False,False,6,6,False,0,159941.SZ,2.08745322718888,2.08745322718888,1.5,2.08745322718888,2.08745322718888,0.8626566610792942,-0.4993896156588904,-0.4993896156588904,0.5549225000597566,0.0020000000000000018,1.044783083462992,0.0020000000000000018,1.044783083462992,0.0,0.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,15,0.25,80,1.05,0.2
2015-11-10,v11_keep_half_no_overheat_no_score_gate,1.033838928528833,-0.01047504990019954,-0.009980039920159722,-0.009980039920159722,159941.SZ,1.0,159941.SZ,1.0,1.5,0.5,0.0005,15,0,,0,False,False,6,6,False,0,159941.SZ,1.7027851551358069,1.7027851551358069,1.5,1.7027851551358069,1.7027851551358069,0.8101939330089594,-0.5660887118345721,-0.5660887118345721,0.6748174927778756,-0.009980039920159722,1.0343561065821238,-0.009980039920159722,1.0343561065821238,0.0,0.0,0.08645585429881904,1.0,1.5,1.0,1.0,1.0,1.0,1.5,1.5,16,0.25,80,1.05,0.2
2015-11-11,v11_keep_half_no_overheat_no_score_gate,1.0307123995111045,-0.003024193548387233,-0.0030241935483871774,-0.0020161290322581182,159941.SZ,1.0,159941.SZ,1.0,1.5,0.0,0.0,15,0,,0,False,False,6,6,False,0,159941.SZ,1.3720274112699533,1.3720274112699533,1.5,1.3720274112699533,1.3720274112699533,0.7375545733983353,-0.6095215290781061,-0.6095215290781061,0.7653358964248882,-0.0020161290322581182,1.0322707112059502,-0.0020161290322581182,1.0322707112059502,0.0,0.0,0.08656102625842559,1.5,1.5,1.0,1.0,1.0,1.5,1.5,1.5,16,0.25,80,1.05,0.2
2015-11-12,v11_keep_half_no_overheat_no_score_gate,1.0291507140572997,-0.0015151515151514694,-0.001515151515151525,-0.0010101010101010166,159941.SZ,1.0,159941.SZ,1.0,1.5,0.0,0.0,15,0,,0,False,False,6,6,False,0,159941.SZ,1.1042617600481544,1.1042617600481544,1.5,1.1042617600481544,1.1042617600481544,0.6488666765409741,-0.6389805578639145,-0.6389805578639145,0.8287602063210951,-0.0010101010101010166,1.0312280135178633,-0.0010101010101010166,1.0312280135178633,0.0,0.0,0.0865944949159682,1.5,1.5,1.0,1.0,1.0,1.5,1.5,1.5,16,0.25,80,1.05,0.2
2015-11-13,v11_keep_half_no_overheat_no_score_gate,1.0244680262784747,-0.0045500505561173465,-0.004550050556117291,-0.0030333670374115274,159941.SZ,1.0,159941.SZ,1.0,1.5,0.0,0.0,15,0,,0,False,False,6,6,False,0,159941.SZ,0.8446306927538003,0.8446306927538003,1.5,0.8446306927538003,0.8446306927538003,0.5334486947716,-0.6632722450818825,-0.6632722450818825,0.876563005143127,-0.0030333670374115274,1.0280999204536028,-0.0030333670374115274,1.0280999204536028,0.0,0.0,0.0868035687751761,1.5,1.5,1.0,1.0,1.0,1.5,1.5,1.5,16,0.25,80,1.05,0.2
2015-11-16,v11_keep_half_no_overheat_no_score_gate,0.9979731635298933,-0.02586206896551735,-0.025862068965517293,-0.017241379310344862,159941.SZ,1.0,159941.SZ,1.0,1.5,0.0,0.0,15,0,,0,False,False,6,6,False,0,159941.SZ,0.5077556823780325,0.5077556823780325,1.5,0.5077556823780325,0.5077556823780325,0.2795317807480735,-0.6553886398406701,-0.6553886398406701,0.8767692555233324,-0.017241379310344862,1.0103740597561268,-0.017241379310344862,1.0103740597561268,0.0,0.0,0.09218891594938747,1.5,1.5,1.0,1.0,1.0,1.5,1.5,1.5,16,0.25,80,1.05,0.2
2015-11-17,v11_keep_half_no_overheat_no_score_gate,1.0080587173969286,0.010106037151702774,0.01238390092879249,0.008255933952528327,159941.SZ,1.0,518880.SH,0.5,1.5,2.25,0.0022500000000000003,16,0,518880.SH,0,True,False,7,6,False,0,518880.SH,-0.663053030680394,,1.5,,0.3010085784158445,0.14011046065921884,-0.663053030680394,-0.663053030680394,0.8989316393262378,0.006743550051599545,1.0171875677989302,0.006743550051599545,1.0171875677989302,1.5,0.0015,0.09291961759213761,1.5,1.5,1.0,1.0,1.0,1.5,0.75,0.75,17,0.25,80,1.05,0.2
2015-11-18,v11_keep_half_no_overheat_no_score_gate,1.002551245654358,-0.005463443396226397,-0.004716981132075387,-0.0031446540880502583,518880.SH,0.5,518880.SH,1.0,1.5,0.75,0.00075,17,0,,0,False,True,7,7,False,0,518880.SH,-0.6695280306250216,-0.6695280306250216,1.5,,0.1440247602996827,0.04523064990160652,-0.6695280306250216,-0.6695280306250216,0.9136000765446104,-0.0036430817610061395,1.0134818703231596,-0.0036430817610061395,1.0134818703231596,0.5,0.0005,0.09316985955511957,1.5,1.5,1.0,1.0,1.0,0.75,1.5,1.5,18,0.25,80,1.05,0.2
2015-11-19,v11_keep_half_no_overheat_no_score_gate,1.0086698902367874,0.006103074141048825,0.006103074141048714,0.004068716094032476,518880.SH,1.0,518880.SH,1.0,1.5,0.0,0.0,17,0,,0,False,False,7,7,False,0,518880.SH,-0.6613996030905922,-0.6613996030905922,1.5,,0.12537537521446507,0.04068863691850522,-0.6613996030905922,-0.6613996030905922,0.9122531242640265,0.004068716094032476,1.0176054403199537,0.004068716094032476,1.0176054403199537,0.0,0.0,0.09342047111718978,1.5,1.5,1.0,1.0,1.0,1.5,1.5,1.5,18,0.25,80,1.05,0.2
2015-11-20,v11_keep_half_no_overheat_no_score_gate,1.0175258392955973,0.008779828905898013,0.008779828905898013,0.005853219270598675,518880.SH,1.0,518880.SH,1.0,1.5,0.0,0.0,17,0,,0,False,False,7,7,False,0,518880.SH,-0.6376543876586707,-0.6376543876586707,1.5,,0.10242985518695247,0.03274050660456462,-0.6376543876586707,-0.6376543876586707,0.8827952904680489,0.005853219270598675,1.0235617080931005,0.005853219270598675,1.0235617080931005,0.0,0.0,0.09394291192884911,1.5,1.5,1.0,1.0,1.0,1.5,1.5,1.5,18,0.25,80,1.05,0.2
2015-11-23,v11_keep_half_no_overheat_no_score_gate,1.0024952427437823,-0.014771709937332123,-0.014771709937332067,-0.009847806624888045,518880.SH,1.0,518880.SH,1.0,1.5,0.0,0.0,17,0,,0,False,False,7,7,False,0,518880.SH,-0.6240700758824891,-0.6240700758824891,1.5,,0.09249336780870321,0.03137615776314906,-0.6240700758824891,-0.6240700758824891,0.8776689516657032,-0.009847806624888045,1.0134818703231596,-0.009847806624888045,1.0134818703231596,0.0,0.0,0.09563517729105042,1.5,1.5,1.0,1.0,1.0,1.5,1.5,1.5,18,0.25,80,1.05,0.2
2015-11-24,v11_keep_half_no_overheat_no_score_gate,1.0024952427437823,0.0,0.0,0.0,518880.SH,1.0,518880.SH,1.0,1.5,0.0,0.0,17,0,,0,False,False,7,7,False,0,518880.SH,-0.6036852140873263,-0.6036852140873263,1.5,,0.11021844040587214,0.04740111330697494,-0.6036852140873263,-0.6036852140873263,0.8649582454821279,0.0,1.0134818703231596,0.0,1.0134818703231596,0.0,0.0,0.09563517729105042,1.5,1.5,1.0,1.0,1.0,1.5,1.5,1.5,18,0.25,80,1.05,0.2
2015-11-25,v11_keep_half_no_overheat_no_score_gate,1.012012602643248,0.009493670886075556,0.009493670886075667,0.006329113924050445,518880.SH,1.0,518880.SH,1.0,1.5,0.0,0.0,17,0,,0,False,False,7,7,False,0,518880.SH,-0.56492175919927,-0.56492175919927,1.5,,0.08997334245776178,0.038265212588248665,-0.56492175919927,-0.56492175919927,0.8176259289498625,0.006329113924050445,1.0198963125403946,0.006329113924050445,1.0198963125403946,0.0,0.0,0.0962459982749885,1.5,1.5,1.0,1.0,1.0,1.5,1.5,1.5,18,0.25,80,1.05,0.2
2015-11-26,v11_keep_half_no_overheat_no_score_gate,1.0058750599048458,-0.006064690026954089,-0.006064690026954034,-0.0040431266846360225,518880.SH,1.0,518880.SH,1.0,1.5,0.0,0.0,17,0,,0,False,False,7,7,False,0,518880.SH,-0.528453933661488,-0.528453933661488,1.5,,0.10864789155344101,0.05915044407198533,-0.528453933661488,-0.528453933661488,0.7859994221151292,-0.0040431266846360225,1.0157727425436007,-0.0040431266846360225,1.0157727425436007,0.0,0.0,0.09654472109781037,1.5,1.5,1.0,1.0,1.0,1.5,1.5,1.5,18,0.25,80,1.05,0.2
2015-11-27,v11_keep_half_no_overheat_no_score_gate,0.9983888449799788,-0.007442489851150258,-0.0074424898511502025,-0.004961659900766802,518880.SH,1.0,518880.SH,1.0,1.5,0.0,0.0,17,0,,0,False,False,7,7,False,0,518880.SH,-0.49684688702962787,-0.49684688702962787,1.5,,0.13383551116388315,0.08982929990615374,-0.49684688702962787,-0.49684688702962787,0.774722419411501,-0.004961659900766802,1.0107328236586302,-0.004961659900766802,1.0107328236586302,0.0,0.0,0.09697502073368182,1.5,1.5,1.0,1.0,1.0,1.5,1.5,1.5,18,0.25,80,1.05,0.2
2015-11-30,v11_keep_half_no_overheat_no_score_gate,0.982774876189494,-0.015639165911151554,-0.015639165911151554,-0.010426110607434369,518880.SH,1.0,518880.SH,1.0,1.5,0.0,0.0,17,0,,0,False,False,7,7,False,0,518880.SH,-0.48488945768662106,-0.48488945768662106,1.5,,0.1459461786091032,0.11099935850229459,-0.48488945768662106,-0.48488945768662106,0.7929010034261007,-0.010426110607434369,1.0001948114446009,-0.010426110607434369,1.0001948114446009,0.0,0.0,0.09875365138622066,1.5,1.5,1.0,1.0,1.0,1.5,1.5,1.5,18,0.25,80,1.05,0.2
2015-12-01,v11_keep_half_no_overheat_no_score_gate,1.0050595103495399,0.022675217590471863,0.022675217590471974,0.015116811726981316,518880.SH,1.0,518880.SH,1.0,1.5,0.0,0.0,17,0,,0,False,False,7,7,False,0,518880.SH,-0.4318494709730629,-0.4318494709730629,1.5,,0.19187243375820762,0.17861355224129338,-0.4318494709730629,-0.4318494709730629,0.7401531954056633,0.015116811726981316,1.0153145680995124,0.015116811726981316,1.0153145680995124,0.0,0.0,0.10227923229885917,1.5,1.5,1.0,1.0,1.0,1.5,1.5,1.5,18,0.25,80,1.05,0.2
2015-12-02,v11_keep_half_no_overheat_no_score_gate,0.997367811687077,-0.0076529783393501916,-0.005415162454873723,-0.0036101083032491488,518880.SH,1.0,159941.SZ,0.5,1.5,2.25,0.0022500000000000003,18,0,159941.SZ,0,True,False,8,7,False,0,159941.SZ,0.2928404994875511,-0.3863812242423992,1.5,0.2928404994875511,0.2928404994875511,0.3019417066155258,-0.3863812242423992,-0.3863812242423992,0.7166597320542547,-0.005104693140794203,1.0101316987879863,-0.005104693140794203,1.0101316987879863,1.5,0.0015,0.10270771942449555,1.5,1.5,1.0,1.0,1.0,1.5,0.75,0.75,19,0.25,80,1.05,0.2
2015-12-03,v11_keep_half_no_overheat_no_score_gate,0.9855952306753437,-0.011803650442477776,-0.011061946902654773,-0.007374631268436516,159941.SZ,0.5,159941.SZ,1.0,1.5,0.75,0.00075,19,0,,0,False,True,8,8,False,0,159941.SZ,0.2975346888512418,0.2975346888512418,1.5,0.2975346888512418,0.2975346888512418,0.32794385901968803,-0.37539239285087733,-0.37539239285087733,0.7461398587456314,-0.00787094395280219,1.0021810088018772,-0.00787094395280219,1.0021810088018772,0.5,0.0005,0.1036767629213591,1.5,1.5,1.0,1.0,1.0,0.75,1.5,1.5,20,0.25,80,1.05,0.2
2015-12-04,v11_keep_half_no_overheat_no_score_gate,0.975267136940722,-0.010479041916167553,-0.010479041916167608,-0.006986027944111739,159941.SZ,1.0,159941.SZ,1.0,1.5,0.0,0.0,19,0,,0,False,False,8,8,False,0,159941.SZ,0.25674914001895077,0.25674914001895077,1.5,0.25674914001895077,0.25674914001895077,0.2707121422262275,-0.34142584822834554,-0.34142584822834554,0.7276373514872124,-0.006986027944111739,0.9951797442693292,-0.006986027944111739,0.9951797442693292,0.0,0.0,0.10441657599546361,1.5,1.5,1.0,1.0,1.0,1.5,1.5,1.5,20,0.25,80,1.05,0.2
2015-12-07,v11_keep_half_no_overheat_no_score_gate,0.9899696565930944,0.015075376884421843,0.015075376884421843,0.010050251256281229,159941.SZ,1.0,159941.SZ,1.0,1.5,0.0,0.0,19,0,,0,False,False,8,8,False,0,159941.SZ,0.27092060162003384,0.27092060162003384,1.5,0.27092060162003384,0.27092060162003384,0.3112949073276209,-0.2527569275434398,-0.2527569275434398,0.42695324361820775,0.010050251256281229,1.0051815507443977,0.010050251256281229,1.0051815507443977,0.0,0.0,0.10592200988370534,1.5,1.5,1.0,1.0,1.0,1.5,1.5,1.5,20,0.25,80,1.05,0.2
2015-12-08,v11_keep_half_no_overheat_no_score_gate,0.9840593899865684,-0.005970149253731405,-0.005970149253731349,-0.003980099502487566,159941.SZ,1.0,159941.SZ,1.0,1.5,0.0,0.0,19,0,,0,False,False,8,8,False,0,159941.SZ,0.25963954970311653,0.25963954970311653,1.5,0.25963954970311653,0.25963954970311653,0.31227798002687335,-0.19080314793913922,-0.19080314793913922,0.27767411828964694,-0.003980099502487566,1.0011808281543704,-0.003980099502487566,1.0011808281543704,0.0,0.0,0.10616461907356313,1.5,1.5,1.0,1.0,1.0,1.5,1.5,1.5,20,0.25,80,1.05,0.2
2015-12-09,v11_keep_half_no_overheat_no_score_gate,0.994381691280134,0.010489510489510634,0.010489510489510634,0.006993006993007089,159941.SZ,1.0,159941.SZ,1.0,1.5,0.0,0.0,19,0,,0,False,False,8,8,False,0,159941.SZ,0.2807827923026498,0.2807827923026498,1.5,0.2807827923026498,0.2807827923026498,0.36909349078154174,,-0.12477120498292726,0.12735900512921117,0.006993006993007089,1.0081820926869185,0.006993006993007089,1.0081820926869185,0.0,0.0,0.10687098490451896,1.5,1.5,1.0,1.0,1.0,1.5,1.5,1.5,20,0.25,80,1.05,0.2
2015-12-10,v11_keep_half_no_overheat_no_score_gate,0.9781046100240605,-0.01636904761904756,-0.01636904761904756,-0.010912698412698374,159941.SZ,1.0,159941.SZ,1.0,1.5,0.0,0.0,19,0,,0,False,False,8,8,False,0,159941.SZ,0.2303374458381986,0.2303374458381986,1.5,0.2303374458381986,0.2303374458381986,0.28517123273218015,,-0.06667152260524667,0.0384194042663345,-0.010912698412698374,0.997180105564343,-0.010912698412698374,0.997180105564343,0.0,0.0,0.10862966305215917,1.5,1.5,1.0,1.0,1.0,1.5,1.5,1.5,20,0.25,80,1.05,0.2
