date,market_case,nav,return,gross_return,base_gross_return,position_before,fraction_before,position,holding_fraction,weight,turnover,cost,trade_count,stop_count,buffer_blocked,buffer_blocked_count,best_candidate,best_score,current_score,max_lev,score_159941.SZ,raw_score_159941.SZ,r2_159941.SZ,score_518880.SH,raw_score_518880.SH,r2_518880.SH,target_vol_input_return,target_vol_input_nav,base_return,base_nav,base_turnover,base_cost,realized_vol,target_vol_scale_effective,target_vol_scale_next,overheat_scale_effective,overheat_scale_next,overheat_scale,exposure_effective,final_exposure,final_exposure_after_overheat,effective_trade_count,target_vol,vol_window,switch_buffer,r2_threshold,case,score_QQQ,raw_score_QQQ,r2_QQQ,score_GLD,raw_score_GLD,r2_GLD
2021-05-21,CN_159941_518880,2.4224593273149453,0.001967987404880578,0.001967987404880689,0.0013119916032537926,518880.SH,1.0,518880.SH,1.0,1.5,0.0,0.0,135,0,False,53,518880.SH,0.9435979336275193,0.9435979336275193,1.5,-0.5771048025007364,-0.5771048025007364,0.6996015386055993,0.9435979336275193,0.9435979336275193,0.8316172324424533,0.0013119916032537926,1.799824956904757,0.0013119916032537926,1.799824956904757,0.0,0.0,0.14348055211151722,1.5,1.5,1.0,1.0,1.0,1.5,1.5,1.5,509,0.25,20,2.5,0.3,CN_159941_518880,,,,,,
2021-05-24,CN_159941_518880,2.433886022255111,0.004716981132075748,0.004716981132075637,0.003144654088050425,518880.SH,1.0,518880.SH,1.0,1.5,0.0,0.0,135,0,False,53,518880.SH,1.0011090894591073,1.0011090894591073,1.5,-0.5407164742897499,-0.5407164742897499,0.6366170516973202,1.0011090894591073,1.0011090894591073,0.8590393179724805,0.003144654088050425,1.8054847838132628,0.003144654088050425,1.8054847838132628,0.0,0.0,0.14114973218614882,1.5,1.5,1.0,1.0,1.0,1.5,1.5,1.5,509,0.25,20,2.5,0.3,CN_159941_518880,,,,,,
2021-05-25,CN_159941_518880,2.4186265487613485,-0.006269592476489061,-0.006269592476489005,-0.004179728317659337,518880.SH,1.0,518880.SH,1.0,1.5,0.0,0.0,135,0,False,53,518880.SH,0.9929608531500056,0.9929608531500056,1.5,-0.4712900874889775,-0.4712900874889775,0.4805731448033438,0.9929608531500056,0.9929608531500056,0.8688416070707375,-0.004179728317659337,1.7979383479352555,-0.004179728317659337,1.7979383479352555,0.0,0.0,0.13945828499133545,1.5,1.5,1.0,1.0,1.0,1.5,1.5,1.5,509,0.25,20,2.5,0.3,CN_159941_518880,,,,,,
2021-05-26,CN_159941_518880,2.45669517229904,0.015739769150052485,0.015739769150052374,0.01049317943336825,518880.SH,1.0,518880.SH,1.0,1.5,0.0,0.0,135,0,False,53,518880.SH,1.0564554083656734,1.0564554083656734,1.5,-0.394315181234805,-0.394315181234805,0.33698594416758076,1.0564554083656734,1.0564554083656734,0.8942877645818499,0.01049317943336825,1.8168044376302739,0.01049317943336825,1.8168044376302739,0.0,0.0,0.13657139171904858,1.5,1.5,1.0,1.0,1.0,1.5,1.5,1.5,509,0.25,20,2.5,0.3,CN_159941_518880,,,,,,
2021-05-27,CN_159941_518880,2.434692061332188,-0.008956386292834795,-0.00895638629283474,-0.0059709241952231595,518880.SH,1.0,518880.SH,1.0,1.5,0.0,0.0,135,0,False,53,518880.SH,1.031630701881952,1.031630701881952,1.5,,-0.32842210979670383,0.2434605527828282,1.031630701881952,1.031630701881952,0.8980645928815255,-0.0059709241952231595,1.8059564360556384,-0.0059709241952231595,1.8059564360556384,0.0,0.0,0.13658689358672507,1.5,1.5,1.0,1.0,1.0,1.5,1.5,1.5,509,0.25,20,2.5,0.3,CN_159941_518880,,,,,,
2021-05-28,CN_159941_518880,2.4070323317244697,-0.011360668581875344,-0.011360668581875344,-0.007573779054583563,518880.SH,1.0,518880.SH,1.0,1.5,0.0,0.0,135,0,False,53,518880.SH,0.9153540772340072,0.9153540772340072,1.5,,-0.2671973318623817,0.17047151919005643,0.9153540772340072,0.9153540772340072,0.8423833070639571,-0.007573779054583563,1.7922785210267498,-0.007573779054583563,1.7922785210267498,0.0,0.0,0.13585645535139662,1.5,1.5,1.0,1.0,1.0,1.5,1.5,1.5,509,0.25,20,2.5,0.3,CN_159941_518880,,,,,,
2021-05-31,CN_159941_518880,2.4336363732856356,0.011052631578947647,0.011052631578947536,0.007368421052631691,518880.SH,1.0,518880.SH,1.0,1.5,0.0,0.0,135,0,False,53,518880.SH,0.8576852701095328,0.8576852701095328,1.5,,-0.2107572764649881,0.11473942250307823,0.8576852701095328,0.8576852701095328,0.8292241518238461,0.007368421052631691,1.8054847838132628,0.007368421052631691,1.8054847838132628,0.0,0.0,0.13739275669043963,1.5,1.5,1.0,1.0,1.0,1.5,1.5,1.5,509,0.25,20,2.5,0.3,CN_159941_518880,,,,,,
2021-06-01,CN_159941_518880,2.457476854998857,0.009796238244514033,0.009796238244514144,0.0065308254963427625,518880.SH,1.0,518880.SH,1.0,1.5,0.0,0.0,135,0,False,53,518880.SH,0.8337485222159629,0.8337485222159629,1.5,,-0.1452327969838021,0.059702221219332885,0.8337485222159629,0.8337485222159629,0.8347500008312959,0.0065308254963427625,1.8172760898726494,0.0065308254963427625,1.8172760898726494,0.0,0.0,0.1374607590047213,1.5,1.5,1.0,1.0,1.0,1.5,1.5,1.5,509,0.25,20,2.5,0.3,CN_159941_518880,,,,,,
2021-06-02,CN_159941_518880,2.400074073542875,-0.02335842200882432,-0.023358422008824264,-0.015572281339216176,518880.SH,1.0,518880.SH,1.0,1.5,0.0,0.0,135,0,False,53,518880.SH,0.6691645351142945,0.6691645351142945,1.5,,-0.09777337210931214,0.03070500723671654,0.6691645351142945,0.6691645351142945,0.7068861712381387,-0.015572281339216176,1.7889769553301218,-0.015572281339216176,1.7889769553301218,0.0,0.0,0.1447332373407603,1.5,1.5,1.0,1.0,1.0,1.5,1.5,1.5,509,0.25,20,2.5,0.3,CN_159941_518880,,,,,,
2021-06-03,CN_159941_518880,2.382040297878237,-0.007513841286580503,-0.007513841286580558,-0.005009227524387039,518880.SH,1.0,518880.SH,1.0,1.5,0.0,0.0,135,0,False,53,518880.SH,0.48717429534361134,0.48717429534361134,1.5,,-0.03602820855329736,0.004827977066612199,0.48717429534361134,0.48717429534361134,0.5099124077786632,-0.005009227524387039,1.780015562724988,-0.005009227524387039,1.780015562724988,0.0,0.0,0.10696778405763609,1.5,1.5,1.0,1.0,1.0,1.5,1.5,1.5,509,0.25,20,2.5,0.3,CN_159941_518880,,,,,,
2021-06-04,CN_159941_518880,2.3387630943582405,-0.018168124006359143,-0.01669316375198715,-0.0111287758346581,518880.SH,1.0,CASH,0.0,1.5,1.5,0.0015,136,0,False,53,CASH,,,1.5,,-0.009776695395698476,0.00043017650722332323,,0.2717179595523196,0.2024655945810262,-0.012117647058823455,1.7584459623766737,-0.012117647058823455,1.7584459623766737,1.0,0.001,0.1103129841342666,1.5,1.5,1.0,1.0,1.0,1.5,0.0,0.0,510,0.25,20,2.5,0.3,CN_159941_518880,,,,,,
2021-06-07,CN_159941_518880,2.3387630943582405,0.0,0.0,0.0,CASH,0.0,CASH,0.0,1.5,0.0,0.0,136,0,False,53,CASH,,,1.5,,0.0662893339444155,0.022587804521310595,,0.13712543995194015,0.06731138376666868,0.0,1.7584459623766737,0.0,1.7584459623766737,0.0,0.0,0.10964760055661624,1.5,1.5,1.0,1.0,1.0,0.0,0.0,0.0,510,0.25,20,2.5,0.3,CN_159941_518880,,,,,,
2021-06-08,CN_159941_518880,2.3387630943582405,0.0,0.0,0.0,CASH,0.0,CASH,0.0,1.5,0.0,0.0,136,0,False,53,CASH,,,1.5,,0.156311333830776,0.12892525794123322,,0.05663398335815706,0.01476128041363478,0.0,1.7584459623766737,0.0,1.7584459623766737,0.0,0.0,0.1095390355462611,1.5,1.5,1.0,1.0,1.0,0.0,0.0,0.0,510,0.25,20,2.5,0.3,CN_159941_518880,,,,,,
2021-06-09,CN_159941_518880,2.3387630943582405,0.0,0.0,0.0,CASH,0.0,CASH,0.0,1.5,0.0,0.0,136,0,False,53,CASH,,,1.5,,0.22539451706472446,0.26469592253540863,,-0.01080759148574828,0.0006743571252834091,0.0,1.7584459623766737,0.0,1.7584459623766737,0.0,0.0,0.10934023324566121,1.5,1.5,1.0,1.0,1.0,0.0,0.0,0.0,510,0.25,20,2.5,0.3,CN_159941_518880,,,,,,
2021-06-10,CN_159941_518880,2.3352549497167034,-0.0014999999999999458,0.0,0.0,CASH,0.0,159941.SZ,1.0,1.5,1.5,0.0015,137,0,False,53,159941.SZ,0.24729449045552965,,1.5,0.24729449045552965,0.24729449045552965,0.33867774001346707,,-0.07176848109966072,0.03471427428377383,-0.0010000000000000009,1.756687516414297,-0.0010000000000000009,1.756687516414297,1.0,0.001,0.10844626071260444,1.5,1.5,1.0,1.0,1.0,0.0,1.5,1.5,511,0.25,20,2.5,0.3,CN_159941_518880,,,,,,
2021-06-11,CN_159941_518880,2.3778471088953976,0.018238761974944673,0.018238761974944784,0.01215917464996319,159941.SZ,1.0,159941.SZ,1.0,1.5,0.0,0.0,137,0,False,53,159941.SZ,0.32233738636865383,0.32233738636865383,1.5,0.32233738636865383,0.32233738636865383,0.4633857831637831,,-0.08560272688529358,0.056085075550215135,0.01215917464996319,1.7780473867317885,0.01215917464996319,1.7780473867317885,0.0,0.0,0.11462068096717198,1.5,1.5,1.0,1.0,1.0,1.5,1.5,1.5,511,0.25,20,2.5,0.3,CN_159941_518880,,,,,,
2021-06-15,CN_159941_518880,2.4388730357891464,0.0256643611212235,0.02566436112122339,0.017109574080815593,159941.SZ,1.0,159941.SZ,1.0,1.5,0.0,0.0,137,0,False,53,159941.SZ,0.4794405368648025,0.4794405368648025,1.5,0.4794405368648025,0.4794405368648025,0.5300182917600328,,-0.16020866639059828,0.18924260604616328,0.017109574080815593,1.8084690202142766,0.017109574080815593,1.8084690202142766,0.0,0.0,0.12416962498320233,1.5,1.5,1.0,1.0,1.0,1.5,1.5,1.5,511,0.25,20,2.5,0.3,CN_159941_518880,,,,,,
2021-06-16,CN_159941_518880,2.4061394141563284,-0.01342161775232642,-0.01342161775232642,-0.008947745168217613,159941.SZ,1.0,159941.SZ,1.0,1.5,0.0,0.0,137,0,False,53,159941.SZ,0.5402028551429834,0.5402028551429834,1.5,0.5402028551429834,0.5402028551429834,0.5845909946528877,-0.21737013621998957,-0.21737013621998957,0.34142790956309477,-0.008947745168217613,1.792287300276783,-0.008947745168217613,1.792287300276783,0.0,0.0,0.12660870221854534,1.5,1.5,1.0,1.0,1.0,1.5,1.5,1.5,511,0.25,20,2.5,0.3,CN_159941_518880,,,,,,
2021-06-17,CN_159941_518880,2.3931050728012018,-0.005417118093174578,-0.005417118093174522,-0.003611412062116348,159941.SZ,1.0,159941.SZ,1.0,1.5,0.0,0.0,137,0,False,53,159941.SZ,0.5551348004679479,0.5551348004679479,1.5,0.5551348004679479,0.5551348004679479,0.6141011481407033,-0.3101869709388969,-0.3101869709388969,0.4907907952414695,-0.003611412062116348,1.7858146123017855,-0.003611412062116348,1.7858146123017855,0.0,0.0,0.1268198981951157,1.5,1.5,1.0,1.0,1.0,1.5,1.5,1.5,511,0.25,20,2.5,0.3,CN_159941_518880,,,,,,
2021-06-18,CN_159941_518880,2.473771535929332,0.03370786516853941,0.03370786516853941,0.022471910112359605,159941.SZ,1.0,159941.SZ,1.0,1.5,0.0,0.0,137,0,False,53,159941.SZ,0.7094910763376165,0.7094910763376165,1.5,0.7094910763376165,0.7094910763376165,0.6437090746456786,-0.40538713243667923,-0.40538713243667923,0.5874363642086398,0.022471910112359605,1.8259452777467695,0.022471910112359605,1.8259452777467695,0.0,0.0,0.14931562462678646,1.5,1.5,1.0,1.0,1.0,1.5,1.5,1.5,511,0.25,20,2.5,0.3,CN_159941_518880,,,,,,
2021-06-21,CN_159941_518880,2.4474641463235614,-0.010634526763559027,-0.010634526763559027,-0.007089684509039351,159941.SZ,1.0,159941.SZ,1.0,1.5,0.0,0.0,137,0,False,53,159941.SZ,0.7892028249429663,0.7892028249429663,1.5,0.7892028249429663,0.7892028249429663,0.691580595632354,-0.46671268151450906,-0.46671268151450906,0.6720309815153697,-0.007089684509039351,1.8129999017967746,-0.007089684509039351,1.8129999017967746,0.0,0.0,0.15178314024378559,1.5,1.5,1.0,1.0,1.0,1.5,1.5,1.5,511,0.25,20,2.5,0.3,CN_159941_518880,,,,,,
2021-06-22,CN_159941_518880,2.471056267691193,0.009639414494823306,0.009639414494823195,0.00642627632988213,159941.SZ,1.0,159941.SZ,1.0,1.5,0.0,0.0,137,0,False,53,159941.SZ,0.8965036208032255,0.8965036208032255,1.5,0.8965036208032255,0.8965036208032255,0.7385604604111977,-0.49841319771316805,-0.49841319771316805,0.7329082456725302,0.00642627632988213,1.8246507401517698,0.00642627632988213,1.8246507401517698,0.0,0.0,0.15294820212405788,1.5,1.5,1.0,1.0,1.0,1.5,1.5,1.5,511,0.25,20,2.5,0.3,CN_159941_518880,,,,,,
2021-06-23,CN_159941_518880,2.530224872894867,0.0239446612273857,0.0239446612273857,0.0159631074849238,159941.SZ,1.0,159941.SZ,1.0,1.5,0.0,0.0,137,0,False,53,159941.SZ,1.1084761244950214,1.1084761244950214,1.5,1.1084761244950214,1.1084761244950214,0.7644554841694624,-0.5142482256950014,-0.5142482256950014,0.7725019961964454,0.0159631074849238,1.8537778360392583,0.0159631074849238,1.8537778360392583,0.0,0.0,0.16073773874945618,1.5,1.5,1.0,1.0,1.0,1.5,1.5,1.5,511,0.25,20,2.5,0.3,CN_159941_518880,,,,,,
2021-06-24,CN_159941_518880,2.5235989348548142,-0.0026187150837988504,-0.002618715083798906,-0.0017458100558659373,159941.SZ,1.0,159941.SZ,1.0,1.5,0.0,0.0,137,0,False,53,159941.SZ,1.255988710852876,1.255988710852876,1.5,1.255988710852876,1.255988710852876,0.8000873456563942,-0.5298452974059846,-0.5298452974059846,0.8067867430292753,-0.0017458100558659373,1.8505414920517596,-0.0017458100558659373,1.8505414920517596,0.0,0.0,0.1577373604825715,1.5,1.5,1.0,1.0,1.0,1.5,1.5,1.5,511,0.25,20,2.5,0.3,CN_159941_518880,,,,,,
2021-06-25,CN_159941_518880,2.5328671366092657,0.003672612801679076,0.003672612801679076,0.0024484085344527173,159941.SZ,1.0,159941.SZ,1.0,1.5,0.0,0.0,137,0,False,53,159941.SZ,1.3927243560938036,1.3927243560938036,1.5,1.3927243560938036,1.3927243560938036,0.8360908046049892,-0.5379645326457849,-0.5379645326457849,0.8306875184689646,0.0024484085344527173,1.855072373634258,0.0024484085344527173,1.855072373634258,0.0,0.0,0.15574669107842629,1.5,1.5,1.0,1.0,1.0,1.5,1.5,1.5,511,0.25,20,2.5,0.3,CN_159941_518880,,,,,,
2021-06-28,CN_159941_518880,2.5461235940583724,0.005233775296580756,0.005233775296580645,0.0034891835310537633,159941.SZ,1.0,159941.SZ,1.0,1.5,0.0,0.0,137,0,False,53,159941.SZ,1.5287802407105326,1.5287802407105326,1.5,1.5287802407105326,1.5287802407105326,0.8714024391238598,-0.5346175981327448,-0.5346175981327448,0.8378968808117628,0.0034891835310537633,1.8615450616092555,0.0034891835310537633,1.8615450616092555,0.0,0.0,0.15239063902813466,1.5,1.5,1.0,1.0,1.0,1.5,1.5,1.5,511,0.25,20,2.5,0.3,CN_159941_518880,,,,,,
2021-06-29,CN_159941_518880,2.5766664535837593,0.011995827538247461,0.011995827538247572,0.007997218358831715,159941.SZ,1.0,159941.SZ,1.0,1.5,0.0,0.0,137,0,False,53,159941.SZ,1.6990700289557181,1.6990700289557181,1.5,1.6990700289557181,1.6990700289557181,0.9012953678770576,-0.5314273926210331,-0.5314273926210331,0.8451448120967733,0.007997218358831715,1.8764322439517496,0.007997218358831715,1.8764322439517496,0.0,0.0,0.15268791316955602,1.5,1.5,1.0,1.0,1.0,1.5,1.5,1.5,511,0.25,20,2.5,0.3,CN_159941_518880,,,,,,
2021-06-30,CN_159941_518880,2.6046640366427067,0.010865815798551282,0.010865815798551282,0.007243877199034188,159941.SZ,1.0,159941.SZ,1.0,1.5,0.0,0.0,137,0,False,53,159941.SZ,1.8948860906308251,1.8948860906308251,1.5,1.8948860906308251,1.8948860906308251,0.9267280308417085,-0.5394615199997104,-0.5394615199997104,0.8618779083808461,0.007243877199034188,1.8900248886992441,0.007243877199034188,1.8900248886992441,0.0,0.0,0.15297563986695173,1.5,1.5,1.0,1.0,1.0,1.5,1.5,1.5,511,0.25,20,2.5,0.3,CN_159941_518880,,,,,,
2021-07-01,CN_159941_518880,2.591283913166803,-0.005136986301369717,-0.005136986301369717,-0.003424657534246478,159941.SZ,1.0,159941.SZ,1.0,1.5,0.0,0.0,137,0,False,53,159941.SZ,1.96025768154295,1.96025768154295,1.5,1.96025768154295,1.96025768154295,0.9440163824049528,-0.5129765650789143,-0.5129765650789143,0.824577652514566,-0.003424657534246478,1.883552200724247,-0.003424657534246478,1.883552200724247,0.0,0.0,0.1406605066918195,1.5,1.5,1.0,1.0,1.0,1.5,1.5,1.5,511,0.25,20,2.5,0.3,CN_159941_518880,,,,,,
2021-07-02,CN_159941_518880,2.5926196265241055,0.0005154639175257714,0.0005154639175257714,0.0003436426116838476,159941.SZ,1.0,159941.SZ,1.0,1.5,0.0,0.0,137,0,False,53,159941.SZ,1.949281755471746,1.949281755471746,1.5,1.949281755471746,1.949281755471746,0.9503247000182728,-0.48097881933425235,-0.48097881933425235,0.7743882001831103,0.0003436426116838476,1.8841994695217466,0.0003436426116838476,1.8841994695217466,0.0,0.0,0.13820088828834562,1.5,1.5,1.0,1.0,1.0,1.5,1.5,1.5,511,0.25,20,2.5,0.3,CN_159941_518880,,,,,,
2021-07-05,CN_159941_518880,2.634033852780846,0.015973892133287704,0.015973892133287704,0.010649261422191802,159941.SZ,1.0,159941.SZ,1.0,1.5,0.0,0.0,137,0,False,53,159941.SZ,2.006426179933774,2.006426179933774,1.5,2.006426179933774,2.006426179933774,0.9590294330312406,-0.43642043039347134,-0.43642043039347134,0.6879085636348639,0.010649261422191802,1.9042648022442388,0.010649261422191802,1.9042648022442388,0.0,0.0,0.12921326822867774,1.5,1.5,1.0,1.0,1.0,1.5,1.5,1.5,511,0.25,20,2.5,0.3,CN_159941_518880,,,,,,
2021-07-06,CN_159941_518880,2.6380627964713668,0.001529571719918188,0.001529571719918299,0.0010197144799455327,159941.SZ,1.0,159941.SZ,1.0,1.5,0.0,0.0,137,0,False,53,159941.SZ,1.9986686014170858,1.9986686014170858,1.5,1.9986686014170858,1.9986686014170858,0.9631251894112801,-0.3620769859462507,-0.3620769859462507,0.4976421212965978,0.0010197144799455327,1.9062066086367377,0.0010197144799455327,1.9062066086367377,0.0,0.0,0.1288608100747615,1.5,1.5,1.0,1.0,1.0,1.5,1.5,1.5,511,0.25,20,2.5,0.3,CN_159941_518880,,,,,,
2021-07-07,CN_159941_518880,2.671654428005383,0.012733446519524794,0.012733446519524905,0.008488964346349936,159941.SZ,1.0,159941.SZ,1.0,1.5,0.0,0.0,137,0,False,53,159941.SZ,2.033372971311889,2.033372971311889,1.5,2.033372971311889,2.033372971311889,0.9675829311351226,-0.28725535223159526,-0.28725535223159526,0.33394525306669776,0.008488964346349936,1.9223883285742316,0.008488964346349936,1.9223883285742316,0.0,0.0,0.12882524256795155,1.5,1.5,1.0,1.0,1.0,1.5,1.5,1.5,511,0.25,20,2.5,0.3,CN_159941_518880,,,,,,
2021-07-08,CN_159941_518880,2.6689557871690135,-0.0010101010101011276,-0.0010101010101010721,-0.0006734006734007147,159941.SZ,1.0,159941.SZ,1.0,1.5,0.0,0.0,137,0,False,53,159941.SZ,1.9843363560383165,1.9843363560383165,1.5,1.9843363560383165,1.9843363560383165,0.9683032643163739,,-0.219580986259578,0.20981896258027433,-0.0006734006734007147,1.921093790979232,-0.0006734006734007147,1.921093790979232,0.0,0.0,0.12914227481144666,1.5,1.5,1.0,1.0,1.0,1.5,1.5,1.5,511,0.25,20,2.5,0.3,CN_159941_518880,,,,,,
2021-07-09,CN_159941_518880,2.664909189782807,-0.0015161725067386334,-0.0015161725067386334,-0.001010781671159089,159941.SZ,1.0,159941.SZ,1.0,1.5,0.0,0.0,137,0,False,53,159941.SZ,1.869488850760428,1.869488850760428,1.5,1.869488850760428,1.869488850760428,0.9627060000321832,,-0.14227446649845066,0.09298527579068738,-0.001010781671159089,1.9191519845867326,-0.001010781671159089,1.9191519845867326,0.0,0.0,0.12914802981171156,1.5,1.5,1.0,1.0,1.0,1.5,1.5,1.5,511,0.25,20,2.5,0.3,CN_159941_518880,,,,,,
2021-07-12,CN_159941_518880,2.705354691819983,0.015177065767284947,0.015177065767285058,0.010118043844856706,159941.SZ,1.0,159941.SZ,1.0,1.5,0.0,0.0,137,0,False,53,159941.SZ,1.8391266635755832,1.8391266635755832,1.5,1.8391266635755832,1.8391266635755832,0.9656694346442523,,-0.07260144464702045,0.02625688939433224,0.010118043844856706,1.938570048511725,0.010118043844856706,1.938570048511725,0.0,0.0,0.12780195364372335,1.5,1.5,1.0,1.0,1.0,1.5,1.5,1.5,511,0.25,20,2.5,0.3,CN_159941_518880,,,,,,
2021-07-13,CN_159941_518880,2.7067096273918456,0.0005008347245407663,0.0005008347245407663,0.00033388981636051085,159941.SZ,1.0,159941.SZ,1.0,1.5,0.0,0.0,137,0,False,53,159941.SZ,1.7720828068000989,1.7720828068000989,1.5,1.7720828068000989,1.7720828068000989,0.966065125007364,,0.015449002011491242,0.0012426143820277735,0.00033388981636051085,1.9392173173092246,0.00033388981636051085,1.9392173173092246,0.0,0.0,0.11963912766096776,1.5,1.5,1.0,1.0,1.0,1.5,1.5,1.5,511,0.25,20,2.5,0.3,CN_159941_518880,,,,,,
2021-07-14,CN_159941_518880,2.695868333824188,-0.004005340453938633,-0.004005340453938633,-0.002670226969292422,159941.SZ,1.0,159941.SZ,1.0,1.5,0.0,0.0,137,0,False,53,159941.SZ,1.6359037417367572,1.6359037417367572,1.5,1.6359037417367572,1.6359037417367572,0.9569502455022783,,0.10353212743554252,0.0580923991325063,-0.002670226969292422,1.9340391669292267,-0.002670226969292422,1.9340391669292267,0.0,0.0,0.11319097939701532,1.5,1.5,1.0,1.0,1.0,1.5,1.5,1.5,511,0.25,20,2.5,0.3,CN_159941_518880,,,,,,
2021-07-15,CN_159941_518880,2.7053417667241724,0.003514056224899642,0.003514056224899642,0.0023427041499330947,159941.SZ,1.0,159941.SZ,1.0,1.5,0.0,0.0,137,0,False,53,159941.SZ,1.5043157731107,1.5043157731107,1.5,1.5043157731107,1.5043157731107,0.9493769782002663,,0.22247540978349156,0.22984702580043015,0.0023427041499330947,1.938570048511725,0.0023427041499330947,1.938570048511725,0.0,0.0,0.11008523178915804,1.5,1.5,1.0,1.0,1.0,1.5,1.5,1.5,511,0.25,20,2.5,0.3,CN_159941_518880,,,,,,
2021-07-16,CN_159941_518880,2.664693893768383,-0.015025041736227207,-0.015025041736227152,-0.010016694490818101,159941.SZ,1.0,159941.SZ,1.0,1.5,0.0,0.0,137,0,False,53,159941.SZ,1.2586126142729692,1.2586126142729692,1.5,1.2586126142729692,1.2586126142729692,0.8903623650745041,0.3113319441198985,0.3113319441198985,0.4233087304961578,-0.010016694490818101,1.9191519845867326,-0.010016694490818101,1.9191519845867326,0.0,0.0,0.09869867437190513,1.5,1.5,1.0,1.0,1.0,1.5,1.5,1.5,511,0.25,20,2.5,0.3,CN_159941_518880,,,,,,
2021-07-19,CN_159941_518880,2.6377324041181125,-0.010118043844856706,-0.01011804384485665,-0.006745362563237767,159941.SZ,1.0,159941.SZ,1.0,1.5,0.0,0.0,137,0,False,53,159941.SZ,0.9861918731091668,0.9861918731091668,1.5,0.9861918731091668,0.9861918731091668,0.7688419894556682,0.3306453963791609,0.3306453963791609,0.5292062588758619,-0.006745362563237767,1.9062066086367377,-0.006745362563237767,1.9062066086367377,0.0,0.0,0.09828294611486138,1.5,1.5,1.0,1.0,1.0,1.5,1.5,1.5,511,0.25,20,2.5,0.3,CN_159941_518880,,,,,,
2021-07-20,CN_159941_518880,2.6350454101580607,-0.0010186757215617792,-0.0010186757215617792,-0.0006791171477078528,159941.SZ,1.0,159941.SZ,1.0,1.5,0.0,0.0,137,0,False,53,159941.SZ,0.7549483147336098,0.7549483147336098,1.5,0.7549483147336098,0.7549483147336098,0.6346200264275088,0.37603849401541867,0.37603849401541867,0.6548719694788561,-0.0006791171477078528,1.9049120710417384,-0.0006791171477078528,1.9049120710417384,0.0,0.0,0.09780597252989284,1.5,1.5,1.0,1.0,1.0,1.5,1.5,1.5,511,0.25,20,2.5,0.3,CN_159941_518880,,,,,,
2021-07-21,CN_159941_518880,2.655191017269361,0.007645259938837912,0.007645259938837912,0.0050968399592252744,159941.SZ,1.0,159941.SZ,1.0,1.5,0.0,0.0,137,0,False,53,159941.SZ,0.592216266682863,0.592216266682863,1.5,0.592216266682863,0.592216266682863,0.5445339239743442,0.3773558801788677,0.3773558801788677,0.7008155150921791,0.0050968399592252744,1.9146211030042346,0.0050968399592252744,1.9146211030042346,0.0,0.0,0.08487281493556902,1.5,1.5,1.0,1.0,1.0,1.5,1.5,1.5,511,0.25,20,2.5,0.3,CN_159941_518880,,,,,,
2021-07-22,CN_159941_518880,2.6955843897430323,0.01521298174442176,0.01521298174442176,0.010141987829614507,159941.SZ,1.0,159941.SZ,1.0,1.5,0.0,0.0,137,0,False,53,159941.SZ,0.5190255681391607,0.5190255681391607,1.5,0.5190255681391607,0.5190255681391607,0.527047327818684,0.31590612000975926,0.31590612000975926,0.5685098332235201,0.010141987829614507,1.9340391669292267,0.010141987829614507,1.9340391669292267,0.0,0.0,0.0887896771570214,1.5,1.5,1.0,1.0,1.0,1.5,1.5,1.5,511,0.25,20,2.5,0.3,CN_159941_518880,,,,,,
2021-07-23,CN_159941_518880,2.7280613101013826,0.012048192771084487,0.012048192771084487,0.008032128514056325,159941.SZ,1.0,159941.SZ,1.0,1.5,0.0,0.0,137,0,False,53,159941.SZ,0.5061413055854933,0.5061413055854933,1.5,0.5061413055854933,0.5061413055854933,0.5427043955065988,0.2793189278566528,0.2793189278566528,0.5103383746590531,0.008032128514056325,1.9495736180692207,0.008032128514056325,1.9495736180692207,0.0,0.0,0.09104003570239777,1.5,1.5,1.0,1.0,1.0,1.5,1.5,1.5,511,0.25,20,2.5,0.3,CN_159941_518880,,,,,,
