candidate,line_role,lookback,r2_threshold,r2_label,switch_buffer,buffer_label,entry_fraction,entry_label,momentum_decay_enabled,decay_ratio_threshold,recovery_ratio_threshold,confirm_days,derisk_scale,decay_label,segment,window,end,start,rows,ann_return,ann_vol,max_dd,sharpe_repo,cash_days,trades,cost_total,turnover_total,holding_day_ratio,avg_holding_fraction,avg_exposure_effective,avg_final_exposure,avg_decay_multiplier_effective,avg_decay_multiplier_next,decay_day_ratio,trigger_count,recovery_count,reason
lb_25_r2_0p20_buf_1p05_entry_0p50_decay_0p55_rec_0p85_c1_scale_0p00,original_layer6_same_stage,25,0.2,0p20,1.05,1p05,0.5,0p50,True,0.55,0.85,1.0,0.0,decay_0p55_rec_0p85_c1_scale_0p00,last_1y,1Y,2016-12-30,2015-12-22,252.0,-0.13102212581756623,0.1451076428205272,-0.21963574143803477,-0.8944932372879113,63.0,80.0,0.051062352595949594,51.06235259594959,0.75,0.7440476190476191,0.6607142857142857,0.6607142857142857,0.9206349206349206,0.9166666666666666,0.08333333333333333,7.0,0.0,
lb_25_r2_0p20_buf_1p05_entry_0p50_decay_0p55_rec_0p85_c1_scale_0p50,original_layer6_same_stage,25,0.2,0p20,1.05,1p05,0.5,0p50,True,0.55,0.85,1.0,0.5,decay_0p55_rec_0p85_c1_scale_0p50,full,Full,2016-12-30,2007-01-04,2432.0,0.04640075631021556,0.16169863806974083,-0.25833515937768703,0.36164831074229276,594.0,977.0,0.4114869339050053,411.48693390500523,0.7557565789473685,0.6638569078947368,0.5989925986842105,0.5991981907894737,0.9352384868421053,0.9350328947368421,0.1299342105263158,79.0,5.0,
lb_25_r2_0p20_buf_1p05_entry_0p50_decay_0p55_rec_0p85_c1_scale_0p50,original_layer6_same_stage,25,0.2,0p20,1.05,1p05,0.5,0p50,True,0.55,0.85,1.0,0.5,decay_0p55_rec_0p85_c1_scale_0p50,last_10y,10Y,2016-12-30,,,,,,,,,,,,,,,,,,,,insufficient rows: 2432 < 2520 trading days
lb_25_r2_0p20_buf_1p05_entry_0p50_decay_0p55_rec_0p85_c1_scale_0p50,original_layer6_same_stage,25,0.2,0p20,1.05,1p05,0.5,0p50,True,0.55,0.85,1.0,0.5,decay_0p55_rec_0p85_c1_scale_0p50,last_5y,5Y,2016-12-30,2011-10-28,1260.0,0.05577922767806198,0.1633077817253261,-0.2583351593776865,0.41434976777749316,277.0,531.0,0.2257458414071587,225.7458414071587,0.7801587301587302,0.6880952380952381,0.6168650793650794,0.6168650793650794,0.928968253968254,0.9285714285714286,0.14285714285714285,40.0,1.0,
lb_25_r2_0p20_buf_1p05_entry_0p50_decay_0p55_rec_0p85_c1_scale_0p50,original_layer6_same_stage,25,0.2,0p20,1.05,1p05,0.5,0p50,True,0.55,0.85,1.0,0.5,decay_0p55_rec_0p85_c1_scale_0p50,last_3y,3Y,2016-12-30,2013-11-29,756.0,0.019048233605030385,0.1771238570041453,-0.25833515937768736,0.1954757558601847,153.0,300.0,0.134846783168416,134.84678316841598,0.7976190476190477,0.7162698412698413,0.6488095238095238,0.6481481481481481,0.9325396825396826,0.9318783068783069,0.13624338624338625,22.0,0.0,
lb_25_r2_0p20_buf_1p05_entry_0p50_decay_0p55_rec_0p85_c1_scale_0p50,original_layer6_same_stage,25,0.2,0p20,1.05,1p05,0.5,0p50,True,0.55,0.85,1.0,0.5,decay_0p55_rec_0p85_c1_scale_0p50,last_1y,1Y,2016-12-30,2015-12-22,252.0,-0.15511067869766038,0.15116467769922187,-0.24365647311551752,-1.0385333940323855,42.0,96.0,0.050583749806422953,50.583749806422944,0.8333333333333334,0.7440476190476191,0.7003968253968254,0.7023809523809523,0.9603174603174603,0.9583333333333334,0.08333333333333333,7.0,0.0,
lb_25_r2_0p20_buf_1p05_entry_0p50_decay_0p55_rec_0p85_c1_scale_0p75,original_layer6_same_stage,25,0.2,0p20,1.05,1p05,0.5,0p50,True,0.55,0.85,1.0,0.75,decay_0p55_rec_0p85_c1_scale_0p75,full,Full,2016-12-30,2007-01-04,2432.0,0.06344695744498696,0.17033993722530275,-0.2699267856879052,0.44660394737451964,594.0,977.0,0.4113369299010563,411.33692990105635,0.7557565789473685,0.6638569078947368,0.6312191611842105,0.6315275493421053,0.9676192434210527,0.967516447368421,0.1299342105263158,79.0,5.0,
lb_25_r2_0p20_buf_1p05_entry_0p50_decay_0p55_rec_0p85_c1_scale_0p75,original_layer6_same_stage,25,0.2,0p20,1.05,1p05,0.5,0p50,True,0.55,0.85,1.0,0.75,decay_0p55_rec_0p85_c1_scale_0p75,last_10y,10Y,2016-12-30,,,,,,,,,,,,,,,,,,,,insufficient rows: 2432 < 2520 trading days
lb_25_r2_0p20_buf_1p05_entry_0p50_decay_0p55_rec_0p85_c1_scale_0p75,original_layer6_same_stage,25,0.2,0p20,1.05,1p05,0.5,0p50,True,0.55,0.85,1.0,0.75,decay_0p55_rec_0p85_c1_scale_0p75,last_5y,5Y,2016-12-30,2011-10-28,1260.0,0.06941029906131413,0.17210039363006238,-0.26992678568790573,0.47634505374089864,277.0,531.0,0.22641087856078626,226.41087856078627,0.7801587301587302,0.6880952380952381,0.652281746031746,0.6524801587301587,0.964484126984127,0.9642857142857143,0.14285714285714285,40.0,1.0,
lb_25_r2_0p20_buf_1p05_entry_0p50_decay_0p55_rec_0p85_c1_scale_0p75,original_layer6_same_stage,25,0.2,0p20,1.05,1p05,0.5,0p50,True,0.55,0.85,1.0,0.75,decay_0p55_rec_0p85_c1_scale_0p75,last_3y,3Y,2016-12-30,2013-11-29,756.0,0.026027772065440935,0.18468189749524802,-0.26992678568790474,0.23191538093102385,153.0,300.0,0.13505923622376448,135.05923622376451,0.7976190476190477,0.7162698412698413,0.6825396825396826,0.6822089947089947,0.9662698412698413,0.9659391534391535,0.13624338624338625,22.0,0.0,
lb_25_r2_0p20_buf_1p05_entry_0p50_decay_0p55_rec_0p85_c1_scale_0p75,original_layer6_same_stage,25,0.2,0p20,1.05,1p05,0.5,0p50,True,0.55,0.85,1.0,0.75,decay_0p55_rec_0p85_c1_scale_0p75,last_1y,1Y,2016-12-30,2015-12-22,252.0,-0.16745700083571236,0.1584345931298218,-0.2565085535693876,-1.0765200418157848,42.0,96.0,0.05032814557025886,50.32814557025886,0.8333333333333334,0.7440476190476191,0.7202380952380952,0.7232142857142857,0.9801587301587301,0.9791666666666666,0.08333333333333333,7.0,0.0,
lb_25_r2_0p20_buf_1p05_entry_0p50_decay_0p55_rec_0p85_c3_scale_0p00,original_layer6_same_stage,25,0.2,0p20,1.05,1p05,0.5,0p50,True,0.55,0.85,3.0,0.0,decay_0p55_rec_0p85_c3_scale_0p00,full,Full,2016-12-30,2007-01-04,2432.0,0.055629046650269576,0.16653974777747585,-0.2396944421401539,0.40862623889093636,768.0,701.0,0.41789579436043967,417.89579436043965,0.6842105263157895,0.6638569078947368,0.5918996710526315,0.5923108552631579,0.928453947368421,0.928453947368421,0.07154605263157894,37.0,4.0,
lb_25_r2_0p20_buf_1p05_entry_0p50_decay_0p55_rec_0p85_c3_scale_0p00,original_layer6_same_stage,25,0.2,0p20,1.05,1p05,0.5,0p50,True,0.55,0.85,3.0,0.0,decay_0p55_rec_0p85_c3_scale_0p00,last_10y,10Y,2016-12-30,,,,,,,,,,,,,,,,,,,,insufficient rows: 2432 < 2520 trading days
lb_25_r2_0p20_buf_1p05_entry_0p50_decay_0p55_rec_0p85_c3_scale_0p00,original_layer6_same_stage,25,0.2,0p20,1.05,1p05,0.5,0p50,True,0.55,0.85,3.0,0.0,decay_0p55_rec_0p85_c3_scale_0p00,last_5y,5Y,2016-12-30,2011-10-28,1260.0,0.08138058367236067,0.16707434466532736,-0.18963531304081171,0.5521538620894524,386.0,372.0,0.22891433101161154,228.91433101161152,0.6936507936507936,0.6880952380952381,0.6011904761904762,0.6015873015873016,0.9134920634920635,0.9134920634920635,0.0865079365079365,22.0,1.0,
lb_25_r2_0p20_buf_1p05_entry_0p50_decay_0p55_rec_0p85_c3_scale_0p00,original_layer6_same_stage,25,0.2,0p20,1.05,1p05,0.5,0p50,True,0.55,0.85,3.0,0.0,decay_0p55_rec_0p85_c3_scale_0p00,last_3y,3Y,2016-12-30,2013-11-29,756.0,0.04032427115122905,0.18079444465966113,-0.18963531304081083,0.309507095244644,218.0,208.0,0.13520010914133646,135.20010914133644,0.7116402116402116,0.7162698412698413,0.6302910052910053,0.6302910052910053,0.9140211640211641,0.9140211640211641,0.08597883597883597,12.0,0.0,
lb_25_r2_0p20_buf_1p05_entry_0p50_decay_0p55_rec_0p85_c3_scale_0p00,original_layer6_same_stage,25,0.2,0p20,1.05,1p05,0.5,0p50,True,0.55,0.85,3.0,0.0,decay_0p55_rec_0p85_c3_scale_0p00,last_1y,1Y,2016-12-30,2015-12-22,252.0,-0.05576823972600853,0.15248551892293472,-0.1761100550615169,-0.2996479071877162,51.0,78.0,0.05006235259594959,50.06235259594959,0.7976190476190477,0.7440476190476191,0.7043650793650794,0.7083333333333334,0.9642857142857143,0.9642857142857143,0.03571428571428571,3.0,0.0,
lb_25_r2_0p20_buf_1p05_entry_0p50_decay_0p55_rec_0p85_c3_scale_0p50,original_layer6_same_stage,25,0.2,0p20,1.05,1p05,0.5,0p50,True,0.55,0.85,3.0,0.5,decay_0p55_rec_0p85_c3_scale_0p50,full,Full,2016-12-30,2007-01-04,2432.0,0.06855030780621774,0.17050298387881244,-0.23279961964726026,0.47441793099613544,594.0,845.0,0.41420752878644296,414.20752878644294,0.7557565789473685,0.6638569078947368,0.627672697368421,0.6280838815789473,0.9642269736842105,0.9642269736842105,0.07154605263157894,37.0,4.0,
lb_25_r2_0p20_buf_1p05_entry_0p50_decay_0p55_rec_0p85_c3_scale_0p50,original_layer6_same_stage,25,0.2,0p20,1.05,1p05,0.5,0p50,True,0.55,0.85,3.0,0.5,decay_0p55_rec_0p85_c3_scale_0p50,last_10y,10Y,2016-12-30,,,,,,,,,,,,,,,,,,,,insufficient rows: 2432 < 2520 trading days
lb_25_r2_0p20_buf_1p05_entry_0p50_decay_0p55_rec_0p85_c3_scale_0p50,original_layer6_same_stage,25,0.2,0p20,1.05,1p05,0.5,0p50,True,0.55,0.85,3.0,0.5,decay_0p55_rec_0p85_c3_scale_0p50,last_5y,5Y,2016-12-30,2011-10-28,1260.0,0.0827295300875528,0.171454571679817,-0.2327996196472607,0.5496611925208339,277.0,466.0,0.2281092258830808,228.1092258830808,0.7801587301587302,0.6880952380952381,0.6444444444444445,0.6448412698412699,0.9567460317460318,0.9567460317460318,0.0865079365079365,22.0,1.0,
lb_25_r2_0p20_buf_1p05_entry_0p50_decay_0p55_rec_0p85_c3_scale_0p50,original_layer6_same_stage,25,0.2,0p20,1.05,1p05,0.5,0p50,True,0.55,0.85,3.0,0.5,decay_0p55_rec_0p85_c3_scale_0p50,last_3y,3Y,2016-12-30,2013-11-29,756.0,0.037048409827458384,0.18443885226690032,-0.2327996196472607,0.2899161141438328,153.0,264.0,0.135292681402425,135.292681402425,0.7976190476190477,0.7162698412698413,0.6732804232804233,0.6732804232804233,0.957010582010582,0.957010582010582,0.08597883597883597,12.0,0.0,
lb_25_r2_0p20_buf_1p05_entry_0p50_decay_0p55_rec_0p85_c3_scale_0p50,original_layer6_same_stage,25,0.2,0p20,1.05,1p05,0.5,0p50,True,0.55,0.85,3.0,0.5,decay_0p55_rec_0p85_c3_scale_0p50,last_1y,1Y,2016-12-30,2015-12-22,252.0,-0.11950879585629781,0.15660632169864463,-0.2203849861036261,-0.7337831921152196,42.0,84.0,0.050053210574718475,50.05321057471848,0.8333333333333334,0.7440476190476191,0.7222222222222222,0.7261904761904762,0.9821428571428571,0.9821428571428571,0.03571428571428571,3.0,0.0,
lb_25_r2_0p20_buf_1p05_entry_0p50_decay_0p55_rec_0p85_c3_scale_0p75,original_layer6_same_stage,25,0.2,0p20,1.05,1p05,0.5,0p50,True,0.55,0.85,3.0,0.75,decay_0p55_rec_0p85_c3_scale_0p75,full,Full,2016-12-30,2007-01-04,2432.0,0.07451747666498454,0.17529150502283197,-0.2555232144622649,0.49795883931484297,594.0,845.0,0.412628932738174,412.62893273817406,0.7557565789473685,0.6638569078947368,0.6455592105263158,0.6459703947368421,0.9821134868421053,0.9821134868421053,0.07154605263157894,37.0,4.0,
lb_25_r2_0p20_buf_1p05_entry_0p50_decay_0p55_rec_0p85_c3_scale_0p75,original_layer6_same_stage,25,0.2,0p20,1.05,1p05,0.5,0p50,True,0.55,0.85,3.0,0.75,decay_0p55_rec_0p85_c3_scale_0p75,last_10y,10Y,2016-12-30,,,,,,,,,,,,,,,,,,,,insufficient rows: 2432 < 2520 trading days
lb_25_r2_0p20_buf_1p05_entry_0p50_decay_0p55_rec_0p85_c3_scale_0p75,original_layer6_same_stage,25,0.2,0p20,1.05,1p05,0.5,0p50,True,0.55,0.85,3.0,0.75,decay_0p55_rec_0p85_c3_scale_0p75,last_5y,5Y,2016-12-30,2011-10-28,1260.0,0.08285395418851671,0.17668406393737096,-0.25552321446226434,0.5392349239164318,277.0,466.0,0.22756006221997588,227.56006221997586,0.7801587301587302,0.6880952380952381,0.6660714285714285,0.6664682539682539,0.9783730158730158,0.9783730158730158,0.0865079365079365,22.0,1.0,
lb_25_r2_0p20_buf_1p05_entry_0p50_decay_0p55_rec_0p85_c3_scale_0p75,original_layer6_same_stage,25,0.2,0p20,1.05,1p05,0.5,0p50,True,0.55,0.85,3.0,0.75,decay_0p55_rec_0p85_c3_scale_0p75,last_3y,3Y,2016-12-30,2013-11-29,756.0,0.034936560146841655,0.18882726153405663,-0.2555232144622642,0.2767649269438976,153.0,264.0,0.13526910891972066,135.26910891972068,0.7976190476190477,0.7162698412698413,0.6947751322751323,0.6947751322751323,0.978505291005291,0.978505291005291,0.08597883597883597,12.0,0.0,
lb_25_r2_0p20_buf_1p05_entry_0p50_decay_0p55_rec_0p85_c3_scale_0p75,original_layer6_same_stage,25,0.2,0p20,1.05,1p05,0.5,0p50,True,0.55,0.85,3.0,0.75,decay_0p55_rec_0p85_c3_scale_0p75,last_1y,1Y,2016-12-30,2015-12-22,252.0,-0.15015025174045038,0.1615030434474533,-0.2436654663394915,-0.9257744132192726,42.0,84.0,0.05005533325951972,50.05533325951972,0.8333333333333334,0.7440476190476191,0.7311507936507936,0.7351190476190477,0.9910714285714286,0.9910714285714286,0.03571428571428571,3.0,0.0,
lb_25_r2_0p20_buf_1p05_entry_0p50_decay_0p55_rec_0p95_c1_scale_0p00,original_layer6_same_stage,25,0.2,0p20,1.05,1p05,0.5,0p50,True,0.55,0.95,1.0,0.0,decay_0p55_rec_0p95_c1_scale_0p00,full,Full,2016-12-30,2007-01-04,2432.0,0.02435735038799769,0.15247676683985278,-0.23562752483887062,0.23435107458743715,927.0,712.0,0.409845153049753,409.845153049753,0.6188322368421053,0.6638569078947368,0.5275493421052632,0.5275493421052632,0.8634868421052632,0.8630756578947368,0.13692434210526316,78.0,2.0,
lb_25_r2_0p20_buf_1p05_entry_0p50_decay_0p55_rec_0p95_c1_scale_0p00,original_layer6_same_stage,25,0.2,0p20,1.05,1p05,0.5,0p50,True,0.55,0.95,1.0,0.0,decay_0p55_rec_0p95_c1_scale_0p00,last_10y,10Y,2016-12-30,,,,,,,,,,,,,,,,,,,,insufficient rows: 2432 < 2520 trading days
lb_25_r2_0p20_buf_1p05_entry_0p50_decay_0p55_rec_0p95_c1_scale_0p00,original_layer6_same_stage,25,0.2,0p20,1.05,1p05,0.5,0p50,True,0.55,0.95,1.0,0.0,decay_0p55_rec_0p95_c1_scale_0p00,last_5y,5Y,2016-12-30,2011-10-28,1260.0,0.02310546916224121,0.1549979312740189,-0.23562752483887028,0.22516484415628116,458.0,378.0,0.2268965011942633,226.89650119426332,0.6365079365079365,0.6880952380952381,0.5452380952380952,0.5448412698412698,0.8571428571428571,0.8563492063492063,0.14365079365079364,39.0,1.0,
lb_25_r2_0p20_buf_1p05_entry_0p50_decay_0p55_rec_0p95_c1_scale_0p00,original_layer6_same_stage,25,0.2,0p20,1.05,1p05,0.5,0p50,True,0.55,0.95,1.0,0.0,decay_0p55_rec_0p95_c1_scale_0p00,last_3y,3Y,2016-12-30,2013-11-29,756.0,0.003322122972232,0.17091707018077582,-0.23562752483887128,0.10522415409326397,256.0,212.0,0.13518564992111332,135.1856499211133,0.6613756613756614,0.7162698412698413,0.5813492063492064,0.580026455026455,0.8650793650793651,0.8637566137566137,0.13624338624338625,22.0,0.0,
lb_25_r2_0p20_buf_1p05_entry_0p50_decay_0p55_rec_0p95_c1_scale_0p00,original_layer6_same_stage,25,0.2,0p20,1.05,1p05,0.5,0p50,True,0.55,0.95,1.0,0.0,decay_0p55_rec_0p95_c1_scale_0p00,last_1y,1Y,2016-12-30,2015-12-22,252.0,-0.13102212581756623,0.1451076428205272,-0.21963574143803477,-0.8944932372879113,63.0,80.0,0.051062352595949594,51.06235259594959,0.75,0.7440476190476191,0.6607142857142857,0.6607142857142857,0.9206349206349206,0.9166666666666666,0.08333333333333333,7.0,0.0,
lb_25_r2_0p20_buf_1p05_entry_0p50_decay_0p55_rec_0p95_c1_scale_0p50,original_layer6_same_stage,25,0.2,0p20,1.05,1p05,0.5,0p50,True,0.55,0.95,1.0,0.5,decay_0p55_rec_0p95_c1_scale_0p50,full,Full,2016-12-30,2007-01-04,2432.0,0.05338611844891061,0.1602211966324501,-0.25833515937768736,0.40502045195632086,594.0,991.0,0.4085731725197763,408.57317251977634,0.7557565789473685,0.6638569078947368,0.5954975328947368,0.595703125,0.9317434210526315,0.9315378289473685,0.13692434210526316,78.0,2.0,
lb_25_r2_0p20_buf_1p05_entry_0p50_decay_0p55_rec_0p95_c1_scale_0p50,original_layer6_same_stage,25,0.2,0p20,1.05,1p05,0.5,0p50,True,0.55,0.95,1.0,0.5,decay_0p55_rec_0p95_c1_scale_0p50,last_10y,10Y,2016-12-30,,,,,,,,,,,,,,,,,,,,insufficient rows: 2432 < 2520 trading days
lb_25_r2_0p20_buf_1p05_entry_0p50_decay_0p55_rec_0p95_c1_scale_0p50,original_layer6_same_stage,25,0.2,0p20,1.05,1p05,0.5,0p50,True,0.55,0.95,1.0,0.5,decay_0p55_rec_0p95_c1_scale_0p50,last_5y,5Y,2016-12-30,2011-10-28,1260.0,0.053965919639143545,0.16257650188733705,-0.25833515937768703,0.404907969829504,277.0,532.0,0.2257643613243427,225.76436132434267,0.7801587301587302,0.6880952380952381,0.616468253968254,0.616468253968254,0.9285714285714286,0.9281746031746032,0.14365079365079364,39.0,1.0,
lb_25_r2_0p20_buf_1p05_entry_0p50_decay_0p55_rec_0p95_c1_scale_0p50,original_layer6_same_stage,25,0.2,0p20,1.05,1p05,0.5,0p50,True,0.55,0.95,1.0,0.5,decay_0p55_rec_0p95_c1_scale_0p50,last_3y,3Y,2016-12-30,2013-11-29,756.0,0.019048233605030385,0.1771238570041453,-0.25833515937768736,0.1954757558601847,153.0,300.0,0.134846783168416,134.84678316841598,0.7976190476190477,0.7162698412698413,0.6488095238095238,0.6481481481481481,0.9325396825396826,0.9318783068783069,0.13624338624338625,22.0,0.0,
lb_25_r2_0p20_buf_1p05_entry_0p50_decay_0p55_rec_0p95_c1_scale_0p50,original_layer6_same_stage,25,0.2,0p20,1.05,1p05,0.5,0p50,True,0.55,0.95,1.0,0.5,decay_0p55_rec_0p95_c1_scale_0p50,last_1y,1Y,2016-12-30,2015-12-22,252.0,-0.15511067869766038,0.15116467769922187,-0.24365647311551752,-1.0385333940323855,42.0,96.0,0.050583749806422953,50.583749806422944,0.8333333333333334,0.7440476190476191,0.7003968253968254,0.7023809523809523,0.9603174603174603,0.9583333333333334,0.08333333333333333,7.0,0.0,
lb_25_r2_0p20_buf_1p05_entry_0p50_decay_0p55_rec_0p95_c1_scale_0p75,original_layer6_same_stage,25,0.2,0p20,1.05,1p05,0.5,0p50,True,0.55,0.95,1.0,0.75,decay_0p55_rec_0p95_c1_scale_0p75,full,Full,2016-12-30,2007-01-04,2432.0,0.06700947803267754,0.16952535391200685,-0.26992678568790474,0.46765785037557533,594.0,991.0,0.40990164491012016,409.9016449101201,0.7557565789473685,0.6638569078947368,0.6294716282894737,0.6297800164473685,0.9658717105263158,0.9657689144736842,0.13692434210526316,78.0,2.0,
lb_25_r2_0p20_buf_1p05_entry_0p50_decay_0p55_rec_0p95_c1_scale_0p75,original_layer6_same_stage,25,0.2,0p20,1.05,1p05,0.5,0p50,True,0.55,0.95,1.0,0.75,decay_0p55_rec_0p95_c1_scale_0p75,last_10y,10Y,2016-12-30,,,,,,,,,,,,,,,,,,,,insufficient rows: 2432 < 2520 trading days
lb_25_r2_0p20_buf_1p05_entry_0p50_decay_0p55_rec_0p95_c1_scale_0p75,original_layer6_same_stage,25,0.2,0p20,1.05,1p05,0.5,0p50,True,0.55,0.95,1.0,0.75,decay_0p55_rec_0p95_c1_scale_0p75,last_5y,5Y,2016-12-30,2011-10-28,1260.0,0.06850068310548885,0.17169840307929413,-0.26992678568790496,0.4721024908282314,277.0,532.0,0.22642470561523032,226.42470561523032,0.7801587301587302,0.6880952380952381,0.6520833333333333,0.652281746031746,0.9642857142857143,0.9640873015873016,0.14365079365079364,39.0,1.0,
lb_25_r2_0p20_buf_1p05_entry_0p50_decay_0p55_rec_0p95_c1_scale_0p75,original_layer6_same_stage,25,0.2,0p20,1.05,1p05,0.5,0p50,True,0.55,0.95,1.0,0.75,decay_0p55_rec_0p95_c1_scale_0p75,last_3y,3Y,2016-12-30,2013-11-29,756.0,0.026027772065440935,0.18468189749524802,-0.26992678568790474,0.23191538093102385,153.0,300.0,0.13505923622376448,135.05923622376451,0.7976190476190477,0.7162698412698413,0.6825396825396826,0.6822089947089947,0.9662698412698413,0.9659391534391535,0.13624338624338625,22.0,0.0,
lb_25_r2_0p20_buf_1p05_entry_0p50_decay_0p55_rec_0p95_c1_scale_0p75,original_layer6_same_stage,25,0.2,0p20,1.05,1p05,0.5,0p50,True,0.55,0.95,1.0,0.75,decay_0p55_rec_0p95_c1_scale_0p75,last_1y,1Y,2016-12-30,2015-12-22,252.0,-0.16745700083571236,0.1584345931298218,-0.2565085535693876,-1.0765200418157848,42.0,96.0,0.05032814557025886,50.32814557025886,0.8333333333333334,0.7440476190476191,0.7202380952380952,0.7232142857142857,0.9801587301587301,0.9791666666666666,0.08333333333333333,7.0,0.0,
lb_25_r2_0p20_buf_1p05_entry_0p50_decay_0p55_rec_0p95_c3_scale_0p00,original_layer6_same_stage,25,0.2,0p20,1.05,1p05,0.5,0p50,True,0.55,0.95,3.0,0.0,decay_0p55_rec_0p95_c3_scale_0p00,full,Full,2016-12-30,2007-01-04,2432.0,0.06354907875704918,0.16531597140424675,-0.19986270892682279,0.455640741507639,780.0,699.0,0.41389579436043966,413.89579436043965,0.6792763157894737,0.6638569078947368,0.5869654605263158,0.5873766447368421,0.9235197368421053,0.9235197368421053,0.07648026315789473,37.0,2.0,
lb_25_r2_0p20_buf_1p05_entry_0p50_decay_0p55_rec_0p95_c3_scale_0p00,original_layer6_same_stage,25,0.2,0p20,1.05,1p05,0.5,0p50,True,0.55,0.95,3.0,0.0,decay_0p55_rec_0p95_c3_scale_0p00,last_10y,10Y,2016-12-30,,,,,,,,,,,,,,,,,,,,insufficient rows: 2432 < 2520 trading days
lb_25_r2_0p20_buf_1p05_entry_0p50_decay_0p55_rec_0p95_c3_scale_0p00,original_layer6_same_stage,25,0.2,0p20,1.05,1p05,0.5,0p50,True,0.55,0.95,3.0,0.0,decay_0p55_rec_0p95_c3_scale_0p00,last_5y,5Y,2016-12-30,2011-10-28,1260.0,0.07703172076734388,0.16607863424273578,-0.18963531304081227,0.5301979060635533,389.0,372.0,0.22891433101161154,228.91433101161152,0.6912698412698413,0.6880952380952381,0.5988095238095238,0.5992063492063492,0.9111111111111111,0.9111111111111111,0.08888888888888889,22.0,1.0,
lb_25_r2_0p20_buf_1p05_entry_0p50_decay_0p55_rec_0p95_c3_scale_0p00,original_layer6_same_stage,25,0.2,0p20,1.05,1p05,0.5,0p50,True,0.55,0.95,3.0,0.0,decay_0p55_rec_0p95_c3_scale_0p00,last_3y,3Y,2016-12-30,2013-11-29,756.0,0.04032427115122905,0.18079444465966113,-0.18963531304081083,0.309507095244644,218.0,208.0,0.13520010914133646,135.20010914133644,0.7116402116402116,0.7162698412698413,0.6302910052910053,0.6302910052910053,0.9140211640211641,0.9140211640211641,0.08597883597883597,12.0,0.0,
lb_25_r2_0p20_buf_1p05_entry_0p50_decay_0p55_rec_0p95_c3_scale_0p00,original_layer6_same_stage,25,0.2,0p20,1.05,1p05,0.5,0p50,True,0.55,0.95,3.0,0.0,decay_0p55_rec_0p95_c3_scale_0p00,last_1y,1Y,2016-12-30,2015-12-22,252.0,-0.05576823972600853,0.15248551892293472,-0.1761100550615169,-0.2996479071877162,51.0,78.0,0.05006235259594959,50.06235259594959,0.7976190476190477,0.7440476190476191,0.7043650793650794,0.7083333333333334,0.9642857142857143,0.9642857142857143,0.03571428571428571,3.0,0.0,
lb_25_r2_0p20_buf_1p05_entry_0p50_decay_0p55_rec_0p95_c3_scale_0p50,original_layer6_same_stage,25,0.2,0p20,1.05,1p05,0.5,0p50,True,0.55,0.95,3.0,0.5,decay_0p55_rec_0p95_c3_scale_0p50,full,Full,2016-12-30,2007-01-04,2432.0,0.07259949163675627,0.16961312620733301,-0.23279961964726092,0.4983132991790122,594.0,855.0,0.4122637820931942,412.2637820931942,0.7557565789473685,0.6638569078947368,0.6252055921052632,0.6256167763157895,0.9617598684210527,0.9617598684210527,0.07648026315789473,37.0,2.0,
lb_25_r2_0p20_buf_1p05_entry_0p50_decay_0p55_rec_0p95_c3_scale_0p50,original_layer6_same_stage,25,0.2,0p20,1.05,1p05,0.5,0p50,True,0.55,0.95,3.0,0.5,decay_0p55_rec_0p95_c3_scale_0p50,last_10y,10Y,2016-12-30,,,,,,,,,,,,,,,,,,,,insufficient rows: 2432 < 2520 trading days
lb_25_r2_0p20_buf_1p05_entry_0p50_decay_0p55_rec_0p95_c3_scale_0p50,original_layer6_same_stage,25,0.2,0p20,1.05,1p05,0.5,0p50,True,0.55,0.95,3.0,0.5,decay_0p55_rec_0p95_c3_scale_0p50,last_5y,5Y,2016-12-30,2011-10-28,1260.0,0.0805901703398213,0.1707285183044838,-0.2327996196472606,0.5396861083432745,277.0,469.0,0.22813185882815085,228.13185882815083,0.7801587301587302,0.6880952380952381,0.6432539682539683,0.6436507936507937,0.9555555555555556,0.9555555555555556,0.08888888888888889,22.0,1.0,
lb_25_r2_0p20_buf_1p05_entry_0p50_decay_0p55_rec_0p95_c3_scale_0p50,original_layer6_same_stage,25,0.2,0p20,1.05,1p05,0.5,0p50,True,0.55,0.95,3.0,0.5,decay_0p55_rec_0p95_c3_scale_0p50,last_3y,3Y,2016-12-30,2013-11-29,756.0,0.037048409827458384,0.18443885226690032,-0.2327996196472607,0.2899161141438328,153.0,264.0,0.135292681402425,135.292681402425,0.7976190476190477,0.7162698412698413,0.6732804232804233,0.6732804232804233,0.957010582010582,0.957010582010582,0.08597883597883597,12.0,0.0,
