date,position_baseline,position_before_baseline,trade_target_baseline,holding_fraction_baseline,nav_baseline,return_baseline,best_candidate_baseline,best_candidate_score_baseline,final_exposure_after_overheat_baseline,position_no_cap,position_before_no_cap,trade_target_no_cap,holding_fraction_no_cap,nav_no_cap,return_no_cap,best_candidate_no_cap,best_candidate_score_no_cap,final_exposure_after_overheat_no_cap,position_diff,position_before_diff,trade_target_diff,best_candidate_diff,return_diff,nav_ratio_no_cap_vs_baseline
2022-04-20,518880.SH,518880.SH,,1.0,5.894173793885054,-0.014439951780221838,518880.SH,0.3874453546610719,1.1367130041390705,518880.SH,518880.SH,,1.0,7.2727017687810696,-0.012806788302453409,518880.SH,0.3874453546610719,1.008150375169134,False,False,False,False,0.001633163477768429,1.2338797638315615
2022-04-21,518880.SH,518880.SH,,1.0,5.981616931661762,0.01483552077602912,518880.SH,0.401335055470313,1.13040850462058,518880.SH,518880.SH,,1.0,7.368504345832283,0.013172900539172083,518880.SH,0.401335055470313,1.0037233626514221,False,False,False,False,-0.0016626202368570375,1.2318582801298223
2022-04-22,518880.SH,518880.SH,,1.0,6.0055922583024675,0.004008168178373239,518880.SH,0.42663887828430247,1.1271541513039571,518880.SH,518880.SH,,1.0,7.394745220693692,0.003561221332013087,518880.SH,0.42663887828430247,1.001466313152516,False,False,False,False,-0.00044694684636015225,1.2313099029443402
2022-04-25,518880.SH,518880.SH,,1.0,5.95931216007757,-0.007706167224542648,518880.SH,0.403121587476007,1.127669137191428,518880.SH,518880.SH,,1.0,7.3441188955599594,-0.006846256851697596,518880.SH,0.403121587476007,1.0018355859650785,False,False,False,False,0.0008599103728450519,1.2323769418825619
2022-04-26,518880.SH,518880.SH,,1.0,5.901082888810733,-0.00977113963871945,518880.SH,0.324571672677626,1.1277044688922249,518880.SH,518880.SH,,1.0,7.280367656886252,-0.008680583686117793,518880.SH,0.324571672677626,1.0018414818919552,False,False,False,False,0.0010905559526016573,1.2337341796521504
2022-04-27,518880.SH,518880.SH,,1.0,5.904545162296158,0.000586718327917346,518880.SH,0.256664764947919,1.1411671477990613,518880.SH,518880.SH,,1.0,7.284152728235785,0.0005199011269647613,518880.SH,0.256664764947919,1.011207691946204,False,False,False,False,-6.68172009525847e-05,1.2336517933251148
2022-04-28,CASH,518880.SH,CASH,0.0,5.894339551185895,-0.0017284330680424898,CASH,,0.0,CASH,518880.SH,CASH,0.0,7.272998424119818,-0.0015313111259638301,CASH,,0.0,False,False,False,False,0.00019712194207865963,1.233895394210289
2022-04-29,518880.SH,CASH,518880.SH,0.5,5.890960583336523,-0.0005732563962475012,518880.SH,0.2043672791007647,0.5732563962475988,518880.SH,CASH,518880.SH,0.5,7.269307646109106,-0.0005074630565671256,518880.SH,0.2043672791007647,0.5074630565672306,False,False,False,False,6.57933396803756e-05,1.2339766228739413
2022-05-05,159985.SZ,518880.SH,159985.SZ,0.5,5.87304857442127,-0.003040592219530236,159985.SZ,0.5658813584330484,0.5742903804029045,159985.SZ,518880.SH,159985.SZ,0.5,7.249749276611,-0.0026905408947128784,159985.SZ,0.5658813584330484,0.5081746062459005,False,False,False,False,0.00035005132481735757,1.2344098954307372
2022-05-06,159985.SZ,159985.SZ,159985.SZ,1.0,5.801772448221847,-0.012136137696842964,159985.SZ,0.518034896373412,1.154308204154629,159985.SZ,159985.SZ,159985.SZ,1.0,7.171977989721289,-0.010727445036011862,159985.SZ,0.518034896373412,1.0203227850576841,False,False,False,False,0.0014086926608311012,1.2361701624336179
2022-05-09,CASH,159985.SZ,CASH,0.0,5.675818911661031,-0.021709492691223797,CASH,,0.0,CASH,159985.SZ,CASH,0.0,7.034247951740203,-0.01920391252991538,CASH,,0.0,False,False,False,False,0.0025055801613084183,1.2393362193582789
2022-05-20,159985.SZ,CASH,159985.SZ,0.5,5.672410984316417,-0.0006004291887488078,159985.SZ,0.6041830284030372,0.6004291887488955,159985.SZ,CASH,159985.SZ,0.5,7.030547995894919,-0.0005259916725524061,159985.SZ,0.6041830284030372,0.5259916725524996,False,False,False,False,7.443751619640171e-05,1.2394285278929187
2022-05-23,159915.SZ,159985.SZ,159915.SZ,0.5,5.68007225697938,0.0013506201655955064,159915.SZ,1.0071934851496542,0.6006811112051006,159915.SZ,159985.SZ,159915.SZ,0.5,7.038865608715755,0.001183067497112944,159915.SZ,1.0071934851496542,0.5261629560247859,False,False,False,False,-0.00016755266848256234,1.239221138440054
2022-05-24,159915.SZ,159915.SZ,159915.SZ,1.0,5.550406046936889,-0.022828267700849114,159915.SZ,0.9827798148103282,1.2059377788485628,159915.SZ,159915.SZ,159915.SZ,1.0,6.898237235683091,-0.019978840462379743,159915.SZ,0.9827798148103282,1.0554124739949522,False,False,False,False,0.002849427238469371,1.2428347002630613
2022-05-25,159915.SZ,159915.SZ,,1.0,5.5709991118159925,0.0037101906968532994,159915.SZ,0.9504582829883552,1.1904411864475062,159915.SZ,159915.SZ,,1.0,6.920703158859202,0.003256762910370803,159915.SZ,0.9504582829883552,1.0449556423846644,False,False,False,False,-0.0004534277864824965,1.2422732475725065
2022-05-26,159915.SZ,159915.SZ,,1.0,5.55904418740286,-0.002145921076845192,159915.SZ,0.8630552676895511,1.2086900465330268,159915.SZ,159915.SZ,,1.0,6.907712437540089,-0.0018770811319199776,159915.SZ,0.8630552676895511,1.057265947553874,False,False,False,False,0.00026883994492521435,1.2426079384642048
2022-05-27,159985.SZ,159915.SZ,159985.SZ,0.5,5.554932302545984,-0.0007396747926908809,159985.SZ,0.9301936312509382,0.6042603010394734,159985.SZ,159915.SZ,159985.SZ,0.5,6.903242947873787,-0.0006470289124966833,159985.SZ,0.9301936312509382,0.5285753811131957,False,False,False,False,9.264588019419762e-05,1.2427231461866481
2022-05-30,159985.SZ,159985.SZ,159985.SZ,1.0,5.5314134496521215,-0.004233868499726512,159985.SZ,1.0336242254992376,1.2085354118783629,159985.SZ,159985.SZ,159985.SZ,1.0,6.87767639162446,-0.003703557363166743,159985.SZ,1.0336242254992376,1.0571608975571618,False,False,False,False,0.000530311136559769,1.243384978220532
2022-05-31,513030.SH,159985.SZ,513030.SH,0.5,5.553666464876154,0.0040230251140298545,513030.SH,1.1546945623709202,0.6041477699841318,513030.SH,159985.SZ,513030.SH,0.5,6.901880884428502,0.0035192834652002514,513030.SH,1.1546945623709202,0.5284996233376567,False,False,False,False,-0.0005037416488296032,1.2427611431257266
2022-06-01,513030.SH,513030.SH,,0.5,5.556873622432886,0.0005774847259940596,513030.SH,1.325474691959832,0.6040490233898204,513030.SH,513030.SH,,0.5,6.905367681141647,0.0005051951448498126,513030.SH,1.325474691959832,0.528434121512971,False,False,False,False,-7.2289581144247e-05,1.2426713562937517
2022-06-02,513030.SH,513030.SH,513030.SH,1.0,5.521473316991066,-0.006370543555086594,513030.SH,1.328839583896971,1.2081070643317497,513030.SH,513030.SH,513030.SH,1.0,6.866883610000816,-0.005573066188195974,513030.SH,1.328839583896971,1.0568738089189036,False,False,False,False,0.0007974773668906199,1.243668712274595
2022-06-06,513030.SH,513030.SH,,1.0,5.6453631829767135,0.022437827527737042,513030.SH,1.4864425763703317,1.2246330076980665,513030.SH,513030.SH,,1.0,7.00124274743157,0.019566246504466145,513030.SH,1.4864425763703317,1.0679051381648013,False,False,False,False,-0.002871581023270897,1.2401757903802253
2022-06-07,159915.SZ,513030.SH,159915.SZ,0.5,5.57049805291823,-0.013261348762154901,159915.SZ,1.9332483467797283,0.6052374575518888,159915.SZ,513030.SH,159915.SZ,0.5,6.920053298387502,-0.01159643394365284,159915.SZ,1.9332483467797283,0.5292520634669124,False,False,False,False,0.0016649148185020612,1.2422683272929744
2022-06-08,159915.SZ,159915.SZ,,0.5,5.593884957829125,0.00419835079174713,159915.SZ,2.4710117263194444,0.6502195788718346,159915.SZ,159915.SZ,,0.5,6.945007920302039,0.0036061314614950213,159915.SZ,2.4710117263194444,0.5584996100990464,False,False,False,False,-0.0005922193302521084,1.2415357077699463
2022-06-09,159915.SZ,159915.SZ,159915.SZ,1.0,5.486753960800047,-0.019151448025247486,159915.SZ,2.4884938432429293,1.3004270812762893,159915.SZ,159915.SZ,159915.SZ,1.0,6.830762638565902,-0.01644998580954371,159915.SZ,2.4884938432429293,1.1169916240871258,False,False,False,False,0.002701462215703776,1.2449551569777115
2022-06-10,159915.SZ,159915.SZ,,1.0,5.653600259441572,0.030408926631949162,159915.SZ,2.7687624564002142,1.2926461268283027,159915.SZ,159915.SZ,,1.0,7.0094525151849,0.02615957925548895,159915.SZ,2.7687624564002142,1.1120115883517583,False,False,False,False,-0.004249347376460211,1.239821033239667
2022-06-13,159915.SZ,159915.SZ,,1.0,5.621848852179029,-0.00561613941656347,159915.SZ,2.856700708498171,1.2661841593706729,159915.SZ,159915.SZ,,1.0,6.975398895145903,-0.004858242489727216,159915.SZ,2.856700708498171,1.0953128522293634,False,False,False,False,0.0007578969268362545,1.2407659968378977
2022-06-14,159915.SZ,159915.SZ,,1.0,5.639133836267201,0.003074608468257356,159915.SZ,2.9057298190582728,1.2652013846878323,159915.SZ,159915.SZ,,1.0,6.994007905022343,0.002667805835360859,159915.SZ,2.9057298190582728,1.0978021012509158,False,False,False,False,-0.0004068026328964969,1.2402627971057332
2022-06-15,159915.SZ,159915.SZ,,1.0,5.702536984223354,0.01124341960965447,159915.SZ,3.0500928667400435,1.2648847060861539,159915.SZ,159915.SZ,,1.0,7.0623127804002905,0.009766199338850923,159915.SZ,3.0500928667400435,1.0986974256207573,False,False,False,False,-0.0014772202708035476,1.238451026260574
2022-06-16,159915.SZ,159915.SZ,,1.0,5.731332813545955,0.005049652356883927,159915.SZ,3.17894460038167,1.2608981935138674,159915.SZ,159915.SZ,,1.0,7.093427184694008,0.0044056961594887145,159915.SZ,3.17894460038167,1.1001023310242892,False,False,False,False,-0.0006439561973952124,1.237657524952792
2022-06-17,159915.SZ,159915.SZ,,1.0,5.9536356650939215,0.03878728714245239,159915.SZ,3.7604443164879022,1.262853621638027,159915.SZ,159915.SZ,,1.0,7.333080596194187,0.033785278294996335,159915.SZ,3.7604443164879022,1.0999960089033245,False,False,False,False,-0.005002008847456052,1.2316979084205524
2022-06-20,159915.SZ,159915.SZ,,1.0,6.07189726985888,0.01986376248354005,159915.SZ,4.535945026810628,1.2220943394635089,159915.SZ,159915.SZ,,1.0,7.462281680051214,0.017618936838643462,159915.SZ,4.535945026810628,1.0839841140727335,False,False,False,False,-0.0022448256448965864,1.2289868139064628
2022-06-21,159915.SZ,159915.SZ,,1.0,6.041014925520404,-0.0050861111388983415,159915.SZ,4.979055144787858,1.2141934409770312,159915.SZ,159915.SZ,,1.0,7.428639821716091,-0.004508253611634316,159915.SZ,4.979055144787858,1.0762430894683854,False,False,False,False,0.0005778575272640252,1.229700623703748
2022-06-22,159915.SZ,159915.SZ,,1.0,5.9877560886892125,-0.008816206794358017,159915.SZ,4.999500277225452,1.2133884614340127,159915.SZ,159915.SZ,,1.0,7.370523358037773,-0.007823298083240782,159915.SZ,4.999500277225452,1.0767328677723513,False,False,False,False,0.0009929087111172352,1.2309324643267598
2022-06-23,CASH,159915.SZ,CASH,0.0,6.2160916785629565,0.03813374935312863,CASH,,0.0,159915.SZ,159915.SZ,,1.0,7.629949960253712,0.03519785361415706,159915.SZ,5.654729044295042,1.0877812855041833,True,False,True,True,-0.0029358957389715723,1.2274513238867824
2022-06-24,CASH,CASH,,0.0,6.2160916785629565,0.0,CASH,,0.0,159915.SZ,159915.SZ,,1.0,7.8046210594451795,0.022892823688408503,159915.SZ,6.67659288272753,1.057806335947154,True,True,False,True,0.022892823688408503,1.255551150630626
2022-06-27,CASH,CASH,,0.0,6.2160916785629565,0.0,CASH,,0.0,159915.SZ,159915.SZ,,1.0,7.8140251696804,0.0012049412986989694,159915.SZ,7.348017490442077,1.0997097586125084,True,True,False,True,0.0012049412986989694,1.2570640160646498
2022-06-28,CASH,CASH,,0.0,6.2160916785629565,0.0,CASH,,0.0,159915.SZ,159915.SZ,,1.0,7.857244668965976,0.005531016134075584,159915.SZ,7.691513213036108,1.1661934787308454,True,True,False,True,0.005531016134075584,1.2640168574190693
2022-06-29,CASH,CASH,,0.0,6.2160916785629565,0.0,CASH,,0.0,159915.SZ,159915.SZ,,1.0,7.619776108892479,-0.030222879657984203,159915.SZ,6.6305515623192415,1.172307191240682,True,True,False,True,-0.030222879657984203,1.2258146280516293
2022-06-30,CASH,CASH,,0.0,6.2160916785629565,0.0,CASH,,0.0,159915.SZ,159915.SZ,,1.0,7.7733900843287875,0.020159906700806696,159915.SZ,6.0888082408550845,1.1508304186864728,True,True,False,True,0.020159906700806696,1.2505269365856344
2022-07-01,CASH,CASH,,0.0,6.2160916785629565,0.0,CASH,,0.0,159915.SZ,159915.SZ,,1.0,7.6727580497461485,-0.012945707534414597,159915.SZ,5.122059631211872,1.140057469966178,True,True,False,True,-0.012945707534414597,1.2343379806006893
2022-07-04,159915.SZ,CASH,159915.SZ,0.5,6.212325811126561,-0.0006058255944618729,159915.SZ,4.691477919601816,0.6058255944619243,159915.SZ,159915.SZ,,1.0,7.837289906668519,0.021443639413054827,159915.SZ,4.691477919601816,1.1348310348202886,False,True,True,False,0.0220494650075167,1.2615709711540841
2022-07-05,159915.SZ,159915.SZ,159915.SZ,1.0,6.193513659022902,-0.003028197920650788,159915.SZ,4.136840347733281,1.2117638738099388,159915.SZ,159915.SZ,,1.0,7.802083240255198,-0.004492199067864688,159915.SZ,4.136840347733281,1.12304976696617,False,False,True,False,-0.0014640011472139003,1.2597184199132074
2022-07-06,159915.SZ,159915.SZ,,1.0,6.15095827027132,-0.006870960668599824,159915.SZ,3.5113637625020777,1.344254376521108,159915.SZ,159915.SZ,,1.0,7.753262399229104,-0.006257410940478048,159915.SZ,3.5113637625020777,1.2242177547121145,False,False,False,False,0.0006135497281217761,1.2604966671131563
2022-07-07,159915.SZ,159915.SZ,,1.0,6.285784762286762,0.02191959140205557,159915.SZ,3.230334592812355,1.3575201493318467,159915.SZ,159915.SZ,,1.0,7.907711839379474,0.01992057435921768,159915.SZ,3.230334592812355,1.2337173892924502,False,False,False,False,-0.0019990170428378917,1.2580309600837585
2022-07-08,159915.SZ,159915.SZ,,1.0,6.16887981586586,-0.018598305675737503,159915.SZ,2.6961130171541856,1.3552291688451912,159915.SZ,159915.SZ,,1.0,7.774011987814502,-0.01690752701674869,159915.SZ,2.6961130171541856,1.2320247976151861,False,False,False,False,0.0016907786589888119,1.2601983212284946
2022-07-11,159915.SZ,159915.SZ,,1.0,6.040709254431201,-0.020776958744602947,159915.SZ,2.0260242433189823,1.383948154427099,159915.SZ,159915.SZ,,1.0,7.627683959302516,-0.018822717117152665,159915.SZ,2.0260242433189823,1.2537765962669263,False,False,False,False,0.0019542416274502816,1.262713307002349
2022-07-12,159915.SZ,159915.SZ,,1.0,5.828467799392552,-0.03513518795544712,159915.SZ,1.222837228979209,1.3899067000022356,159915.SZ,159915.SZ,,1.0,7.385238377676495,-0.03178495371853218,159915.SZ,1.222837228979209,1.2573753750419334,False,False,False,False,0.0033502342369149396,1.2670977402407868
2022-07-13,159915.SZ,159915.SZ,,1.0,5.958136308308136,0.022247443647041898,159915.SZ,0.791933535078825,1.3565766800591652,159915.SZ,159915.SZ,,1.0,7.534418384929496,0.020199755190561053,159915.SZ,0.791933535078825,1.2317153048756084,False,False,False,False,-0.002047688456480845,1.2645595862624632
2022-07-14,159915.SZ,159915.SZ,,1.0,6.1741848462917055,0.03626109353730422,159915.SZ,0.6341518727488584,1.3805116325273752,159915.SZ,159915.SZ,,1.0,7.781921254628419,0.03284963179028977,159915.SZ,0.6341518727488584,1.2506324103017503,False,False,False,False,-0.003411461747014455,1.2603965459994837
2022-07-15,CASH,159915.SZ,CASH,0.0,5.99745504529557,-0.028623989303184105,CASH,,0.0,CASH,159915.SZ,CASH,0.0,7.579489329326206,-0.026013103792564607,CASH,,0.0,False,False,False,False,0.0026108855106194984,1.2637842671737223
2022-07-25,513520.SH,CASH,513520.SH,0.5,5.993142157749218,-0.0007191196121987264,513520.SH,0.5547006502292651,0.7191196121988064,513520.SH,CASH,513520.SH,0.5,7.574595351600548,-0.0006456869998777703,513520.SH,0.5547006502292651,0.6456869998778344,False,False,False,False,7.34326123209561e-05,1.2638771369383401
2022-07-26,513520.SH,513520.SH,513520.SH,1.0,5.967639404024191,-0.004255322676110951,513520.SH,0.7195568157011103,1.4414273437902878,513520.SH,513520.SH,513520.SH,1.0,7.545662316678701,-0.0038197466107193767,513520.SH,0.7195568157011103,1.2938824221135714,False,False,False,False,0.0004355760653915741,1.2644300041973704
2022-07-27,513520.SH,513520.SH,,1.0,5.993392924059374,0.004315528853471973,513520.SH,0.879571371356842,1.4586487524735439,513520.SH,513520.SH,,1.0,7.574833122337564,0.003865903937204429,513520.SH,0.879571371356842,1.3066755307751634,False,False,False,False,-0.00044962491626754364,1.2638639278812822
2022-07-28,513520.SH,513520.SH,,1.0,6.071256383334945,0.012991549237995503,513520.SH,1.0864072551397381,1.4680450638935012,513520.SH,513520.SH,,1.0,7.662906891525034,0.011627156369656166,513520.SH,1.0864072551397381,1.3138686697711373,False,False,False,False,-0.001364392868339337,1.2621616363557018
2022-07-29,513520.SH,513520.SH,,1.0,6.270780841036734,0.03286378388655531,513520.SH,1.4806254645085053,1.4660105333741673,513520.SH,513520.SH,,1.0,7.888360590164565,0.029421432601363984,513520.SH,1.4806254645085053,1.312451732565196,False,False,False,False,-0.003442351285191325,1.2579550761114464
2022-08-01,513520.SH,513520.SH,,1.0,6.424275989082722,0.024477836482738713,513520.SH,2.042229333607319,1.4265139150218207,513520.SH,513520.SH,,1.0,8.06224197690168,0.02204277869268756,513520.SH,2.042229333607319,1.2846041582571759,False,False,False,False,-0.002435057790051154,1.2549650716442573
2022-08-02,513520.SH,513520.SH,,1.0,6.432818052637505,0.00132965388929418,513520.SH,2.552582702538127,1.4187406998766792,513520.SH,513520.SH,,1.0,8.07189578778896,0.0011974102135534626,513520.SH,2.552582702538127,1.2776366978614688,False,False,False,False,-0.0001322436757407175,1.2547993308281773
2022-08-03,513520.SH,513520.SH,,1.0,6.218168755579848,-0.03336784832110229,513520.SH,2.557204033807056,1.4254744802774741,513520.SH,513520.SH,,1.0,7.829899272798955,-0.029980133707386836,513520.SH,2.557204033807056,1.2807513119795595,False,False,False,False,0.0033877146137154535,1.2591969727056422
2022-08-04,513520.SH,513520.SH,,1.0,6.243120431720441,0.0040127048848912494,513520.SH,2.5048290894262255,1.3950837316472087,513520.SH,513520.SH,,1.0,7.858604956460308,0.0036661625726241986,513520.SH,2.5048290894262255,1.2746025210822995,False,False,False,False,-0.0003465423122670508,1.2587623516810298
2022-08-05,513520.SH,513520.SH,,1.0,6.409987783492362,0.026728196836327323,513520.SH,2.658968903714541,1.3978846945399173,513520.SH,513520.SH,,1.0,8.05042614952262,0.02440906422005873,513520.SH,2.658968903714541,1.2765940587090703,False,False,False,False,-0.0023191326162685932,1.255919109589394
2022-08-08,159941.SZ,513520.SH,159941.SZ,0.5,6.286404791075499,-0.0192797547500988,159941.SZ,3.9092230419204235,0.7048327639358428,159941.SZ,513520.SH,159941.SZ,0.5,7.908715921220936,-0.017602823213288765,159941.SZ,3.9092230419204235,0.6435271972758237,False,False,False,False,0.0016769315368100335,1.2580666031001617
2022-08-09,159941.SZ,159941.SZ,159941.SZ,1.0,6.249462104789168,-0.005876599982676423,159941.SZ,3.7878444807291816,1.4258827210714597,159941.SZ,159941.SZ,159941.SZ,1.0,7.866355645356383,-0.005356150895607481,159941.SZ,3.7878444807291816,1.2996023271979773,False,False,False,False,0.0005204490870689416,1.2587252332209737
2022-08-10,159941.SZ,159941.SZ,,1.0,6.119444667611603,-0.020804580457881028,159941.SZ,3.284275541636428,1.4251137613648632,159941.SZ,159941.SZ,,1.0,7.717212856759678,-0.01895957865631792,159941.SZ,3.284275541636428,1.2987311379577762,False,False,False,False,0.0018450018015631064,1.2610969256090485
