date,version,scenario,entry_case,position_before,fraction_before,position,holding_fraction,pending_entry_target,pending_entry_since,pending_entry_days,trade_target,trade_fraction,staged_initial,fill_on_down_day,best_candidate,best_candidate_score,current_score,buffer_blocked,gross_return,asset_component,turnover,cost,return,nav,trade_count,stop_count,stop_triggered,staged_initial_count,staged_fill_count,score_DBC,score_QQQ,score_GLD,score_ASHR,r2_DBC,r2_QQQ,r2_GLD,r2_ASHR,buffer_blocked_count,target_vol_input_return,target_vol_input_nav,base_gross_return,base_return,base_nav,base_turnover,base_cost,realized_vol,target_vol_scale_effective,target_vol_scale_next,weight,overheat_scale_effective,overheat_scale_next,overheat_scale,exposure_effective,final_exposure,final_exposure_after_overheat,effective_trade_count,target_vol,vol_window,max_lev,overheat_enter,overheat_exit,overheat_derisk_scale,overheat_recovery_mode,nav_before_overheat,return_before_overheat,overheat_on_effective,overheat_on,overheat_triggered,overheat_recovered,overheat_bias,overheat_bias_mom,overheat_same_side,overheat_tc
2010-03-09,1.1,v1_1_staged_50_plus_ma60_overheat,all_new_asset_50_wait_down_no_timeout,QQQ,0.5,QQQ,0.5,QQQ,2010-02-25,8,,,False,False,QQQ,1.5780076482176764,1.5780076482176764,False,0.002793893954632698,0.002793893954632698,0.0,0.0,0.002793893954632587,1.0141251191479328,2,0,False,2,0,0.5097429487436613,1.5780076482176764,0.6551241545018587,,0.41150096977807293,0.8885785074289303,0.5499943169906232,0.19179506984514139,0,0.002793893954632587,1.0141251191479328,0.002793893954632698,0.002793893954632587,1.0141251191479328,0.0,0.0,,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,2,0.25,80,1.5,0.2,0.18,0.0,same_side_or_exit,1.0141251191479328,0.002793893954632587,False,False,False,False,,,False,0.0
2010-03-10,1.1,v1_1_staged_50_plus_ma60_overheat,all_new_asset_50_wait_down_no_timeout,QQQ,0.5,QQQ,0.5,QQQ,2010-02-25,9,,,False,False,QQQ,1.7490572006287093,1.7490572006287093,False,0.004060566735054283,0.004060566735054283,0.0,0.0,0.004060566735054394,1.018243041871928,2,0,False,2,0,0.45214613949832216,1.7490572006287093,0.4918237934082712,0.3722581413120851,0.3922020051553994,0.9043375317211476,0.3947407641016717,0.20011625781020903,0,0.004060566735054394,1.018243041871928,0.004060566735054283,0.004060566735054394,1.018243041871928,0.0,0.0,,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,2,0.25,80,1.5,0.2,0.18,0.0,same_side_or_exit,1.018243041871928,0.004060566735054394,False,False,False,False,,,False,0.0
2010-03-11,1.1,v1_1_staged_50_plus_ma60_overheat,all_new_asset_50_wait_down_no_timeout,QQQ,0.5,QQQ,0.5,QQQ,2010-02-25,10,,,False,False,QQQ,1.8841299557452116,1.8841299557452116,False,0.0019081990411858873,0.0019081990411858873,0.0,0.0,0.0019081990411859984,1.0201860522681223,2,0,False,2,0,0.36161622232607993,1.8841299557452116,0.3468265626007607,0.5297908349001748,0.32688169160585145,0.9174005786692074,0.25570638551547764,0.2989501417549054,0,0.0019081990411859984,1.0201860522681223,0.0019081990411858873,0.0019081990411859984,1.0201860522681223,0.0,0.0,,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,2,0.25,80,1.5,0.2,0.18,0.0,same_side_or_exit,1.0201860522681223,0.0019081990411859984,False,False,False,False,,,False,0.0
2010-03-12,1.1,v1_1_staged_50_plus_ma60_overheat,all_new_asset_50_wait_down_no_timeout,QQQ,0.5,QQQ,0.5,QQQ,2010-02-25,11,,,False,False,QQQ,1.9270717023243145,1.9270717023243145,False,0.00010548941286347979,0.00010548941286347979,0.0,0.0,0.00010548941286359081,1.0202936710957877,2,0,False,2,0,,1.9270717023243145,,0.6022013039899698,0.19416766414727737,0.9252131628050664,0.0918278214724777,0.3585020378109741,0,0.00010548941286359081,1.0202936710957877,0.00010548941286347979,0.00010548941286359081,1.0202936710957877,0.0,0.0,,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,2,0.25,80,1.5,0.2,0.18,0.0,same_side_or_exit,1.0202936710957877,0.00010548941286359081,False,False,False,False,,,False,0.0
2010-03-15,1.1,v1_1_staged_50_plus_ma60_overheat,all_new_asset_50_wait_down_no_timeout,QQQ,0.5,QQQ,1.0,,,0,QQQ,1.0,False,True,QQQ,1.8813698934729017,1.8813698934729017,False,-0.0012668587378499296,-0.0012668587378499296,0.5,0.0005,-0.0017662253084809176,1.0184916025918154,3,0,False,2,1,,1.8813698934729017,,0.5871030258066701,0.024040647865114062,0.9270622335722769,0.018175353829549046,0.36947770824772164,0,-0.0017662253084810287,1.0184916025918154,-0.0012668587378499296,-0.0017662253084810287,1.0184916025918154,0.5,0.0005,,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,3,0.25,80,1.5,0.2,0.18,0.0,same_side_or_exit,1.0184916025918154,-0.0017662253084809176,False,False,False,False,,,False,0.0
2010-03-16,1.1,v1_1_staged_50_plus_ma60_overheat,all_new_asset_50_wait_down_no_timeout,QQQ,1.0,QQQ,1.0,,,0,,,False,False,QQQ,1.8669363323197334,1.8669363323197334,False,0.00635117457096368,0.00635117457096368,0.0,0.0,0.00635117457096368,1.0249602205589365,3,0,False,2,1,,1.8669363323197334,,0.5839966482806831,0.000841612130032865,0.9322814630693496,0.018557763289528517,0.39008011484969685,0,0.00635117457096368,1.0249602205589365,0.00635117457096368,0.00635117457096368,1.0249602205589365,0.0,0.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3,0.25,80,1.5,0.2,0.18,0.0,same_side_or_exit,1.0249602205589365,0.00635117457096368,False,False,False,False,,,False,0.0
2010-03-17,1.1,v1_1_staged_50_plus_ma60_overheat,all_new_asset_50_wait_down_no_timeout,QQQ,1.0,QQQ,1.0,,,0,,,False,False,QQQ,1.8460698911294564,1.8460698911294564,False,0.002733888092341985,0.002733888092341985,0.0,0.0,0.002733888092341985,1.0277623471010469,3,0,False,2,1,,1.8460698911294564,,0.68296179565258,0.000445211119361244,0.9367341750791821,0.00643486697501916,0.47471508504663074,0,0.002733888092341985,1.0277623471010469,0.002733888092341985,0.002733888092341985,1.0277623471010469,0.0,0.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3,0.25,80,1.5,0.2,0.18,0.0,same_side_or_exit,1.0277623471010469,0.002733888092341985,False,False,False,False,,,False,0.0
2010-03-18,1.1,v1_1_staged_50_plus_ma60_overheat,all_new_asset_50_wait_down_no_timeout,QQQ,1.0,QQQ,1.0,,,0,,,False,False,QQQ,1.823059672142822,1.823059672142822,False,0.0033564128783363234,0.0033564128783363234,0.0,0.0,0.0033564128783363234,1.031211941878726,3,0,False,2,1,,1.823059672142822,,0.6358523055792058,7.703643662648751e-06,0.9411155155953341,0.010453125799794072,0.4602836396801505,0,0.0033564128783363234,1.031211941878726,0.0033564128783363234,0.0033564128783363234,1.031211941878726,0.0,0.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3,0.25,80,1.5,0.2,0.18,0.0,same_side_or_exit,1.031211941878726,0.0033564128783363234,False,False,False,False,,,False,0.0
2010-03-19,1.1,v1_1_staged_50_plus_ma60_overheat,all_new_asset_50_wait_down_no_timeout,QQQ,1.0,QQQ,1.0,,,0,,,False,False,QQQ,1.694343316146281,1.694343316146281,False,-0.006048440080618889,-0.006048440080618889,0.0,0.0,-0.006048440080618889,1.024974718237854,3,0,False,2,1,,1.694343316146281,,0.639795676328615,0.0217182107672943,0.9257555024587719,0.003147432637195524,0.4920367363144179,0,-0.006048440080618889,1.024974718237854,-0.006048440080618889,-0.006048440080618889,1.024974718237854,0.0,0.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3,0.25,80,1.5,0.2,0.18,0.0,same_side_or_exit,1.024974718237854,-0.006048440080618889,False,False,False,False,,,False,0.0
2010-03-22,1.1,v1_1_staged_50_plus_ma60_overheat,all_new_asset_50_wait_down_no_timeout,QQQ,1.0,QQQ,1.0,,,0,,,False,False,QQQ,1.6480747334349712,1.6480747334349712,False,0.0090541890519924,0.0090541890519924,0.0,0.0,0.0090541890519924,1.034255033110292,3,0,False,2,1,,1.6480747334349712,,0.6463048398016429,0.0696496461422661,0.9273994550536585,0.05001485546185225,0.5266647131006208,0,0.0090541890519924,1.034255033110292,0.0090541890519924,0.0090541890519924,1.034255033110292,0.0,0.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3,0.25,80,1.5,0.2,0.18,0.0,same_side_or_exit,1.034255033110292,0.0090541890519924,False,False,False,False,,,False,0.0
2010-03-23,1.1,v1_1_staged_50_plus_ma60_overheat,all_new_asset_50_wait_down_no_timeout,QQQ,1.0,QQQ,1.0,,,0,,,False,False,QQQ,1.6465098354083891,1.6465098354083891,False,0.006886811182600372,0.006886811182600372,0.0,0.0,0.006886811182600372,1.0413777522379766,3,0,False,2,1,,1.6465098354083891,,0.5841315929824389,0.13879871901056984,0.9343588825029311,0.09239724488052303,0.5008492209698687,0,0.006886811182600372,1.0413777522379766,0.006886811182600372,0.006886811182600372,1.0413777522379766,0.0,0.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3,0.25,80,1.5,0.2,0.18,0.0,same_side_or_exit,1.0413777522379766,0.006886811182600372,False,False,False,False,,,False,0.0
2010-03-24,1.1,v1_1_staged_50_plus_ma60_overheat,all_new_asset_50_wait_down_no_timeout,QQQ,1.0,QQQ,1.0,,,0,,,False,False,QQQ,1.5434751716643857,1.5434751716643857,False,-0.0047667489529202856,-0.0047667489529202856,0.0,0.0,-0.0047667489529202856,1.0364137659279018,3,0,False,2,1,,1.5434751716643857,,0.4271167816890251,0.25944126032699033,0.9259095881366778,0.22016475741124997,0.33234331636229175,0,-0.0047667489529201745,1.0364137659279018,-0.0047667489529202856,-0.0047667489529201745,1.0364137659279018,0.0,0.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3,0.25,80,1.5,0.2,0.18,0.0,same_side_or_exit,1.0364137659279018,-0.0047667489529202856,False,False,False,False,,,False,0.0
2010-03-25,1.1,v1_1_staged_50_plus_ma60_overheat,all_new_asset_50_wait_down_no_timeout,QQQ,1.0,QQQ,1.0,,,0,,,False,False,QQQ,1.3960423130497799,1.3960423130497799,False,-0.001457801514632484,-0.001457801514632484,0.0,0.0,-0.001457801514632484,1.034902880370146,3,0,False,2,1,,1.3960423130497799,,,0.3739960328394779,0.9049728707249933,0.32842547637326214,0.11908386342141575,0,-0.001457801514632484,1.034902880370146,-0.001457801514632484,-0.001457801514632484,1.034902880370146,0.0,0.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3,0.25,80,1.5,0.2,0.18,0.0,same_side_or_exit,1.034902880370146,-0.001457801514632484,False,False,False,False,,,False,0.0
2010-03-26,1.1,v1_1_staged_50_plus_ma60_overheat,all_new_asset_50_wait_down_no_timeout,QQQ,1.0,QQQ,1.0,,,0,,,False,False,QQQ,1.2405309058125367,1.2405309058125367,False,0.0010429639623950049,0.0010429639623950049,0.0,0.0,0.0010429639623950049,1.035982246778951,3,0,False,2,1,,1.2405309058125367,,,0.47370805773083136,0.8813656819118969,0.3228279383994017,0.020553036254753465,0,0.0010429639623950049,1.035982246778951,0.0010429639623950049,0.0010429639623950049,1.035982246778951,0.0,0.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3,0.25,80,1.5,0.2,0.18,0.0,same_side_or_exit,1.035982246778951,0.0010429639623950049,False,False,False,False,,,False,0.0
2010-03-29,1.1,v1_1_staged_50_plus_ma60_overheat,all_new_asset_50_wait_down_no_timeout,QQQ,1.0,QQQ,1.0,,,0,,,False,False,QQQ,1.1184719908414538,1.1184719908414538,False,0.00479157468721958,0.00479157468721958,0.0,0.0,0.00479157468721958,1.040946233089026,3,0,False,2,1,,1.1184719908414538,,,0.4020880158572969,0.8728155805573983,0.30149625767849797,0.04506548714098235,0,0.00479157468721958,1.040946233089026,0.00479157468721958,0.00479157468721958,1.040946233089026,0.0,0.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3,0.25,80,1.5,0.2,0.18,0.0,same_side_or_exit,1.040946233089026,0.00479157468721958,False,False,False,False,,,False,0.0
2010-03-30,1.1,v1_1_staged_50_plus_ma60_overheat,all_new_asset_50_wait_down_no_timeout,QQQ,1.0,QQQ,1.0,,,0,,,False,False,QQQ,1.0135753858514889,1.0135753858514889,False,0.0033169068855629646,0.0033169068855629646,0.0,0.0,0.0033169068855629646,1.0443989548170598,3,0,False,2,1,,1.0135753858514889,,,0.3169803922926657,0.8743874591664814,0.3403549985632962,0.10773672053951755,0,0.0033169068855629646,1.0443989548170598,0.0033169068855629646,0.0033169068855629646,1.0443989548170598,0.0,0.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3,0.25,80,1.5,0.2,0.18,0.0,same_side_or_exit,1.0443989548170598,0.0033169068855629646,False,False,False,False,0.06183149862942039,,False,0.0
2010-03-31,1.1,v1_1_staged_50_plus_ma60_overheat,all_new_asset_50_wait_down_no_timeout,QQQ,1.0,QQQ,1.0,,,0,,,False,False,QQQ,0.8694321623992347,0.8694321623992347,False,-0.004752778404303992,-0.004752778404303992,0.0,0.0,-0.004752778404303992,1.0394351580191277,3,0,False,2,1,,0.8694321623992347,,,0.24561760366204533,0.8505503910516585,0.2735683396158247,0.1783874679816222,0,-0.004752778404303992,1.0394351580191277,-0.004752778404303992,-0.004752778404303992,1.0394351580191277,0.0,0.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3,0.25,80,1.5,0.2,0.18,0.0,same_side_or_exit,1.0394351580191277,-0.004752778404303992,False,False,False,False,0.05609368235048939,,False,0.0
2010-04-01,1.1,v1_1_staged_50_plus_ma60_overheat,all_new_asset_50_wait_down_no_timeout,QQQ,1.0,QQQ,1.0,,,0,,,False,False,ASHR,0.7522161308510236,0.736245192325373,True,0.0,0.0,0.0,0.0,0.0,1.0394351580191277,3,0,False,2,1,,0.736245192325373,,0.7522161308510236,0.04895637006706677,0.8254165983975155,0.09511195817936446,0.28141327093846635,1,0.0,1.0394351580191277,0.0,0.0,1.0394351580191277,0.0,0.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3,0.25,80,1.5,0.2,0.18,0.0,same_side_or_exit,1.0394351580191277,0.0,False,False,False,False,0.05540341938023707,,False,0.0
2010-04-05,1.1,v1_1_staged_50_plus_ma60_overheat,all_new_asset_50_wait_down_no_timeout,QQQ,1.0,ASHR,0.5,ASHR,2010-04-05,0,ASHR,0.5,True,False,ASHR,1.3112734661349923,0.6848509866804129,False,0.009343832298548183,0.009343832298548183,1.5,0.0015,0.00782981655010051,1.0475737446221423,4,0,False,3,1,,0.6848509866804129,,1.3112734661349923,0.00950384427556239,0.8442096418186704,0.003296587499353354,0.37912021451547495,1,0.00782981655010051,1.0475737446221423,0.009343832298548183,0.00782981655010051,1.0475737446221423,1.5,0.0015,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,4,0.25,80,1.5,0.2,0.18,0.0,same_side_or_exit,1.0475737446221423,0.00782981655010051,False,False,False,False,0.09019732269591918,,False,0.0
2010-04-06,1.1,v1_1_staged_50_plus_ma60_overheat,all_new_asset_50_wait_down_no_timeout,ASHR,0.5,ASHR,1.0,,,0,ASHR,1.0,False,True,ASHR,1.748374931791092,1.748374931791092,False,-0.006856026958050043,-0.006856026958050043,0.5,0.0005,-0.007352598944570854,1.0398713550130734,5,0,False,3,2,,0.65429085148008,,1.748374931791092,0.08649723991622504,0.8632981294714492,0.024014530149638946,0.467019201347067,1,-0.007352598944570854,1.0398713550130734,-0.006856026958050043,-0.007352598944570854,1.0398713550130734,0.5,0.0005,,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,5,0.25,80,1.5,0.2,0.18,0.0,same_side_or_exit,1.0398713550130734,-0.007352598944570854,False,False,False,False,0.07574622578666923,,False,0.0
2010-04-07,1.1,v1_1_staged_50_plus_ma60_overheat,all_new_asset_50_wait_down_no_timeout,ASHR,1.0,ASHR,1.0,,,0,,,False,False,ASHR,1.971980027802279,1.971980027802279,False,-0.012910008257858152,-0.012910008257858152,0.0,0.0,-0.012910008257858152,1.0264466072327445,5,0,False,3,2,,0.5997261140304955,,1.971980027802279,0.18516118981867546,0.8740294575979262,0.1470548992922157,0.5235237677816095,1,-0.012910008257858152,1.0264466072327445,-0.012910008257858152,-0.012910008257858152,1.0264466072327445,0.0,0.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5,0.25,80,1.5,0.2,0.18,0.0,same_side_or_exit,1.0264466072327445,-0.012910008257858152,False,False,False,False,0.06352466088005038,,False,0.0
2010-04-08,1.1,v1_1_staged_50_plus_ma60_overheat,all_new_asset_50_wait_down_no_timeout,ASHR,1.0,ASHR,1.0,,,0,,,False,False,ASHR,2.0567057231320134,2.0567057231320134,False,-0.005365244863783092,-0.005365244863783092,0.0,0.0,-0.005365244863783092,1.0209394698453413,5,0,False,3,2,0.5385818965377793,0.5605187013167661,0.45122827570253876,2.0567057231320134,0.28470734488316884,0.8913242640401858,0.2920844561672581,0.5565743504671075,1,-0.005365244863783203,1.0209394698453413,-0.005365244863783092,-0.005365244863783203,1.0209394698453413,0.0,0.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5,0.25,80,1.5,0.2,0.18,0.0,same_side_or_exit,1.0209394698453413,-0.005365244863783092,False,False,False,False,0.05899571992167418,,False,0.0
2010-04-09,1.1,v1_1_staged_50_plus_ma60_overheat,all_new_asset_50_wait_down_no_timeout,ASHR,1.0,ASHR,1.0,,,0,,,False,False,ASHR,2.1030622054474515,2.1030622054474515,False,0.0033716741965410524,0.0033716741965410524,0.0,0.0,0.0033716741965410524,1.0243817451120492,5,0,False,3,2,0.668402228882774,0.5614803787546694,0.6755030713052688,2.1030622054474515,0.38292953290690834,0.9075705955651461,0.43233077619878724,0.5817491430146748,1,0.0033716741965410524,1.0243817451120492,0.0033716741965410524,0.0033716741965410524,1.0243817451120492,0.0,0.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5,0.25,80,1.5,0.2,0.18,0.0,same_side_or_exit,1.0243817451120492,0.0033716741965410524,False,False,False,False,0.06336360911981509,,False,0.0
2010-04-12,1.1,v1_1_staged_50_plus_ma60_overheat,all_new_asset_50_wait_down_no_timeout,ASHR,1.0,ASHR,1.0,,,0,,,False,False,ASHR,1.8581967079939061,1.8581967079939061,False,-0.018481390931836095,-0.018481390931836095,0.0,0.0,-0.018481390931836095,1.005449745617197,5,0,False,3,2,0.7704632465700654,0.5639063343884096,0.829616403426275,1.8581967079939061,0.4687094519865118,0.9165117050522201,0.5379202008679307,0.5382959323717127,1,-0.018481390931836095,1.005449745617197,-0.018481390931836095,-0.018481390931836095,1.005449745617197,0.0,0.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5,0.25,80,1.5,0.2,0.18,0.0,same_side_or_exit,1.005449745617197,-0.018481390931836095,False,False,False,False,0.04445134418050034,,False,0.0
2010-04-13,1.1,v1_1_staged_50_plus_ma60_overheat,all_new_asset_50_wait_down_no_timeout,ASHR,1.0,ASHR,1.0,,,0,,,False,False,ASHR,1.4112325031158508,1.4112325031158508,False,-0.01848655619836892,-0.01848655619836892,0.0,0.0,-0.01848655619836892,0.9868624423902088,5,0,False,3,2,0.8693462185270966,0.5915682032676406,0.9214910130922873,1.4112325031158508,0.5483433567680499,0.9188028303914898,0.6098693654789067,0.40805994583397576,1,-0.01848655619836892,0.9868624423902088,-0.01848655619836892,-0.01848655619836892,0.9868624423902088,0.0,0.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5,0.25,80,1.5,0.2,0.18,0.0,same_side_or_exit,0.9868624423902088,-0.01848655619836892,False,False,False,False,0.026078602370356085,,False,0.0
2010-04-14,1.1,v1_1_staged_50_plus_ma60_overheat,all_new_asset_50_wait_down_no_timeout,ASHR,1.0,ASHR,1.0,,,0,,,False,False,ASHR,1.2436386495282892,1.2436386495282892,False,0.02162520292417014,0.02162520292417014,0.0,0.0,0.02162520292417014,1.0082035429651393,5,0,False,3,2,1.0272995653867887,0.6916956598801083,1.0024266353290492,1.2436386495282892,0.633780713312637,0.8769765409313169,0.6710749740656509,0.3731111610344242,1,0.02162520292417014,1.0082035429651393,0.02162520292417014,0.02162520292417014,1.0082035429651393,0.0,0.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5,0.25,80,1.5,0.2,0.18,0.0,same_side_or_exit,1.0082035429651393,0.02162520292417014,False,False,False,False,0.04845538071516842,,False,0.0
2010-04-15,1.1,v1_1_staged_50_plus_ma60_overheat,all_new_asset_50_wait_down_no_timeout,ASHR,1.0,DBC,0.5,DBC,2010-04-15,0,DBC,0.5,True,False,DBC,1.1773843203268148,1.108838059775553,False,0.003072714832060619,0.003072714832060619,1.5,0.0015,0.001568105759812477,1.0097845127479261,6,0,False,4,2,1.1773843203268148,0.8042491601868735,1.0918416625100518,1.108838059775553,0.7062643839363626,0.8642549684323753,0.7268923027131671,0.3455386171484718,1,0.001568105759812477,1.0097845127479261,0.003072714832060619,0.001568105759812477,1.0097845127479261,1.5,0.0015,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,6,0.25,80,1.5,0.2,0.18,0.0,same_side_or_exit,1.0097845127479261,0.001568105759812477,False,False,False,False,0.04830554531884523,,False,0.0
2010-04-16,1.1,v1_1_staged_50_plus_ma60_overheat,all_new_asset_50_wait_down_no_timeout,DBC,0.5,DBC,1.0,,,0,DBC,1.0,False,True,DBC,1.102172069500012,1.102172069500012,False,-0.009109322834576605,-0.009109322834576605,0.5,0.0005,-0.009604768173159361,1.0000857665981355,7,0,False,4,3,1.102172069500012,0.7928368632028033,0.9546582981399734,,0.6907161581979891,0.8665520634679178,0.654606923219958,0.16679630991490912,1,-0.009604768173159473,1.0000857665981355,-0.009109322834576605,-0.009604768173159473,1.0000857665981355,0.5,0.0005,,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,7,0.25,80,1.5,0.2,0.18,0.0,same_side_or_exit,1.0000857665981355,-0.009604768173159361,False,False,False,False,0.02907581223628042,,False,0.0
2010-04-19,1.1,v1_1_staged_50_plus_ma60_overheat,all_new_asset_50_wait_down_no_timeout,DBC,1.0,DBC,1.0,,,0,,,False,False,DBC,0.8972877945553319,0.8972877945553319,False,-0.012783471394228973,-0.012783471394228973,0.0,0.0,-0.012783471394228973,0.9873011988090528,7,0,False,4,3,0.8972877945553319,0.760236223933207,0.8149028096615663,,0.5653487270408499,0.8571429065594454,0.570283470704352,0.03266827380429227,1,-0.012783471394228973,0.9873011988090528,-0.012783471394228973,-0.012783471394228973,0.9873011988090528,0.0,0.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,7,0.25,80,1.5,0.2,0.18,0.0,same_side_or_exit,0.9873011988090528,-0.012783471394228973,False,False,False,False,0.01579851577770719,,False,0.0
2010-04-20,1.1,v1_1_staged_50_plus_ma60_overheat,all_new_asset_50_wait_down_no_timeout,DBC,1.0,DBC,1.0,,,0,,,False,False,DBC,0.7721470523335559,0.7721470523335559,False,0.007936504944836997,0.007936504944836997,0.0,0.0,0.007936504944836997,0.9951369196554443,7,0,False,4,3,0.7721470523335559,0.7536863703725443,0.707274471483637,,0.5015672013017767,0.8623219359068197,0.5078599082328004,0.00016068810894620533,1,0.007936504944836997,0.9951369196554443,0.007936504944836997,0.007936504944836997,0.9951369196554443,0.0,0.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,7,0.25,80,1.5,0.2,0.18,0.0,same_side_or_exit,0.9951369196554443,0.007936504944836997,False,False,False,False,0.02341892156545433,,False,0.0
2010-04-21,1.1,v1_1_staged_50_plus_ma60_overheat,all_new_asset_50_wait_down_no_timeout,DBC,1.0,QQQ,0.5,QQQ,2010-04-21,0,QQQ,0.5,True,False,QQQ,0.7763364984982024,0.691378149002327,False,0.004973031192938571,0.004973031192938571,1.5,0.0015,0.003465571646149135,0.9985856379482384,8,0,False,5,3,0.691378149002327,0.7763364984982024,0.6576682960198306,,0.4686195256098197,0.8757007311926521,0.4952292810363782,0.03210410332409119,1,0.003465571646149135,0.9985856379482384,0.004973031192938571,0.003465571646149135,0.9985856379482384,1.5,0.0015,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,8,0.25,80,1.5,0.2,0.18,0.0,same_side_or_exit,0.9985856379482384,0.003465571646149135,False,False,False,False,0.07843186475122099,,False,0.0
2010-04-22,1.1,v1_1_staged_50_plus_ma60_overheat,all_new_asset_50_wait_down_no_timeout,QQQ,0.5,QQQ,0.5,QQQ,2010-04-21,1,,,False,False,QQQ,0.8216899745426198,0.8216899745426198,False,0.002798291189015756,0.002798291189015756,0.0,0.0,0.002798291189015867,1.0013799713403868,8,0,False,5,3,0.620636194484081,0.8216899745426198,0.5613178864191759,,0.4418368292803059,0.8891150694862177,0.4355842592042173,0.08764979582482646,1,0.002798291189015867,1.0013799713403868,0.002798291189015756,0.002798291189015867,1.0013799713403868,0.0,0.0,,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,8,0.25,80,1.5,0.2,0.18,0.0,same_side_or_exit,1.0013799713403868,0.002798291189015867,False,False,False,False,0.08213195283917685,,False,0.0
2010-04-23,1.1,v1_1_staged_50_plus_ma60_overheat,all_new_asset_50_wait_down_no_timeout,QQQ,0.5,QQQ,0.5,QQQ,2010-04-21,2,,,False,False,QQQ,0.8749797909780843,0.8749797909780843,False,0.002087169009072243,0.002087169009072243,0.0,0.0,0.002087169009072243,1.0034700205828742,8,0,False,5,3,0.5805114468733843,0.8749797909780843,0.5395474645222911,,0.4387351161255685,0.9010634798464904,0.44273141584192977,0.16324165386170397,1,0.002087169009072243,1.0034700205828742,0.002087169009072243,0.002087169009072243,1.0034700205828742,0.0,0.0,,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,8,0.25,80,1.5,0.2,0.18,0.0,same_side_or_exit,1.0034700205828742,0.002087169009072243,False,False,False,False,0.08436818334833451,,False,0.0
2010-04-26,1.1,v1_1_staged_50_plus_ma60_overheat,all_new_asset_50_wait_down_no_timeout,QQQ,0.5,QQQ,1.0,,,0,QQQ,1.0,False,True,QQQ,0.8812120793642828,0.8812120793642828,False,-0.0010887156379558172,-0.0010887156379558172,0.5,0.0005,-0.0015881712801367742,1.001876338315706,9,0,False,5,4,0.48910933860251116,0.8812120793642828,0.469296968302497,,0.390817858162711,0.9094456048237873,0.4079988075898623,0.20936113553841018,1,-0.0015881712801368852,1.001876338315706,-0.0010887156379558172,-0.0015881712801368852,1.001876338315706,0.5,0.0005,,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,9,0.25,80,1.5,0.2,0.18,0.0,same_side_or_exit,1.001876338315706,-0.0015881712801367742,False,False,False,False,0.07934033819728104,,False,0.0
